Metric	Value
allTimeHigh	206.1
allTimeLow	46.64
ask	201.4
askSize	700
averageDailyVolume10Day	207010
averageDailyVolume3Month	291333
averageVolume	291333
averageVolume10days	207010
beta3Year	0.68
bid	198.9
bidSize	500
bookValue	103.697
category	Utilities
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	200.645
dayLow	198.49
dividendYield	2.57
epsTrailingTwelveMonths	8.884523
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	198.876
fiftyDayAverageChange	1.6339874
fiftyDayAverageChangePercent	0.008216111
fiftyTwoWeekChangePercent	18.053091
fiftyTwoWeekHigh	206.1
fiftyTwoWeekHighChange	-5.5900116
fiftyTwoWeekHighChangePercent	-0.02712281
fiftyTwoWeekLow	162.93
fiftyTwoWeekLowChange	37.58
fiftyTwoWeekLowChangePercent	0.23065121
fiftyTwoWeekRange	162.93 - 206.1
financialCurrency	USD
firstTradeDateMilliseconds	1075473000000
fiveYearAverageReturn	0.097308196
fullExchangeName	NYSEArca
fundFamily	Vanguard
fundInceptionDate	1075075200
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The fund employs an indexing investment approach designed to track the performance of the index, an index made up of stocks of large, mid-size, and small U.S. companies within the utilities sector, as classified under the GICS. The Advisor attempts to replicate the target index by seeking to invest all, or substantially all, of its assets in the stocks that make up the index, in order to hold each stock in approximately the same proportion as its weighting in the index. The fund is non-diversified.
longName	Vanguard Utilities Index Fund ETF Shares
market	us_market
marketCap	5357807616
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_22939110
navPrice	199.25
netAssets	10788761600.0
netExpenseRatio	0.09
open	199.21
postMarketChange	0.92581177
postMarketChangePercent	0.46172848
postMarketPrice	201.4358
postMarketTime	1776383976
previousClose	199.25
priceHint	2
priceToBook	1.9336143
quoteSourceName	Delayed Quote
quoteType	ETF
region	US
regularMarketChange	1.25999
regularMarketChangePercent	0.632369
regularMarketDayHigh	200.645
regularMarketDayLow	198.49
regularMarketDayRange	198.49 - 200.645
regularMarketOpen	199.21
regularMarketPreviousClose	199.25
regularMarketPrice	200.51
regularMarketTime	1776369600
regularMarketVolume	223345
sharesOutstanding	26720900
shortName	Vanguard Utilities ETF
sourceInterval	15
symbol	VPU
threeYearAverageReturn	0.13466871
totalAssets	10788761600
tradeable	False
trailingAnnualDividendRate	4.349
trailingAnnualDividendYield	0.02182685
trailingPE	22.568459
trailingPegRatio	None
trailingThreeMonthNavReturns	7.77308
trailingThreeMonthReturns	7.77308
triggerable	True
twoHundredDayAverage	190.2304
twoHundredDayAverageChange	10.279602
twoHundredDayAverageChangePercent	0.05403764
typeDisp	ETF
volume	223345
yield	0.0257
ytdReturn	7.77308
