Date	Sentiment_Daily	News_Volume
2025-07-10	0.0000	1
2025-07-30	0.0000	1
2025-08-12	0.3330	1
2025-09-10	0.2268	4
2025-10-14	0.0000	1
2025-10-15	0.0000	1
2025-11-05	0.0000	1
2025-11-06	0.1360	1
2025-11-17	-0.0670	1
2025-11-18	0.0000	1
2025-12-17	0.0000	1
2025-12-30	0.5000	1
2026-01-06	0.0000	1
2026-01-07	0.0000	1
2026-01-28	0.6000	1
2026-01-30	0.0000	1
2026-01-31	0.0000	1
2026-02-02	0.1610	3
2026-02-03	0.2438	5
2026-02-04	0.0319	13
2026-02-05	-0.0166	5
2026-02-06	0.2649	8
2026-02-07	0.0042	6
2026-02-08	0.0264	5
2026-02-09	0.0375	4
2026-02-10	0.0781	7
2026-02-11	-0.1157	3
2026-02-12	-0.0040	3
2026-02-13	0.2373	3
2026-02-14	0.0000	3
2026-02-15	-0.0554	5
2026-02-16	-0.0114	7
2026-02-17	0.0665	10
2026-02-18	0.0152	32
2026-02-19	0.0551	33
2026-02-20	0.1180	28
2026-02-21	0.1372	15
2026-02-22	0.0356	17
2026-02-23	0.0280	41
2026-02-24	0.0582	74
2026-02-25	0.0651	68
2026-02-26	0.0516	70
2026-02-27	0.0390	43
2026-02-28	0.0393	7
2026-03-01	0.0394	10
2026-03-02	0.0513	59
2026-03-03	0.0513	68
2026-03-04	-0.0285	76
2026-03-05	-0.0585	58
2026-03-06	0.0661	35
2026-03-07	0.0515	10
2026-03-08	-0.0242	10
2026-03-09	-0.0018	86
2026-03-10	-0.0199	38
2026-03-11	0.0474	55
2026-03-12	0.0506	49
2026-03-13	0.0554	39
2026-03-14	0.1596	11
2026-03-15	-0.0498	20
2026-03-16	0.0873	67
2026-03-17	0.0431	70
2026-03-18	0.0360	60
2026-03-19	0.0261	75
2026-03-20	0.0551	68
2026-03-21	0.0167	34
2026-03-22	0.0824	30
2026-03-23	0.0461	50
2026-03-24	0.0976	91
2026-03-25	0.1032	104
2026-03-26	0.0990	73
2026-03-27	0.0778	61
2026-03-28	0.0999	10
2026-03-29	0.0138	26
2026-03-30	0.0234	47
2026-03-31	0.1206	56
2026-04-01	0.0541	44
2026-04-02	0.0261	71
2026-04-03	0.1526	5
2026-04-04	0.0785	11
2026-04-05	0.1064	10
2026-04-06	0.0412	56
2026-04-07	0.0613	74
2026-04-08	0.0579	51
2026-04-09	0.0219	45
2026-04-10	0.0087	66
2026-04-11	-0.0092	6
2026-04-12	0.0923	6
2026-04-13	0.0532	27
2026-04-14	0.0377	53
2026-04-15	0.0602	68
2026-04-16	0.0721	62
2026-04-17	0.0938	40
2026-04-18	0.1286	5
2026-04-19	0.0485	11
2026-04-20	-0.0230	65
2026-04-21	0.0674	61
2026-04-22	0.0100	20
2026-04-23	0.0828	69
2026-04-24	0.0712	74
2026-04-25	0.2742	4
2026-04-26	0.0000	2
2026-04-27	0.0730	31
2026-04-28	-0.0224	67
2026-04-29	0.0247	68
2026-04-30	0.0583	64
2026-05-01	-0.0588	4
2026-05-02	0.0240	14
2026-05-03	0.1796	12
2026-05-04	0.0591	76
2026-05-05	0.0518	54
2026-05-06	0.0476	100
2026-05-07	0.0781	95
2026-05-08	0.2176	19
2026-05-09	-0.0278	9
2026-05-10	0.2583	3
2026-05-11	0.0415	55
2026-05-12	0.0601	47
2026-05-13	0.0487	33
2026-05-14	0.0166	48
2026-05-15	0.0130	15
2026-05-16	0.1780	1
2026-05-17	0.0611	9
2026-05-18	0.1630	32
2026-05-19	0.0108	62
2026-05-20	0.0666	74
2026-05-21	0.0606	80
2026-05-22	0.0503	74
2026-05-23	0.1900	1
2026-05-24	0.0951	9
2026-05-25	0.0571	21
2026-05-26	0.1188	48
2026-05-27	-0.0419	22
2026-05-28	0.0741	52
2026-05-29	0.0485	51
2026-05-30	0.2648	6
2026-05-31	0.1417	6
2026-06-01	0.0945	96
2026-06-02	0.0590	65
2026-06-03	0.0463	53
2026-06-04	-0.0186	41
2026-06-05	0.0818	45
2026-06-06	0.0209	26
2026-06-07	0.0454	5
2026-06-08	0.0146	14
2026-06-09	0.0424	56
2026-06-10	0.0323	11
2026-06-11	0.0892	36
2026-06-12	0.1124	51
2026-06-13	0.0385	14
2026-06-14	0.0371	10
2026-06-15	0.0442	48
2026-06-16	0.0090	45
2026-06-17	0.0276	59
2026-06-18	0.0689	34
2026-06-19	0.1875	2
2026-06-20	0.1172	12
2026-06-21	-0.0650	5
2026-06-22	-0.0612	32
2026-06-23	-0.0823	59
2026-06-24	0.0136	59
2026-06-25	0.1924	5
2026-06-26	-0.0068	5
2026-06-27	0.1270	4
2026-06-28	0.1366	7
2026-06-29	-0.0005	49
2026-06-30	0.1500	2
2026-07-01	0.0092	26
2026-07-02	0.0353	43
2026-07-03	-0.0928	4
2026-07-04	0.1635	4
2026-07-05	0.0572	8
2026-07-06	0.0506	51
2026-07-07	0.0627	47
2026-07-08	0.0140	55
2026-07-09	0.0546	40
2026-07-10	0.2280	1
2026-07-11	-0.0250	4
2026-07-12	0.1446	7
2026-07-13	-0.0267	19
2026-07-14	-0.0079	48
2026-07-15	0.0002	34
2026-07-16	-0.0774	13
2026-07-17	-0.0066	5
2026-07-18	0.3143	3
2026-07-19	-0.0400	5
2026-07-20	0.0432	24
2026-07-21	0.0842	44
2026-07-22	0.0567	41
2026-07-23	0.0726	58
2026-07-24	-0.0244	38
2026-07-27	0.0100	5
2026-07-29	0.0348	14
2026-07-30	0.0610	43
2026-07-31	0.0580	46
