Date	Open	High	Low	Close	Volume
2018-01-02	174.14	177.84	173.98	163.69	818600
2018-01-03	177.73	179.58	177.68	164.93	1054200
2018-01-04	180.49	181.77	179.4	166.47	915600
2018-01-05	180.84	183.45	180.75	168.42	516100
2018-01-08	183.19	184.46	182.81	169.3	763900
2018-01-09	184.07	184.17	181.24	168.39	854300
2018-01-10	181.39	181.55	179.33	166.43	668700
2018-01-11	180.08	180.23	177.91	164.44	831900
2018-01-12	181.11	181.47	179.94	166.58	710300
2018-01-16	187.7	188.5	185.26	171.65	1518900
2018-01-17	194.99	201.2	194.76	183.44	2653200
2018-01-18	202.18	205.58	201.81	187.29	3618500
2018-01-19	205.22	206.03	203.17	189.28	1122900
2018-01-22	204.5	205.54	203.3	189.3	1002300
2018-01-23	204.42	205.92	204.05	189.2	559900
2018-01-24	203.51	204.01	200.47	186.27	669800
2018-01-25	207.14	208.58	200.65	184.96	1380200
2018-01-26	204.04	206.67	203.73	190.19	1069200
2018-01-29	204.34	204.59	201.93	187.9	1064500
2018-01-30	202.86	203.42	200.03	184.41	744900
2018-01-31	202.39	203.66	202.0	186.92	701800
2018-02-01	202.08	203.4	200.41	185.5	741500
2018-02-02	199.34	199.5	194.47	179.2	917300
2018-02-05	193.34	196.57	186.56	171.93	912600
2018-02-06	186.69	194.29	185.84	178.77	2881200
2018-02-07	191.1	191.6	187.0	172.36	1275500
2018-02-08	186.88	187.37	178.2	165.68	1767200
2018-02-09	182.07	184.91	175.88	169.16	2070900
2018-02-12	183.33	187.39	183.07	171.62	1563400
2018-02-13	185.28	186.24	183.83	170.6	496300
2018-02-14	183.71	192.08	183.55	176.22	930600
2018-02-15	193.21	195.2	190.97	179.5	1125900
2018-02-16	192.86	195.3	192.05	177.04	738800
2018-02-20	191.99	197.39	191.97	180.07	764000
2018-02-21	196.74	197.98	194.27	179.05	703400
2018-02-22	195.73	196.03	192.52	178.02	796500
2018-02-23	193.95	197.09	193.66	181.27	741700
2018-02-26	200.1	201.0	198.36	184.97	1172200
2018-02-27	198.98	200.53	197.44	181.84	861100
2018-02-28	198.22	198.74	195.0	179.95	623700
2018-03-01	193.16	194.91	189.03	176.76	901900
2018-03-02	190.5	193.88	189.09	178.27	696000
2018-03-05	194.72	199.59	194.38	182.68	730700
2018-03-06	200.03	203.39	199.29	186.81	1538800
2018-03-07	204.38	206.42	202.84	189.77	1308300
2018-03-08	206.95	207.23	204.3	188.82	458100
2018-03-09	207.4	209.89	206.93	192.86	645100
2018-03-12	210.9	212.75	210.32	194.6	788800
2018-03-13	212.77	213.6	207.12	191.58	656900
2018-03-14	212.35	212.47	209.29	194.82	733400
2018-03-15	214.3	215.48	212.75	197.5	700500
2018-03-16	213.54	214.58	212.56	197.15	822000
2018-03-19	214.0	214.1	210.03	195.94	1063300
2018-03-20	210.55	214.3	210.48	195.8	790400
2018-03-21	213.09	216.0	212.35	196.84	465400
2018-03-22	210.08	212.02	204.46	188.54	1008300
2018-03-23	205.52	206.27	199.03	183.38	1149000
2018-03-26	205.01	207.53	202.09	191.06	776800
2018-03-27	207.18	207.92	198.88	184.46	681900
2018-03-28	197.49	199.16	193.18	179.16	2776600
2018-03-29	195.85	200.42	194.83	182.87	1193200
2018-04-02	197.47	199.16	190.63	177.8	705200
2018-04-03	197.6	200.09	196.4	183.67	1165600
2018-04-04	191.66	198.31	191.49	182.59	1704900
2018-04-05	199.44	200.93	197.27	182.98	861200
2018-04-06	197.49	199.28	194.01	179.25	837900
2018-04-09	198.01	202.57	196.89	182.84	774100
2018-04-10	204.42	207.07	202.0	189.31	885800
