Earnings Date	EPS Estimate	Reported EPS	Surprise(%)
2026-04-22 17:00:00-04:00	0.48		
2026-02-04 16:00:00-05:00	0.58	0.63	8.83
2025-10-22 16:00:00-04:00	0.51	0.64	24.58
2025-07-23 16:00:00-04:00	0.51	0.67	30.11
2025-04-30 16:00:00-04:00	-0.23	-1.07	-363.0
2025-03-13 16:00:00-04:00	0.42	0.73	74.06
2024-10-16 16:00:00-04:00	0.67	0.84	24.91
2024-07-17 16:00:00-04:00	0.54	0.58	6.9
2024-04-17 16:00:00-04:00	0.7	0.75	7.1
2024-01-24 16:00:00-05:00	0.76	0.86	13.52
2023-10-18 16:00:00-04:00	0.78	0.77	-0.38
2023-07-19 16:00:00-04:00	1.04	1.05	1.1
2023-04-19 16:00:00-04:00	0.92	0.97	5.79
2023-01-25 16:00:00-05:00	0.98	0.95	-3.02
2022-10-19 16:00:00-04:00	0.97	0.97	-0.1
2022-07-20 16:00:00-04:00	0.97	0.97	0.47
2022-04-20 16:00:00-04:00	0.95	0.97	2.34
2022-01-26 16:00:00-05:00	0.77	0.81	4.91
2021-10-20 16:00:00-04:00	0.77	0.81	4.66
2021-07-21 16:00:00-04:00	0.69	0.77	10.81
2021-04-21 16:00:00-04:00	0.54	0.28	-47.97
2021-01-27 16:00:00-05:00	0.63	1.17	86.57
2020-10-21 16:00:00-04:00	0.48	0.38	-20.54
2020-07-29 16:00:00-04:00	0.5	0.41	-17.43
2020-04-29 16:00:00-04:00	0.49	0.38	-22.75
