Date	Open	High	Low	Close	Volume
2018-01-02	110.53	110.96	108.47	76.88	2036100
2018-01-03	108.75	109.5	108.08	76.56	2078900
2018-01-04	108.29	108.76	107.1	75.67	2240400
2018-01-05	107.43	108.41	107.26	76.25	1769400
2018-01-08	108.01	108.73	107.72	76.48	1776500
2018-01-09	108.3	108.67	107.63	76.0	1031900
2018-01-10	105.95	106.53	103.34	74.05	4849400
2018-01-11	104.95	105.19	102.6	73.19	4380700
2018-01-12	104.05	104.07	103.07	73.1	2430400
2018-01-16	103.98	106.77	103.98	74.34	2844800
2018-01-17	105.4	106.99	105.05	74.84	2616500
2018-01-18	105.71	106.32	105.21	74.89	2062500
2018-01-19	106.25	107.65	105.67	75.77	2867600
2018-01-22	107.5	108.37	106.89	76.44	2837800
2018-01-23	108.92	110.44	108.48	77.87	2996400
2018-01-24	110.48	110.91	109.35	77.35	2405700
2018-01-25	109.38	110.22	107.16	76.66	4370700
2018-01-26	110.35	110.87	108.75	78.08	3328800
2018-01-29	110.52	111.15	108.84	77.52	3214500
2018-01-30	109.02	110.41	108.66	77.66	2954600
2018-01-31	110.09	113.39	110.07	79.6	2814800
2018-02-01	112.91	114.47	112.33	79.81	3168300
2018-02-02	112.66	113.19	111.25	79.12	1809700
2018-02-05	111.55	112.92	109.89	78.0	2853200
2018-02-06	109.06	110.29	106.93	76.62	4553800
2018-02-07	108.3	109.91	107.82	76.76	2978700
2018-02-08	108.5	109.17	103.79	73.27	4391400
2018-02-09	104.15	104.75	100.76	73.31	3670300
2018-02-12	104.5	105.66	103.83	74.19	3325300
2018-02-13	105.13	106.75	104.72	75.07	1879200
2018-02-14	106.07	106.26	104.01	74.36	2917800
2018-02-15	105.63	107.99	104.62	75.97	2673900
2018-02-16	107.53	110.09	107.53	77.02	2769000
2018-02-20	108.77	109.72	108.52	76.63	2480900
2018-02-21	108.76	109.26	106.74	75.37	2443700
2018-02-22	107.39	109.51	106.9	76.55	2293900
2018-02-23	108.79	110.44	108.45	77.95	1726100
2018-02-26	110.57	111.56	109.85	78.73	1670600
2018-02-27	111.41	111.78	108.6	77.89	3278000
2018-02-28	110.51	112.13	109.93	77.68	3384000
2018-03-01	108.1	108.5	105.42	74.87	6252300
2018-03-02	105.25	105.69	103.65	73.8	3842100
2018-03-05	104.02	107.99	104.02	76.03	2935900
2018-03-06	107.61	108.93	107.34	76.04	2326700
2018-03-07	106.93	108.1	106.93	75.95	2197700
2018-03-08	108.58	110.61	107.9	77.81	4080700
2018-03-09	110.65	110.99	110.11	78.34	3951900
2018-03-12	110.77	112.04	110.77	78.62	3442900
2018-03-13	111.3	112.16	111.12	78.81	3026600
2018-03-14	111.81	112.34	111.43	79.11	2415500
2018-03-15	111.09	111.66	109.47	78.1	2914300
2018-03-16	109.25	109.97	107.99	77.72	5239600
2018-03-19	108.98	109.06	107.4	77.08	2542600
2018-03-20	108.35	110.03	108.32	77.57	3502900
2018-03-21	109.22	109.51	107.29	76.66	1819700
2018-03-22	107.28	110.2	107.14	77.63	3447000
2018-03-23	109.72	110.69	109.47	78.13	4929700
2018-03-26	110.53	111.53	110.08	79.32	2535500
2018-03-27	111.43	112.25	110.24	78.85	2259500
2018-03-28	110.83	112.32	110.72	79.0	2014100
2018-03-29	110.97	111.47	108.98	78.1	3418300
2018-04-02	109.59	110.44	108.07	77.52	2733800
2018-04-03	109.05	109.19	106.48	76.51	3879800
2018-04-04	106.94	109.12	106.94	77.6	3047400
2018-04-05	109.0	110.33	108.52	78.23	2773900
2018-04-06	109.85	110.32	107.88	76.96	2273300
2018-04-09	108.17	110.04	107.92	77.56	2418200
2018-04-10	109.48	109.83	101.69	73.84	5754800
2018-04-11	102.87	106.35	102.57	74.71	2665900
2018-04-12	105.2	105.29	103.12	74.0	2088500
2018-04-13	104.36	105.01	103.13	73.93	1393200
2018-04-16	104.3	105.06	103.71	74.33	1738900
2018-04-17	104.92	107.06	104.32	75.62	3159900
2018-04-18	105.99	107.52	105.45	75.94	2084500
2018-04-19	105.1	105.57	101.52	73.13	4308800
2018-04-20	102.87	104.85	102.45	73.12	3004100
2018-04-23	103.28	105.03	102.97	74.78	3117400
2018-04-24	105.4	106.41	104.79	75.06	3866600
2018-04-25	104.98	105.37	104.64	74.95	2095900
2018-04-26	105.22	105.89	104.75	74.88	3342300
2018-04-27	102.92	103.12	100.5	72.18	4451600
2018-04-30	99.99	103.78	98.85	71.87	6689300
2018-05-01	101.25	101.71	99.77	71.86	3706500
2018-05-02	100.44	102.07	100.43	71.83	3714000
2018-05-03	100.87	102.1	100.26	72.37	2083700
2018-05-04	101.51	104.0	101.51	73.61	1861700
2018-05-07	103.24	103.94	101.9	73.07	1675600
2018-05-08	102.12	102.79	101.56	73.2	2732500
2018-05-09	103.0	103.84	102.19	73.95	2456000
2018-05-10	104.0	105.98	103.89	74.75	2175800
2018-05-11	105.0	105.66	103.23	73.82	1476100
2018-05-14	103.68	103.99	102.54	73.59	1276900
2018-05-15	102.79	103.33	101.71	73.59	2942700
2018-05-16	103.08	103.44	102.51	73.38	1699600
2018-05-17	103.13	103.18	101.49	72.61	1964600
2018-05-18	101.92	103.2	101.61	72.84	1983000
2018-05-21	102.85	102.9	101.34	72.75	1610200
2018-05-22	102.01	102.11	101.11	72.47	2585100
2018-05-23	101.71	102.33	101.31	72.79	1052800
2018-05-24	102.29	102.55	101.44	72.57	1553200
2018-05-25	102.0	103.26	101.9	73.2	1427400
2018-05-29	102.5	104.1	102.45	73.71	2609900
2018-05-30	103.37	104.44	103.02	74.11	1348100
2018-05-31	103.57	104.29	102.95	74.21	3124200
2018-06-01	104.3	104.3	102.81	73.96	1335400
2018-06-04	104.39	104.99	103.58	74.34	2445100
2018-06-05	104.37	104.48	102.8	73.49	2849900
2018-06-06	103.11	103.32	101.9	73.31	2206500
2018-06-07	103.18	103.3	101.87	73.02	1739900
2018-06-08	102.71	103.2	102.06	73.42	2840600
2018-06-11	102.96	104.22	102.78	73.62	1941200
2018-06-12	103.17	104.71	102.51	74.58	2966400
2018-06-13	104.43	104.59	100.93	72.01	2606100
2018-06-14	99.99	101.94	99.99	72.84	3433000
2018-06-15	101.52	102.29	100.74	72.78	3324200
2018-06-18	100.74	101.12	100.41	72.69	2242000
2018-06-19	100.5	102.7	100.5	73.39	2504100
2018-06-20	101.7	102.89	101.29	73.86	1825800
2018-06-21	102.55	103.55	102.52	74.09	1153800
2018-06-22	103.17	104.06	102.35	74.59	2537800
2018-06-25	103.54	104.43	103.03	75.08	2173200
2018-06-26	104.65	106.5	104.21	76.58	3673100
2018-06-27	106.4	107.49	105.95	76.55	1775600
2018-06-28	106.7	107.81	106.4	77.47	2087400
2018-06-29	106.91	108.34	106.19	77.63	2588400
2018-07-02	107.85	108.56	106.91	77.89	2178600
2018-07-03	108.32	109.88	107.67	78.48	2165200
2018-07-05	109.05	111.11	109.05	79.92	2311300
2018-07-06	111.42	112.04	110.83	80.11	1795800
2018-07-09	111.54	111.79	108.99	78.92	2164600
2018-07-10	109.58	110.81	108.0	79.63	3474900
2018-07-11	110.56	111.46	110.32	79.82	1771100
2018-07-12	111.25	111.57	110.27	79.74	2011200
2018-07-13	111.2	111.49	110.34	79.96	1105800
2018-07-16	111.06	111.06	109.85	79.61	1178100
2018-07-17	110.83	110.96	110.06	79.82	2896500
2018-07-18	110.52	110.76	109.81	79.51	2156200
2018-07-19	109.65	112.25	109.65	79.94	2178700
2018-07-20	110.78	111.61	109.96	79.43	3099800
2018-07-23	110.23	110.63	108.17	78.3	2227200
2018-07-24	108.25	108.94	106.95	77.75	4123600
2018-07-25	108.38	109.43	107.78	78.42	2160800
2018-07-26	109.24	109.87	109.16	78.87	1792600
2018-07-27	109.95	110.35	108.99	78.52	1594000
2018-07-30	108.99	109.75	108.16	78.92	2422000
2018-07-31	109.58	111.4	109.55	79.79	2921900
2018-08-01	110.16	111.69	109.55	80.31	1559100
2018-08-02	111.68	111.98	110.89	80.1	1256200
2018-08-03	111.4	112.59	110.95	80.99	1305700
2018-08-06	112.66	113.28	110.85	79.92	3334100
2018-08-07	111.03	111.39	109.42	80.1	3557400
2018-08-08	111.41	111.66	109.81	79.17	2289300
2018-08-09	109.95	111.5	109.92	80.22	1743600
2018-08-10	111.29	112.33	110.29	79.44	948100
2018-08-13	110.09	110.94	109.74	79.64	1397500
2018-08-14	110.8	111.36	110.4	80.1	1345300
2018-08-15	111.3	112.35	110.85	80.82	1854000
2018-08-16	112.07	113.01	112.03	81.13	1694700
2018-08-17	112.86	113.89	112.44	81.98	1850900
2018-08-20	113.95	114.52	112.99	82.26	1818700
2018-08-21	114.29	114.29	112.57	81.25	3458600
2018-08-22	112.76	112.91	111.09	80.39	2589900
2018-08-23	111.71	112.14	111.33	80.33	1116600
2018-08-24	111.7	112.86	111.49	80.95	1479400
2018-08-27	112.82	112.82	111.41	80.37	1531200
2018-08-28	111.58	113.61	111.51	81.77	1429200
2018-08-29	113.57	114.5	113.37	82.06	2493400
2018-08-30	114.23	114.44	113.4	81.9	1385200
2018-08-31	113.79	114.81	113.68	82.1	2181000
2018-09-04	113.7	114.28	113.26	81.82	1197600
2018-09-05	113.35	113.92	112.64	82.0	1247800
2018-09-06	114.05	114.45	113.34	82.31	1132000
2018-09-07	113.9	114.01	112.97	81.37	1236600
2018-09-10	113.38	113.77	112.57	81.09	1915100
2018-09-11	112.5	112.63	111.93	80.72	1996400
2018-09-12	112.26	112.55	111.5	80.8	1515800
2018-09-13	111.46	113.01	111.06	81.76	1779500
2018-09-14	112.34	112.44	111.15	81.07	1541700
2018-09-17	111.6	113.05	111.36	81.91	1738300
2018-09-18	112.51	113.09	112.09	81.52	1282400
2018-09-19	112.38	112.55	111.5	81.27	2120200
2018-09-20	111.72	112.76	111.29	81.69	2274500
2018-09-21	112.01	112.86	111.67	81.19	2906200
2018-09-24	111.48	111.85	110.03	80.11	1918300
2018-09-25	110.26	111.02	109.57	79.72	1513800
2018-09-26	109.69	110.35	108.31	78.88	2141900
2018-09-27	108.86	109.63	108.64	79.16	2020900
2018-09-28	109.23	111.39	109.23	80.91	2375100
2018-10-01	111.33	111.96	110.37	80.24	2121400
2018-10-02	110.45	110.73	109.02	79.28	1830800
2018-10-03	109.28	110.15	107.79	79.1	1757500
2018-10-04	108.44	108.88	107.19	78.72	1280000
2018-10-05	108.41	109.42	108.13	79.03	1232100
2018-10-08	108.98	111.07	108.95	80.14	2149300
2018-10-09	110.31	112.07	110.19	80.72	2330300
2018-10-10	111.07	111.5	108.7	79.01	3186700
2018-10-11	108.98	108.98	104.6	76.51	2324800
2018-10-12	106.27	106.91	104.06	76.27	3033400
2018-10-15	104.81	106.63	104.74	76.68	1871100
2018-10-16	105.57	107.14	105.1	77.69	2210500
2018-10-17	107.13	107.5	105.65	77.61	2465100
2018-10-18	106.0	108.65	105.02	77.49	3933100
2018-10-19	106.67	107.89	106.06	77.71	2567800
2018-10-22	107.26	107.83	105.78	76.88	2462500
2018-10-23	105.54	106.34	104.53	77.15	3149500
2018-10-24	106.42	108.44	106.21	77.6	4904400
2018-10-25	107.1	108.3	106.03	78.02	3272000
2018-10-26	106.61	106.89	103.29	75.25	3148700
2018-10-29	104.2	106.76	104.14	77.07	4762700
2018-10-30	106.77	110.12	105.98	79.6	3117100
2018-10-31	109.68	110.03	107.93	79.03	3168200
2018-11-01	109.24	110.25	108.66	79.45	2540500
2018-11-02	109.25	109.63	107.88	79.47	2817400
2018-11-05	109.81	111.7	109.75	80.69	2731300
2018-11-06	111.19	111.84	110.53	80.82	1365400
2018-11-07	111.35	112.45	111.05	81.2	1844600
2018-11-08	111.59	111.89	110.48	81.01	2177200
2018-11-09	111.47	111.92	110.54	80.58	1495800
2018-11-12	110.79	111.89	109.66	79.75	2334100
2018-11-13	110.05	111.07	109.53	80.44	2137300
2018-11-14	111.26	111.26	109.25	80.16	1837000
2018-11-15	110.07	110.99	108.81	80.37	2648700
2018-11-16	110.42	112.36	110.06	81.49	2328900
2018-11-19	112.17	113.78	111.54	81.59	2006900
2018-11-20	112.67	112.93	109.63	79.68	2550300
2018-11-21	109.43	110.18	108.63	79.56	2112900
2018-11-23	109.24	109.43	107.92	78.46	684700
2018-11-26	108.34	108.59	107.9	78.77	1539900
2018-11-27	108.53	110.51	108.29	80.29	2016200
2018-11-28	110.7	112.37	110.19	81.49	1865100
2018-11-29	112.16	113.37	111.5	82.13	2647000
2018-11-30	113.3	114.95	112.71	83.51	3752300
2018-12-03	114.68	115.34	111.34	82.63	3640600
2018-12-04	113.66	115.41	113.66	83.58	2907900
2018-12-06	114.42	117.6	113.23	85.37	3247300
2018-12-07	117.12	117.58	115.32	84.13	2308200
2018-12-10	115.73	116.66	114.31	84.38	2188900
2018-12-11	116.74	117.17	116.0	84.41	1732600
