Metric	Value
52WeekChange	-0.17337579
SandP52WeekChange	0.32942438
address1	8020 Katy Freeway
allTimeHigh	209.87
allTimeLow	1.0
ask	87.5
askSize	100
auditRisk	2
averageAnalystRating	2.1 - Buy
averageDailyVolume10Day	3052810
averageDailyVolume3Month	3464256
averageVolume	3464256
averageVolume10days	3052810
beta	0.964
bid	86.5
bidSize	100
boardRisk	1
bookValue	-3.759
city	Houston
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Christian H. Hillabrant', 'age': 59, 'title': 'CEO, President & Director', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 2007765, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sunit S. Patel C.F.A.', 'age': 63, 'title': 'Executive VP & CFO', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 1407317, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Edward B. Adams Jr.', 'age': 56, 'title': 'Executive VP & General Counsel', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 1250099, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel K. Schlanger', 'age': 51, 'title': 'Executive VP & Chief Transformation Officer', 'yearBorn': 1974, 'fiscalYear': 2025, 'totalPay': 2149670, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christopher D. Levendos', 'age': 56, 'title': 'Executive VP & COO of Network', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 1481626, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Catherine  Piche', 'age': 53, 'title': 'Executive VP & COO of Towers', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 1360250, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Karen  Rohrkemper', 'title': 'Senior Vice President of Implementation & Operations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert Sean Collins', 'age': 58, 'title': 'Principal Accounting Officer, Vice President & Controller', 'yearBorn': 1967, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Kris  Hinson', 'title': 'VP of Corporate Finance & Treasurer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Fiona  McKone', 'title': 'Vice President of Communications & Marketing', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	8
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	86.87
currentRatio	0.255
customPriceAlertConfidence	HIGH
dateShortInterest	1774915200
dayHigh	86.9
dayLow	85.665
dividendDate	1774915200
dividendRate	4.25
dividendYield	4.96
earningsCallTimestampEnd	1776889800
earningsCallTimestampStart	1776889800
earningsTimestamp	1776888000
earningsTimestampEnd	1776888000
earningsTimestampStart	1776888000
ebitda	2776000000
ebitdaMargins	0.65102994
enterpriseToEbitda	24.261
enterpriseToRevenue	15.795
enterpriseValue	67348439040
epsCurrentYear	2.42218
epsForward	2.93219
epsTrailingTwelveMonths	2.55
esgPopulated	False
exDividendDate	1773360000
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fax	713 570 3100
fiftyDayAverage	85.6256
fiftyDayAverageChange	1.2444
fiftyDayAverageChangePercent	0.014533036
fiftyTwoWeekChangePercent	-17.337578
fiftyTwoWeekHigh	115.76
fiftyTwoWeekHighChange	-28.89
fiftyTwoWeekHighChangePercent	-0.24956806
fiftyTwoWeekLow	75.96
fiftyTwoWeekLowChange	10.910004
fiftyTwoWeekLowChangePercent	0.14362827
fiftyTwoWeekRange	75.96 - 115.76
financialCurrency	USD
firstTradeDateMilliseconds	903447000000
fiveYearAvgDividendYield	4.85
floatShares	435145967
forwardEps	2.93219
forwardPE	29.626322
freeCashflow	1372249984
fullExchangeName	NYSE
fullTimeEmployees	1500
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1775001600
grossMargins	0.74085
grossProfits	3159000064
hasPrePostMarketData	True
heldPercentInsiders	0.0011
heldPercentInstitutions	0.99385
impliedSharesOutstanding	436367346
industry	REIT - Specialty
industryDisp	REIT - Specialty
industryKey	reit-specialty
isEarningsDateEstimate	False
language	en-US
lastDividendDate	1773360000
lastDividendValue	1.063
lastFiscalYearEnd	1767139200
longBusinessSummary	Crown Castle Inc. owns, operates and leases approximately 40,000 cell towers and approximately 90,000 route miles of fiber supporting small cells and fiber solutions across every major U.S. market. This nationwide portfolio of communications infrastructure connects cities and communities to essential data, technology and wireless service  bringing information, ideas and innovations to the people and businesses that need them. Crown Castle Inc. was incorporated in 1994 in Delaware, USA.
longName	Crown Castle Inc.
market	us_market
marketCap	37907234816
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_27198
mostRecentQuarter	1767139200
nameChangeDate	2026-04-15
netIncomeToCommon	1103000064
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	37366135837
numberOfAnalystOpinions	20
open	85.79
operatingCashflow	3056999936
operatingMargins	0.49206
overallRisk	4
payoutRatio	1.8859
pegRatio	0.801
phone	713 570 3000
postMarketChange	-0.37000275
postMarketChangePercent	-0.42592695
postMarketPrice	86.5
postMarketTime	1776383920
prevName	Crown Castle International Corp. (REIT)
previousClose	85.63
priceEpsCurrentYear	35.864388
priceHint	2
priceToBook	-23.10987
priceToSalesTrailing12Months	8.890064
profitMargins	0.10413
quickRatio	0.098
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	buy
recommendationMean	2.09524
region	US
regularMarketChange	1.24001
regularMarketChangePercent	1.4481
regularMarketDayHigh	86.9
regularMarketDayLow	85.665
regularMarketDayRange	85.665 - 86.9
regularMarketOpen	85.79
regularMarketPreviousClose	85.63
regularMarketPrice	86.87
regularMarketTime	1776369602
regularMarketVolume	1974465
returnOnAssets	0.04058
returnOnEquity	-2.067
revenueGrowth	-0.043
revenuePerShare	9.802
sector	Real Estate
sectorDisp	Real Estate
sectorKey	real-estate
shareHolderRightsRisk	5
sharesOutstanding	436367346
sharesPercentSharesOut	0.0232
sharesShort	10103374
sharesShortPreviousMonthDate	1772150400
sharesShortPriorMonth	9098054
shortName	Crown Castle Inc.
shortPercentOfFloat	0.0275
shortRatio	3.36
sourceInterval	15
state	TX
symbol	CCI
targetHighPrice	125.0
targetLowPrice	85.0
targetMeanPrice	97.47
targetMedianPrice	94.5
totalCash	99000000
totalCashPerShare	0.227
totalDebt	29565999104
totalRevenue	4264000000
tradeable	False
trailingAnnualDividendRate	4.753
trailingAnnualDividendYield	0.055506248
trailingEps	2.55
trailingPE	34.06667
trailingPegRatio	0.8394
triggerable	True
twoHundredDayAverage	92.85475
twoHundredDayAverageChange	-5.984749
twoHundredDayAverageChangePercent	-0.064452805
typeDisp	Equity
volume	1974465
website	https://www.crowncastle.com
zip	77024-1908
