Earnings Date	EPS Estimate	Reported EPS	Surprise(%)
2026-05-06 17:00:00-04:00	-0.22		
2026-02-25 16:00:00-05:00	-0.21	-0.14	33.93
2025-11-05 16:00:00-05:00	-0.19	-0.48	-154.76
2025-08-06 16:00:00-04:00	-0.2	-0.2	-1.44
2025-05-07 16:00:00-04:00	-0.19	-0.2	-7.05
2025-02-26 16:00:00-05:00	-0.19	-0.19	-0.76
2024-11-06 16:00:00-05:00	-0.19	-0.21	-10.32
2024-08-07 12:00:00-04:00	-0.18	-0.18	-1.46
2024-05-07 16:00:00-04:00	-0.17	-0.14	16.12
2024-02-21 16:00:00-05:00	-0.18	-0.17	4.53
2023-11-01 16:00:00-04:00	-0.17	-0.17	-0.24
2023-08-02 16:00:00-04:00	-0.16	-0.45	-183.73
2023-05-05 16:00:00-04:00	-0.16	-0.19	-22.05
2023-03-01 07:00:00-05:00	-0.16	-0.11	29.47
2022-11-02 16:00:00-04:00	-0.15	-0.14	8.36
2022-08-11 16:00:00-04:00	-0.15	-0.09	39.43
2022-05-13 16:00:00-04:00	-0.12	-0.11	6.98
2022-03-28 06:00:00-04:00	-0.15	0.07	144.47
2021-11-15 06:00:00-05:00	-0.2	-0.15	25.2
2021-10-29 17:00:00-04:00	-0.11	-0.06	47.18
