Metric	Value
52WeekChange	-0.47342658
SandP52WeekChange	0.19179821
address1	333 Encinal Street
allTimeHigh	20.95
allTimeLow	3.15
ask	7.58
askSize	9900
auditRisk	7
averageAnalystRating	3.0 - Hold
averageDailyVolume10Day	29444630
averageDailyVolume3Month	40475188
averageVolume	40475188
averageVolume10days	29444630
beta	2.698
bid	7.57
bidSize	8600
boardRisk	7
bookValue	1.791
city	Santa Cruz
companyOfficers	[{'maxAge': 1, 'name': 'Ms. Bonny W. Simi', 'age': 63, 'title': 'President of Operations', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 600933, 'exercisedValue': 5489972, 'unexercisedValue': 3028676}, {'maxAge': 1, 'name': 'Mr. Sergei  Novikov', 'age': 55, 'title': 'Corporate Controller, Acting Principal Accounting Officer & Treasurer', 'yearBorn': 1970, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Teresa J. Thuruthiyil', 'title': 'Head of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert S. Wiesenthal', 'age': 58, 'title': 'Founder and CEO of BLADE Air Mobility, Inc.', 'yearBorn': 1967, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	9
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	7.53
currentRatio	17.975
customPriceAlertConfidence	HIGH
dateShortInterest	1785456000
dayHigh	7.775
dayLow	7.52
debtToEquity	42.322
displayName	Joby Aviation
earningsCallTimestampEnd	1785963600
earningsCallTimestampStart	1785963600
earningsTimestamp	1785960000
earningsTimestampEnd	1793822400
earningsTimestampStart	1793822400
ebitda	-838780032
ebitdaMargins	0.0
enterpriseToEbitda	-7.072
enterpriseToRevenue	51.008
enterpriseValue	5931992576
epsCurrentYear	-0.99
epsForward	-0.645
epsTrailingTwelveMonths	-0.98
esgPopulated	False
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	8.185
fiftyDayAverageChange	-0.6550002
fiftyDayAverageChangePercent	-0.08002446
fiftyTwoWeekChangePercent	-47.34266
fiftyTwoWeekHigh	19.98
fiftyTwoWeekHighChange	-12.449999
fiftyTwoWeekHighChangePercent	-0.6231231
fiftyTwoWeekLow	6.63
fiftyTwoWeekLowChange	0.9000001
fiftyTwoWeekLowChangePercent	0.13574661
fiftyTwoWeekRange	6.63 - 19.98
financialCurrency	USD
