Date	Shares	Amount	BuyFlag
2026-02-10	3928.0	41440.4	0
2026-02-11	16235.0	160888.85	0
2026-02-13	56308.0	556323.04	0
2026-02-17	577184.0	5718811.22	0
2026-02-23	3551.0	33983.07	0
2026-02-24	11530.0	110918.6	0
2026-03-10	13755.0	140988.75	0
2026-03-11	3680.0	36432.0	0
2026-03-16	4231.0	42056.14	0
2026-03-17	2594.0	25550.9	0
2026-04-02	62434.0	508837.1	0
2026-04-06	8114.0	71078.64	0
2026-04-08	4754.0	42167.98	0
2026-04-09	271.0	2295.37	0
2026-04-13	36008.0	295265.6	0
2026-04-14	14295.0	124795.35	0
2026-04-15	460981.0	4162658.43	0
2026-05-06	74844.0	748440.0	0
2026-05-15	421019.0	4370177.220000001	0
