Metric	Value
allTimeHigh	250.65
allTimeLow	12.955
ask	215.4
askSize	500
averageDailyVolume10Day	1150120
averageDailyVolume3Month	1210348
averageVolume	1210348
averageVolume10days	1150120
beta3Year	1.26
bid	214.36
bidSize	100
category	Industrials
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	218.24
dayLow	214.3
dividendYield	0.49
epsTrailingTwelveMonths	5.8261576
esgPopulated	False
exchange	BTS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	229.7278
fiftyDayAverageChange	-15.397797
fiftyDayAverageChangePercent	-0.067026265
fiftyTwoWeekChangePercent	34.12093
fiftyTwoWeekHigh	250.65
fiftyTwoWeekHighChange	-36.319992
fiftyTwoWeekHighChangePercent	-0.14490323
fiftyTwoWeekLow	158.55
fiftyTwoWeekLowChange	55.78
fiftyTwoWeekLowChangePercent	0.3518133
fiftyTwoWeekRange	158.55 - 250.65
firstTradeDateMilliseconds	1146835800000
fiveYearAverageReturn	0.1618956
fullExchangeName	Cboe US
fundFamily	iShares
fundInceptionDate	1146441600
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The index measures the performance of the aerospace and defense sector of the U.S. equity market, as defined by SPDJI. The fund generally will invest at least 80% of its assets in the component securities of its index and in investments that have economic characteristics that are substantially identical to the component securities of its index and may invest up to 20% of its assets in certain futures, options and swap contracts, cash and cash equivalents. The fund is non-diversified.
longName	iShares U.S. Aerospace & Defense ETF
market	us_market
marketState	POST
maxAge	86400
messageBoardId	finmb_32993612
navPrice	216.33205
netAssets	13488702500.0
netExpenseRatio	0.38
open	216.01
phone	415-670-2000
postMarketChange	0.84999084
postMarketChangePercent	0.39658043
postMarketPrice	215.18
postMarketTime	1777933795
previousClose	216.27
priceHint	2
quoteSourceName	Nasdaq Real Time Price
quoteType	ETF
region	US
regularMarketChange	-1.94
regularMarketChangePercent	-0.897028
regularMarketDayHigh	218.24
regularMarketDayLow	214.3
regularMarketDayRange	214.3 - 218.24
regularMarketOpen	216.01
regularMarketPreviousClose	216.27
regularMarketPrice	214.33
regularMarketTime	1777924800
regularMarketVolume	1018561
shortName	iShares U.S. Aerospace & Defens
sourceInterval	15
symbol	ITA
threeYearAverageReturn	0.246715
totalAssets	13488702464
tradeable	False
trailingPE	36.78754
trailingPegRatio	None
trailingThreeMonthNavReturns	1.93701
trailingThreeMonthReturns	1.93701
triggerable	True
twoHundredDayAverage	215.67516
twoHundredDayAverageChange	-1.3451538
twoHundredDayAverageChangePercent	-0.006236944
typeDisp	ETF
volume	1018561
yield	0.0049
ytdReturn	1.93701
