Metric	Value
52WeekChange	0.6502813
SandP52WeekChange	0.16641033
address1	170 West Tasman Drive
allTimeHigh	130.37
allTimeLow	0.068576
ask	111.45
askSize	1
auditRisk	6
averageAnalystRating	1.8 - Buy
averageDailyVolume10Day	17391100
averageDailyVolume3Month	20733098
averageVolume	20733098
averageVolume10days	17391100
beta	0.992
bid	100.27
bidSize	1
boardRisk	6
bookValue	12.743
city	San Jose
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Charles H. Robbins', 'age': 59, 'title': 'Chairman & CEO', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 6968061, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jeetendra I. Patel', 'age': 53, 'title': 'President & Chief Product Officer', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 2945368, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Thimaya  Subaiya', 'age': 46, 'title': 'Executive Vice President of Operations', 'yearBorn': 1979, 'fiscalYear': 2025, 'totalPay': 2626614, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Deborah L. Stahlkopf', 'age': 54, 'title': 'Executive VP & Chief Legal Officer', 'yearBorn': 1971, 'fiscalYear': 2025, 'totalPay': 2525966, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mark  Patterson', 'age': 55, 'title': 'Executive VP & CFO', 'yearBorn': 1970, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Nichlas A. Fink', 'age': 45, 'title': 'Senior VP, Corporate Controller & Chief Accounting Officer', 'yearBorn': 1980, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andrew  Ashton', 'title': 'Senior Vice President of Corporate Finance', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ahmed Sami  Badri', 'title': 'Head of Investor Relations & Strategic Finance', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Steve  Clayton', 'title': 'Senior VP & Chief Communications Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Oliver  Tuszik', 'age': 57, 'title': 'Executive VP of Global Sales & Chief Sales Officer', 'yearBorn': 1968, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	8
corporateActions	[{'header': 'Dividend', 'message': 'CSCO announced a cash dividend of $0.42 with an ex-date of Oct. 2, 2026', 'meta': {'eventType': 'DIVIDEND', 'dateEpochMs': 1790913600000, 'amount': '0.42'}}]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	106.44
currentRatio	0.931
customPriceAlertConfidence	HIGH
dateShortInterest	1788134400
dayHigh	110.43
dayLow	104.51
debtToEquity	62.017
discount_to_intrinsic_value	37.79
displayName	Cisco Systems
dividendDate	1792540800
dividendRate	1.68
dividendYield	1.51
earningsCallTimestampEnd	1794513600
earningsCallTimestampStart	1794513600
earningsGrowth	0.521
earningsQuarterlyGrowth	0.513
earningsTimestamp	1794513600
earningsTimestampEnd	1794513600
earningsTimestampStart	1794513600
ebitda	18641999872
ebitdaMargins	0.29439
enterpriseToEbitda	24.392
enterpriseToRevenue	7.181
enterpriseValue	454707740672
epsCurrentYear	5.1466
epsForward	5.62188
epsTrailingTwelveMonths	3.33
eps_normalized_growth	0.3829572432942503
esgPopulated	False
exDividendDate	1790899200
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	113.0714
fiftyDayAverageChange	-6.631401
fiftyDayAverageChangePercent	-0.058647905
fiftyTwoWeekChangePercent	65.02813
fiftyTwoWeekHigh	130.37
fiftyTwoWeekHighChange	-23.929993
fiftyTwoWeekHighChangePercent	-0.18355446
fiftyTwoWeekLow	66.81
fiftyTwoWeekLowChange	39.630005
fiftyTwoWeekLowChangePercent	0.59317476
fiftyTwoWeekRange	66.81 - 130.37
financialCurrency	USD
firstTradeDateMilliseconds	635178600000
fiveYearAvgDividendYield	2.79
floatShares	3936042179
forwardEps	5.62188
forwardPE	18.933168
freeCashflow	11182624768
fullExchangeName	NasdaqGS
fullTimeEmployees	82400
fulldayChange	-5.0699997
fulldayChangePercent	-4.548717
