Metric	Value
allTimeHigh	83.86
allTimeLow	8.083333
ask	33.72
askSize	71600
averageDailyVolume10Day	22990070
averageDailyVolume3Month	22208612
averageVolume	22208612
averageVolume10days	22990070
beta3Year	0.56
bid	33.77
bidSize	68700
category	Large Value
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	33.82
dayLow	33.5501
dividendYield	3.0
epsTrailingTwelveMonths	1.812008
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	33.9714
fiftyDayAverageChange	-0.2514
fiftyDayAverageChangePercent	-0.0074003423
fiftyTwoWeekChangePercent	23.596334
fiftyTwoWeekHigh	35.31
fiftyTwoWeekHighChange	-1.5900002
fiftyTwoWeekHighChangePercent	-0.04502974
fiftyTwoWeekLow	26.32
fiftyTwoWeekLowChange	7.4000015
fiftyTwoWeekLowChangePercent	0.28115508
fiftyTwoWeekRange	26.32 - 35.31
firstTradeDateMilliseconds	1319117400000
fiveYearAverageReturn	0.0984615
fullExchangeName	NYSEArca
fulldayChange	0.0400009
fulldayChangePercent	0.118768
fulldayPrice	33.75
fundFamily	Schwab ETFs
fundInceptionDate	1319068800
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	To pursue its goal, the fund generally invests in stocks that are included in the index. The index is designed to measure the performance of high dividend yielding stocks issued by U.S. companies that have a record of consistently paying dividends, selected for fundamental strength relative to their peers, based on financial ratios. The fund will invest at least 90% of its net assets in these stocks.
longName	Schwab U.S. Dividend Equity ETF
market	us_market
marketState	POST
maxAge	86400
messageBoardId	finmb_141947998
navPrice	33.66
netAssets	112337240000.0
netExpenseRatio	0.06
open	33.73
phone	1-800-435-4000
postMarketChange	0.02999878
postMarketChangePercent	0.08896435
postMarketPrice	33.75
postMarketTime	1790032492
previousClose	33.68
priceHint	2
quoteSourceName	Nasdaq Real Time Price
quoteType	ETF
region	US
regularMarketChange	0.0400009
regularMarketChangePercent	0.118768
regularMarketDayHigh	33.82
regularMarketDayLow	33.5501
regularMarketDayRange	33.5501 - 33.82
regularMarketOpen	33.73
regularMarketPreviousClose	33.68
regularMarketPrice	33.72
regularMarketTime	1790020800
regularMarketVolume	25053942
shortName	Schwab US Dividend Equity ETF
sourceInterval	15
symbol	SCHD
threeYearAverageReturn	0.15300101
totalAssets	112337240064
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingPE	18.60919
trailingPegRatio	None
trailingThreeMonthNavReturns	8.24428
trailingThreeMonthReturns	8.24428
triggerable	True
twoHundredDayAverage	31.44545
twoHundredDayAverageChange	2.2745514
twoHundredDayAverageChangePercent	0.07233325
typeDisp	ETF
volume	25053942
yield	0.03
ytdReturn	29.20402
