Date	Open	High	Low	Close	Volume
2018-01-02	267.84	268.81	267.4	236.56	86655700
2018-01-03	268.96	270.64	268.96	238.06	90070400
2018-01-04	271.2	272.16	270.54	239.06	80636400
2018-01-05	272.51	273.56	271.95	240.65	83524000
2018-01-08	273.31	274.1	272.98	241.1	57319200
2018-01-09	274.4	275.25	274.08	241.64	57254000
2018-01-10	273.68	274.42	272.92	241.27	69574300
2018-01-11	274.75	276.12	274.56	243.03	62361500
2018-01-12	276.42	278.11	276.08	244.62	90816100
2018-01-16	279.35	280.09	276.18	243.78	106555100
2018-01-17	278.03	280.05	276.97	246.1	113258800
2018-01-18	279.48	279.96	278.58	245.69	100728000
2018-01-19	279.8	280.41	279.14	246.81	140920100
2018-01-22	280.17	282.69	280.11	248.81	91322400
2018-01-23	282.74	283.62	282.37	249.34	97084700
2018-01-24	284.02	284.7	281.84	249.25	134816100
2018-01-25	284.16	284.27	282.4	249.35	84587300
2018-01-26	284.25	286.63	283.96	252.24	107743100
2018-01-29	285.93	286.43	284.5	250.57	90118300
2018-01-30	282.6	284.74	281.22	248.0	131796400
2018-01-31	282.73	283.3	280.68	248.12	108364800
2018-02-01	281.07	283.06	280.68	247.84	90102500
2018-02-02	280.08	280.23	275.41	242.44	173174800
2018-02-05	273.45	275.85	263.31	232.3	294681800
2018-02-06	259.94	269.7	258.7	236.88	355026800
2018-02-07	268.5	272.36	267.58	235.59	167376100
2018-02-08	268.01	268.17	257.59	226.76	246449500
2018-02-09	260.8	263.61	252.92	230.16	283565300
2018-02-12	263.83	267.01	261.66	233.54	143736000
2018-02-13	263.97	266.62	263.31	234.12	81223600
2018-02-14	264.31	270.0	264.3	237.28	120735700
2018-02-15	271.57	273.04	268.77	240.31	111200300
2018-02-16	272.32	275.32	272.27	240.38	160420100
2018-02-20	272.03	273.67	270.5	238.88	86369700
2018-02-21	271.9	274.72	269.94	237.69	98883700
2018-02-22	271.1	273.05	269.64	238.0	110511300
2018-02-23	271.79	274.71	271.25	241.79	92766400
2018-02-26	275.93	278.01	275.26	244.6	86491400
2018-02-27	278.11	278.92	274.36	241.54	99099200
2018-02-28	275.68	276.19	271.29	239.1	121907800
2018-03-01	271.41	273.17	266.0	235.62	176855100
2018-03-02	265.8	269.72	264.82	236.84	139083200
2018-03-05	267.73	272.89	267.61	239.57	97307400
2018-03-06	273.3	273.39	271.18	240.18	79213200
2018-03-07	270.42	273.18	270.2	240.09	87063500
2018-03-08	273.55	274.24	272.42	241.25	66901200
2018-03-09	275.7	278.87	275.34	245.45	113625300
2018-03-12	279.2	279.91	278.08	245.14	71924800
2018-03-13	279.84	280.41	276.03	243.56	91968900
2018-03-14	277.81	278.02	274.67	242.31	105895100
2018-03-15	275.88	276.61	274.43	242.05	83433000
2018-03-16	274.5	275.39	274.14	242.31	100343700
2018-03-19	273.35	274.4	268.62	239.03	109208400
2018-03-20	270.94	271.67	270.18	239.44	59757300
2018-03-21	270.9	273.27	270.19	238.98	78709600
2018-03-22	267.91	268.87	263.36	233.0	148785900
2018-03-23	264.17	264.54	257.83	228.04	183534800
2018-03-26	262.13	265.43	259.41	234.28	141956100
2018-03-27	266.17	266.77	258.84	230.29	129941400
2018-03-28	260.75	262.64	258.58	229.61	146452300
2018-03-29	261.12	265.26	259.84	232.54	111601600
2018-04-02	262.55	263.13	254.67	227.52	186286300
2018-04-03	258.87	261.31	256.84	230.44	119956900
2018-04-04	256.75	264.36	256.6	232.91	123715300
2018-04-05	265.55	266.64	264.32	234.74	82652600
2018-04-06	263.42	265.11	258.0	229.51	179521200
2018-04-09	261.37	264.84	259.94	230.64	105442900
2018-04-10	264.27	266.04	262.98	234.31	103529000
2018-04-11	263.47	265.64	263.39	233.08	91140200
