Metric	Value
allTimeHigh	84.95
allTimeLow	7.7755
ask	52.16
askSize	100
averageDailyVolume10Day	558570
averageDailyVolume3Month	546571
averageVolume	546571
averageVolume10days	558570
beta3Year	1.1
bid	51.57
bidSize	300
category	Natural Resources
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	52.375
dayLow	51.3222
dividendYield	3.06
epsTrailingTwelveMonths	2.3088827
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	53.2868
fiftyDayAverageChange	-1.2868004
fiftyDayAverageChangePercent	-0.024148576
fiftyTwoWeekChangePercent	-16.119354
fiftyTwoWeekHigh	84.95
fiftyTwoWeekHighChange	-32.949997
fiftyTwoWeekHighChangePercent	-0.3878752
fiftyTwoWeekLow	46.82
fiftyTwoWeekLowChange	5.1800003
fiftyTwoWeekLowChangePercent	0.11063649
fiftyTwoWeekRange	46.82 - 84.95
firstTradeDateMilliseconds	1575469800000
fiveYearAverageReturn	0.0645095
fullExchangeName	NYSEArca
fulldayChange	1.68
fulldayChangePercent	3.33863
fulldayPrice	52.1496
fundFamily	Sprott
fundInceptionDate	1575331200
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The fund will, under normal circumstances, invest at least 80% of its total assets in securities of the index. The index consists of securities of both U.S. and foreign issuers, including securities of issuers located in emerging and frontier market countries. It is non-diversified.
longName	Sprott Uranium Miners ETF
market	us_market
marketState	POST
maxAge	86400
messageBoardId	finmb_632575309
navPrice	50.56
netAssets	2204943100.0
netExpenseRatio	0.75
open	51.66
phone	203-656-2400
postMarketChange	0.14960098
postMarketChangePercent	0.2876942
postMarketPrice	52.1496
postMarketTime	1790029581
previousClose	50.32
priceHint	2
quoteSourceName	Nasdaq Real Time Price
quoteType	ETF
region	US
regularMarketChange	1.68
regularMarketChangePercent	3.33863
regularMarketDayHigh	52.375
regularMarketDayLow	51.3222
regularMarketDayRange	51.3222 - 52.375
regularMarketOpen	51.66
regularMarketPreviousClose	50.32
regularMarketPrice	52.0
regularMarketTime	1790020800
regularMarketVolume	499325
shortName	Sprott Uranium Miners ETF
sourceInterval	15
symbol	URNM
threeYearAverageReturn	0.0717963
totalAssets	2204943104
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingPE	22.521715
trailingPegRatio	None
trailingThreeMonthNavReturns	-7.08678
trailingThreeMonthReturns	-7.08678
triggerable	True
twoHundredDayAverage	60.82345
twoHundredDayAverageChange	-8.823448
twoHundredDayAverageChangePercent	-0.14506656
typeDisp	ETF
volume	499325
yield	0.0306
ytdReturn	3.6455
