Date	Sentiment_Daily	News_Volume
2025-10-30	0.3750	1
2025-11-20	0.0000	1
2025-12-01	0.0000	1
2025-12-09	0.0000	1
2025-12-16	0.0000	1
2025-12-22	0.0000	1
2025-12-29	0.4000	1
2026-01-16	0.2000	1
2026-01-22	0.0000	1
2026-01-28	0.0000	3
2026-01-29	0.2165	2
2026-02-02	0.0000	1
2026-02-03	0.5000	1
2026-02-04	0.4670	1
2026-02-06	-0.4000	1
2026-02-10	0.0000	2
2026-02-11	0.0000	1
2026-02-14	0.0000	1
2026-02-15	0.0000	18
2026-02-16	0.0116	18
2026-02-17	0.0709	27
2026-02-18	0.0960	21
2026-02-19	0.0592	6
2026-02-20	0.0500	4
2026-02-21	-0.1770	1
2026-02-22	0.0947	6
2026-02-23	0.0713	45
2026-02-24	0.1206	7
2026-02-25	0.0553	14
2026-02-26	0.3330	1
