Date	Open	High	Low	Close	Volume
2018-01-02	156.67	158.06	156.55	139.48	1897600
2018-01-03	157.89	159.1	157.64	140.11	1392300
2018-01-04	159.2	160.1	157.35	140.91	1747000
2018-01-05	159.8	160.47	156.59	141.52	1574400
2018-01-08	160.05	161.18	158.9	142.21	2711800
2018-01-09	162.01	165.98	161.52	146.18	4345200
2018-01-10	166.74	168.44	164.1	145.59	5473700
2018-01-11	165.13	167.55	163.77	147.82	1958200
2018-01-12	168.45	170.73	167.96	149.44	2316500
2018-01-16	170.15	170.61	166.36	147.89	2046100
2018-01-17	168.6	168.64	166.39	147.79	1960400
2018-01-18	166.96	168.45	166.26	148.21	2185900
2018-01-19	168.53	170.32	168.09	150.34	1613900
2018-01-22	170.0	170.4	168.72	150.4	1401000
2018-01-23	169.9	170.09	168.43	148.88	1365000
2018-01-24	169.71	170.43	168.06	149.71	1448700
2018-01-25	171.0	171.4	166.91	149.29	1651300
2018-01-26	169.5	171.96	169.14	151.38	1554500
2018-01-29	171.49	171.95	168.76	149.34	1487600
2018-01-30	167.75	169.4	166.82	148.74	1712700
2018-01-31	169.42	170.58	166.16	146.9	1969800
2018-02-01	165.99	168.39	164.26	148.16	1721300
2018-02-02	166.66	167.93	164.72	145.61	2568700
2018-02-05	163.1	166.06	156.97	138.6	3549600
2018-02-06	153.95	162.26	151.45	142.89	3377400
2018-02-07	161.17	164.16	160.91	142.5	2378800
2018-02-08	161.2	161.22	153.61	135.64	3051300
2018-02-09	155.41	157.15	148.6	136.76	3895300
2018-02-12	156.74	160.36	155.91	140.54	2343100
2018-02-13	158.02	161.61	157.56	142.38	1795900
2018-02-14	159.96	164.88	159.76	144.13	2854000
2018-02-15	165.0	167.42	162.99	147.24	3026200
2018-02-16	165.76	175.26	162.01	149.57	6626900
2018-02-20	169.04	169.96	163.65	145.44	3750400
2018-02-21	164.8	166.78	161.97	143.08	2753300
2018-02-22	163.0	165.8	162.76	144.9	1908800
2018-02-23	165.02	166.26	162.87	146.74	2038800
2018-02-26	167.05	168.31	165.63	147.82	1770000
2018-02-27	167.53	167.53	163.58	144.39	2281800
2018-02-28	163.92	164.92	160.87	142.0	2781400
2018-03-01	160.75	162.85	155.74	138.42	3697000
2018-03-02	155.55	156.26	151.78	135.33	4169500
2018-03-05	152.54	158.24	151.04	139.06	3093400
2018-03-06	158.6	159.57	157.46	139.92	2394000
2018-03-07	156.04	158.32	154.98	139.38	2589100
2018-03-08	157.69	161.35	155.72	142.17	3508000
2018-03-09	162.0	168.01	161.73	148.23	3828000
2018-03-12	167.96	168.05	162.8	144.79	2260900
2018-03-13	164.96	166.31	160.67	142.4	2732300
2018-03-14	162.42	162.5	158.9	141.42	2243000
2018-03-15	160.92	161.68	159.15	140.88	1320700
2018-03-16	159.72	163.98	159.37	144.66	3818700
2018-03-19	162.65	162.93	157.83	140.82	2798600
2018-03-20	160.2	162.05	159.18	141.22	1499400
2018-03-21	158.89	160.44	155.73	139.51	2901100
