Date	Shares	Amount	BuyFlag
2026-02-23	21612.0	2266659.0400000005	0
2026-03-02	279451.0	30889360.890000004	0
2026-03-03	32092.0	3537903.0	0
2026-03-09	20000.0	2496117.66	0
2026-03-10	53912.0	6765668.54	0
2026-03-11	22330.0	2806479.21	0
2026-03-13	7916.0	1005344.28	0
2026-03-16	62443.0	7916272.420000001	0
2026-03-23	52418.0	6688654.47	0
2026-04-01	20000.0	2410600.0	0
2026-04-06	32300.0	3761653.08	0
2026-04-08	20000.0	2445600.0	0
2026-04-09	42443.0	4717073.54	0
2026-04-15	27916.0	3349920.0	0
2026-04-20	20000.0	2519523.55	0
2026-04-22	43224.0	5655315.91	0
2026-04-27	20000.0	2629397.92	0
2026-05-04	63106.0	9142471.95	0
2026-05-05	27079.0	4061850.0	0
2026-05-07	10090.0	1901965.0	0
2026-05-08	1930.0	358632.6	0
2026-05-11	147141.0	29410719.610000003	0
