Metric	Value
allTimeHigh	35.26
allTimeLow	6.0
ask	30.1
askSize	20200
averageDailyVolume10Day	1934360
averageDailyVolume3Month	2353992
averageVolume	2353992
averageVolume10days	1934360
beta3Year	0.01
bid	29.76
bidSize	2700
category	Equity Energy
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	30.13
dayLow	29.71
dividendYield	2.51
epsTrailingTwelveMonths	1.520208
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	31.8078
fiftyDayAverageChange	-2.0478
fiftyDayAverageChangePercent	-0.06438044
fiftyTwoWeekChangePercent	26.908314
fiftyTwoWeekHigh	35.26
fiftyTwoWeekHighChange	-5.499998
fiftyTwoWeekHighChangePercent	-0.15598407
fiftyTwoWeekLow	23.23
fiftyTwoWeekLowChange	6.5300007
fiftyTwoWeekLowChangePercent	0.28110206
fiftyTwoWeekRange	23.23 - 35.26
firstTradeDateMilliseconds	1382621400000
fiveYearAverageReturn	0.18466921
fullExchangeName	NYSEArca
fundFamily	Fidelity Investments
fundInceptionDate	1382313600
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The fund invests at least 80% of assets in securities included in the fund's underlying index. The fund's underlying index is the MSCI USA IMI Energy 25/50 Index, which represents the performance of the energy sector in the U.S. equity market. It may or may not hold all of the securities in the MSCI USA IMI Energy 25/50 Index. The fund is non-diversified.
longName	Fidelity MSCI Energy Index ETF
market	us_market
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_243638582
navPrice	29.92759
netAssets	1904956540.0
netExpenseRatio	0.084
open	29.95
postMarketChange	-0.26000023
postMarketChangePercent	-0.8736567
postMarketPrice	29.5
postMarketTime	1782777565
previousClose	29.91
priceHint	2
quoteSourceName	Delayed Quote
quoteType	ETF
region	US
regularMarketChange	-0.15
regularMarketChangePercent	-0.501503
regularMarketDayHigh	30.13
regularMarketDayLow	29.71
regularMarketDayRange	29.71 - 30.13
regularMarketOpen	29.95
regularMarketPreviousClose	29.91
regularMarketPrice	29.76
regularMarketTime	1782763200
regularMarketVolume	1544792
shortName	Fidelity MSCI Energy Index ETF
sourceInterval	15
symbol	FENY
threeYearAverageReturn	0.1509268
totalAssets	1904956544
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingPE	19.57627
trailingPegRatio	None
trailingThreeMonthNavReturns	1.52994
trailingThreeMonthReturns	1.52994
triggerable	True
twoHundredDayAverage	28.43145
twoHundredDayAverageChange	1.3285503
twoHundredDayAverageChangePercent	0.046728194
typeDisp	ETF
volume	1544792
yield	0.0251
ytdReturn	27.00766
