Metric	Value
allTimeHigh	118.0
allTimeLow	24.64
ask	110.12
askSize	1
averageDailyVolume10Day	243420
averageDailyVolume3Month	266308
averageVolume	266308
averageVolume10days	243420
beta3Year	0.43
bid	109.61
bidSize	1
category	Health
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	111.04
dayLow	110.01
dividendDate	1475798400
dividendYield	1.92
epsTrailingTwelveMonths	4.59252
esgPopulated	False
exchange	NGM
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	111.6422
fiftyDayAverageChange	-1.1083984
fiftyDayAverageChangePercent	-0.0099281315
fiftyTwoWeekChangePercent	25.695538
fiftyTwoWeekHigh	118.0
fiftyTwoWeekHighChange	-7.466202
fiftyTwoWeekHighChangePercent	-0.06327289
fiftyTwoWeekLow	85.91
fiftyTwoWeekLowChange	24.623795
fiftyTwoWeekLowChangePercent	0.28662312
fiftyTwoWeekRange	85.91 - 118.0
firstTradeDateMilliseconds	949415400000
fiveYearAverageReturn	0.1073887
fullExchangeName	NasdaqGM
fulldayChange	-0.6062012
fulldayChangePercent	-0.54543924
fulldayPrice	110.5
fundFamily	VanEck
fundInceptionDate	1324339200
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The fund normally invests at least 80% of its total assets in securities that comprise the fund's benchmark index. The index includes common stocks and depositary receipts of U.S. exchange-listed companies in the pharmaceutical industry. Such companies may include medium-capitalization companies and foreign companies that are listed on a U.S. exchange. It is non-diversified.
longName	VanEck Pharmaceutical ETF
market	us_market
marketState	POST
maxAge	86400
messageBoardId	finmb_3588556
navPrice	111.15
netAssets	1033076350.0
netExpenseRatio	0.36
open	111.04
phone	888-658-8287
postMarketChange	-0.033798218
postMarketChangePercent	-0.03057727
postMarketPrice	110.5
postMarketTime	1789507201
previousClose	111.14
priceHint	2
quoteSourceName	Nasdaq Real Time Price
quoteType	ETF
region	US
regularMarketChange	-0.6062012
regularMarketChangePercent	-0.54543924
regularMarketDayHigh	111.04
regularMarketDayLow	110.01
regularMarketDayRange	110.01 - 111.04
regularMarketOpen	111.04
regularMarketPreviousClose	111.14
regularMarketPrice	110.5338
regularMarketTime	1789502400
regularMarketVolume	92894
sharesOutstanding	11547000
shortName	VanEck Pharmaceutical ETF
sourceInterval	15
symbol	PPH
threeYearAverageReturn	0.127696
totalAssets	1033076352
tradeable	False
trailingPE	24.068222
trailingPegRatio	None
trailingThreeMonthNavReturns	8.51749
trailingThreeMonthReturns	8.51749
triggerable	True
twoHundredDayAverage	106.29365
twoHundredDayAverageChange	4.2401505
twoHundredDayAverageChangePercent	0.03989091
typeDisp	ETF
volume	92894
yield	0.019199999
ytdReturn	11.15393
