Metric	Value
52WeekChange	0.40851724
SandP52WeekChange	0.2795812
address1	One Apple Park Way
allTimeHigh	288.62
allTimeLow	0.049107
ask	276.97
askSize	10
auditRisk	2
averageAnalystRating	1.9 - Buy
averageDailyVolume10Day	48483230
averageDailyVolume3Month	44124766
averageVolume	44124766
averageVolume10days	48483230
beta	1.065
bid	276.75
bidSize	1
boardRisk	1
bookValue	5.998
city	Cupertino
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Timothy D. Cook', 'age': 64, 'title': 'CEO & Director', 'yearBorn': 1961, 'fiscalYear': 2025, 'totalPay': 16759518, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kevan  Parekh', 'age': 53, 'title': 'Senior VP & CFO', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 4034174, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sabih  Khan', 'age': 58, 'title': 'Senior VP & Chief Operating Officer', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 5021905, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': "Ms. Deirdre  O'Brien", 'age': 58, 'title': 'Senior Vice President of Retail & People', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 5037867, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Katherine L. Adams', 'age': 61, 'title': 'Senior VP of Government Affairs & Secretary', 'yearBorn': 1964, 'fiscalYear': 2025, 'totalPay': 5022482, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ben  Borders', 'age': 44, 'title': 'Principal Accounting Officer', 'yearBorn': 1981, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Suhasini  Chandramouli', 'title': 'Director of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jennifer G. Newstead J.D.', 'age': 54, 'title': 'Senior VP & General Counsel', 'yearBorn': 1971, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kristin Huguet Quayle', 'title': 'Vice President of Worldwide Communications', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Greg  Joswiak', 'title': 'Senior Vice President of Worldwide Marketing', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	7
corporateActions	[{'header': 'Dividend', 'message': 'AAPL announced a cash dividend of $0.27 with an ex-date of May. 11, 2026', 'meta': {'eventType': 'DIVIDEND', 'dateEpochMs': 1778472000000, 'amount': '0.27'}}]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	276.83
currentRatio	1.07
customPriceAlertConfidence	HIGH
dateShortInterest	1776211200
dayHigh	280.63
dayLow	274.8601
debtToEquity	79.548
discount_to_intrinsic_value	42.84
displayName	Apple
dividendDate	1778716800
dividendRate	1.08
dividendYield	0.39
earningsCallTimestampEnd	1777582800
earningsCallTimestampStart	1777582800
earningsGrowth	0.218
earningsQuarterlyGrowth	0.194
earningsTimestamp	1777579200
earningsTimestampEnd	1785441600
earningsTimestampStart	1785441600
ebitda	159975997440
ebitdaMargins	0.35437
enterpriseToEbitda	25.821
enterpriseToRevenue	9.15
enterpriseValue	4130719924224
epsCurrentYear	8.76488
epsForward	9.54406
epsTrailingTwelveMonths	8.26
eps_normalized_growth	0.492354581592114
esgPopulated	False
exDividendDate	1778457600
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	261.2186
fiftyDayAverageChange	15.611389
fiftyDayAverageChangePercent	0.059763696
fiftyTwoWeekChangePercent	40.851723
fiftyTwoWeekHigh	288.62
fiftyTwoWeekHighChange	-11.790009
fiftyTwoWeekHighChangePercent	-0.04084959
fiftyTwoWeekLow	193.25
fiftyTwoWeekLowChange	83.57999
