Date	Sentiment_Daily	News_Volume
2022-11-25	0.0712	34.0000
2022-11-28	-0.0003	50.0000
2022-11-29	0.0589	46.0000
2022-11-30	0.0765	45.0000
2022-12-01	0.0387	45.0000
2022-12-02	0.1284	34.0000
2022-12-05	0.0960	36.0000
2022-12-06	0.0821	50.0000
2022-12-07	0.0704	45.0000
2022-12-08	0.0700	40.0000
2022-12-09	0.1164	22.0000
2022-12-12	0.1150	25.0000
2022-12-13	0.1238	30.0000
2022-12-14	0.1214	21.0000
2022-12-15	0.0810	26.0000
2022-12-16	0.0735	26.0000
2022-12-19	0.0604	27.0000
2022-12-20	0.0665	28.0000
2022-12-21	0.1456	29.0000
2022-12-22	0.0874	40.0000
2022-12-23	0.1090	22.0000
2022-12-26		
2022-12-27	0.1113	39.0000
2022-12-28	0.0679	50.0000
2022-12-29	0.0536	38.0000
2022-12-30	0.1004	31.0000
2023-01-02		
2023-01-03	0.0854	32.0000
2023-01-04	0.0450	50.0000
2023-01-05	0.0624	34.0000
2023-01-06	0.1377	37.0000
2023-01-09	0.1207	35.0000
2023-01-10	0.1178	45.0000
2023-01-11	0.0934	46.0000
2023-01-12	0.0942	32.0000
2023-01-13	0.1376	33.0000
2023-01-16		
2023-01-17	0.1748	34.0000
2023-01-18	0.1273	46.0000
2023-01-19	0.1171	29.0000
2023-01-20	0.1497	33.0000
2023-01-23	0.1305	48.0000
2023-01-24	0.1232	45.0000
2023-01-25	0.1586	21.0000
2023-01-26	0.1684	28.0000
2023-01-27	0.1181	30.0000
2023-01-30	0.0782	46.0000
2023-01-31	0.0954	41.0000
2023-02-01	0.1203	44.0000
2023-02-02	0.0635	50.0000
2023-02-03	0.0756	50.0000
2023-02-06	0.1328	33.0000
2023-02-07	0.1029	44.0000
2023-02-08	0.1334	34.0000
2023-02-09	0.1285	18.0000
2023-02-10	0.1510	30.0000
2023-02-13	0.1778	24.0000
2023-02-14	0.1161	31.0000
2023-02-15	0.1430	22.0000
2023-02-16	0.1052	25.0000
2023-02-17	0.1482	18.0000
2023-02-20		
2023-02-21	0.1468	19.0000
2023-02-22	0.1003	19.0000
2023-02-23	0.1386	22.0000
2023-02-24	0.1184	21.0000
2023-02-27	0.1596	30.0000
2023-02-28	0.1096	31.0000
2023-03-01	0.1052	28.0000
2023-03-02	0.1218	25.0000
2023-03-03	0.0993	37.0000
2023-03-06	0.1895	39.0000
2023-03-07	0.1450	30.0000
2023-03-08	0.1093	22.0000
2023-03-09	0.1428	34.0000
2023-03-10	0.1064	18.0000
2023-03-13	0.1544	21.0000
2023-03-14	0.1220	24.0000
2023-03-15	0.1518	20.0000
2023-03-16	0.0978	40.0000
2023-03-17	0.1708	19.0000
2023-03-20	0.1068	17.0000
2023-03-21	0.1922	26.0000
2023-03-22	0.1583	23.0000
2023-03-23	0.1337	35.0000
2023-03-24	0.1655	30.0000
2023-03-27	0.1301	27.0000
2023-03-28	0.1188	36.0000
2023-03-29	0.1223	37.0000
2023-03-30	0.1238	31.0000
2023-03-31	0.1638	29.0000
2023-04-03	0.1495	39.0000
2023-04-04	0.1297	31.0000
2023-04-05	0.1064	39.0000
2023-04-06	0.0847	27.0000
2023-04-07		
2023-04-10	0.0671	32.0000
2023-04-11	0.1041	34.0000
2023-04-12	0.1259	23.0000
2023-04-13	0.0991	34.0000
2023-04-14	0.1475	20.0000
2023-04-17	0.1328	41.0000
2023-04-18	0.1327	33.0000
2023-04-19	0.1601	37.0000
2023-04-20	0.1065	29.0000
2023-04-21	0.1389	25.0000
2023-04-24	0.1047	29.0000
2023-04-25	0.1314	32.0000
2023-04-26	0.1757	23.0000
2023-04-27	0.1558	20.0000
2023-04-28	0.1332	22.0000
2023-05-01	0.1045	38.0000
2023-05-02	0.1418	30.0000
2023-05-03	0.0702	34.0000
2023-05-04	0.0552	50.0000
2023-05-05	0.1400	50.0000
2023-05-08	0.1094	35.0000
2023-05-09	0.1726	30.0000
2023-05-10	0.1678	21.0000
2023-05-11	0.1427	21.0000
2023-05-12	0.1183	23.0000
2023-05-15	0.1580	31.0000
2023-05-16	0.1349	36.0000
2023-05-17	0.1444	23.0000
2023-05-18	0.2136	33.0000
