Date	Sentiment_Daily	News_Volume
2025-12-09	0.0000	1
2026-03-04	0.0000	1
2026-03-05	0.2170	1
2026-03-09	0.0800	1
2026-03-11	0.0000	1
2026-03-12	0.0600	2
2026-03-13	0.3000	1
2026-03-14	0.0000	1
2026-03-15	0.1600	1
2026-03-17	0.0000	1
2026-03-18	-0.0355	2
2026-03-19	0.0000	1
2026-03-31	0.0000	1
2026-04-02	0.0000	1
2026-04-08	0.0000	1
2026-04-09	0.0000	1
2026-04-10	-0.0310	2
2026-04-12	0.1000	1
2026-04-17	0.2500	1
2026-04-18	0.3000	1
2026-04-20	0.0000	1
2026-04-21	0.0000	1
2026-04-27	0.0000	1
2026-04-29	-0.0167	3
2026-05-03	0.7000	1
2026-05-04	0.1530	3
2026-05-05	0.2266	5
2026-05-06	0.1067	6
2026-05-07	0.1530	3
2026-05-08	-0.1560	1
2026-05-09	0.0480	3
2026-05-10	0.0000	1
2026-05-11	0.1254	5
2026-05-12	0.1459	8
2026-05-13	0.1154	7
2026-05-14	0.0850	6
2026-05-15	0.1497	3
2026-05-16	0.0273	3
2026-05-17	0.4330	1
2026-05-18	0.1105	4
2026-05-19	0.1675	8
2026-05-20	-0.0558	6
2026-05-21	-0.3120	1
2026-05-22	0.1293	7
2026-05-23	-0.0090	1
2026-05-25	0.2500	1
2026-05-26	0.0000	1
2026-05-27	-0.0222	4
2026-05-28	-0.0250	5
2026-05-29	0.0858	10
2026-05-30	0.0000	2
2026-05-31	0.0000	1
2026-06-02	0.2503	7
2026-06-03	0.0989	8
2026-06-04	0.0934	7
2026-06-05	0.0638	5
2026-06-06	0.0000	1
2026-06-08	0.0010	3
2026-06-09	0.1898	4
2026-06-10	0.0107	3
2026-06-11	0.0053	3
2026-06-12	0.1500	1
2026-06-13	0.0000	2
2026-06-14	0.0000	1
2026-06-15	0.0476	5
2026-06-16	0.0736	5
2026-06-17	0.0000	2
2026-06-18	0.1500	1
2026-06-19	0.1645	4
2026-06-20	0.0000	3
2026-06-21	-0.0220	1
2026-06-22	0.1610	2
2026-06-23	0.1375	2
2026-06-24	0.1305	2
2026-06-25	0.0000	1
2026-06-26	0.0000	1
2026-06-27	0.0000	1
2026-06-30	0.1732	5
2026-07-01	0.0980	2
2026-07-02	0.0740	1
2026-07-04	0.0000	1
2026-07-05	0.0000	1
2026-07-06	0.0000	1
2026-07-07	0.0835	2
2026-07-08	0.1538	11
2026-07-09	0.1050	5
