Date	Source	Sentiment	Headline	Summary	URL
2026-03-05	Google	0.5	Assessing Coherent (COHR) Valuation After NVIDIA’s US$2b Investment And Multiyear AI Supply Agreement - simplywall.st		https://news.google.com/rss/articles/CBMiwwFBVV95cUxOYmM2Z2ozVjh6UUxrWnk5dTY3U21VUkVhaFZkLVdOMURLdy1BU3JiU1doVnFTdkkxbFNBQUZ6SjN6TFFJVXhBT0ctaTFFVTJubEc3a2FmS0NFMEMtakRNZDBSY0Y5T1ozZlNKM2szSzlzTDU4UGg1SHJuamxXNkdKVm1mMEJrSVA2NmVZdlAxTXQydllXcTdWOFExdHZndlRDbFdNeXVhalV4UEJIVUc1NFhPdkE5ZEluMXh5VEJGbnFIbmPSAcMBQVVfeXFMTmJjNmdqM1Y4elFMa1p5OXU2N1NtVVJFYWhWZC1XTjFES3ctQVNyYlNXaFZxU3ZJMWxTQUFGekozekxRSVV4QU9HLWkxRVUybmxHN2thZktDRTBDLWpETWQwUmNGOU9aM2ZTSjNrM0s5c0w1OFBoNUhybmpsVzZHSlZtZjBCa0lQNjZlWXZQMU10MnZZV3E3VjhRMXR2Z3ZUQ2xXTXl1YWpVeFBCSFVHNTRYT3ZBOWRJbjF4eVRCRm5xSG5j?oc=5
2026-03-05	Yahoo	0.5	Credo Shares Jump 10% as Broadcom Backs Copper Over Optical Tech	Broadcom Tips Copper for AI Racks: Lumentum, Coherent Slide	https://finance.yahoo.com/news/credo-shares-jump-10-broadcom-200029682.html?.tsrc=rss
2026-03-05	Google	0.5	Diamond-infused cooling plate from Coherent targets hotter AI chips - Stock Titan		https://news.google.com/rss/articles/CBMiuwFBVV95cUxQeDJIYjFtSzBJSUEzX2dqMWFELVZBYTUxUTFQVWQ4T0lKLTdfZ1pzMU9YQ2FWdDhYSFV4X2JfenI4WjdvMmNrcnBiTm9qNWZ3WFRRS2VEZkk0QWdaRjhYS19Ic3Y2cHVybG1WME9uX2xhSU9adWE5dEh3bU1pcDE1Vk4zNVNNaEdZZkswalVUUFhJTDZ1SG1TSEl1UkFYM1RyMGh0aDNYUWxBNVlVQ3lPSXhzMnd4dEhMbDJR?oc=5
2026-03-05	Google	0.5	Insider Sell: Julie Eng Sells Shares of Coherent Corp (COHR) - GuruFocus		https://news.google.com/rss/articles/CBMinAFBVV95cUxOUHJLY3Utc0JyRVluMjlFTDE3NGMxeXNUQmRRY3FMZ0N3Tzc5U2h2RjRyeF9SbG9TQ3kxOUtWMVB4dnptcklwT3gxUU41RU5pWFF3d0VxUExSdzBjWDU3OVkwX1BmaVM1YjNlVUlDM2ZDaDdlenN0bENCWnRXRUlINk5JMDRSNC1rMmJ3LUg3b0tIQmV3alMtMFB0TlA?oc=5
2026-03-05	Yahoo	0.4	Why Are Shares of These 2 Optics Tech Companies Soaring?	Nvidia is investing heavily in advanced laser technologies for AI data centers -- and these two companies are benefiting.	https://www.fool.com/investing/2026/03/05/why-are-shares-of-these-two-optics-tech-companies/?.tsrc=rss
2026-03-05	Yahoo	0.362	How Investors May Respond To Coherent (COHR) Securing NVIDIA’s US$2 Billion AI Photonics Partnership	Earlier this week, NVIDIA and Coherent Corp. announced a multiyear collaboration in which NVIDIA will invest US$2.00 billion and commit to multibillion-dollar purchases of Coherent’s advanced lasers and optical networking products to support next-generation AI data center infrastructure. This agreement effectively secures Coherent priority demand from a leading AI platform while providing capital to expand its U.S.-based photonics manufacturing and R&amp;D footprint. We’ll now examine how...	https://finance.yahoo.com/news/investors-may-respond-coherent-cohr-070837618.html?.tsrc=rss
2026-03-05	Yahoo	0.35	Coherent Nvidia Alliance Puts AI Optical Infrastructure In Investor Focus	Coherent (NYSE:COHR) has entered a multiyear alliance with NVIDIA that includes a $2 billion investment into Coherent. NVIDIA has also agreed to multibillion dollar purchase commitments for Coherent’s advanced laser and optical networking products. The partnership focuses on accelerating next generation optics and expanding U.S. manufacturing capacity for AI data center infrastructure. For investors watching AI infrastructure, Coherent is moving into the spotlight. The stock trades at...	https://finance.yahoo.com/news/coherent-nvidia-alliance-puts-ai-160636648.html?.tsrc=rss
2026-03-05	Yahoo	0.333	Coherent Surges 325% in a Year: How Should Investors Play the Stock?	The COHR stock has soared more than 320% in a year as AI-driven data center demand boosts transceivers, while strong earnings forecasts and liquidity fuel investor optimism.	https://finance.yahoo.com/news/coherent-surges-325-investors-play-163500902.html?.tsrc=rss
2026-03-05	Yahoo	0.18	Bloomberg 500 (B500) Index Adds Eleven Securities Following March Reconstitution	Bloomberg Indices announced the following changes to the Bloomberg 500 (B500) Index effective prior to the open of trading on Thursday, March 12, 2026, to coincide with the March reconstitution of the index. The B500 contains the 500 most highly capitalized US companies weighted by float market cap, reflecting a market capitalization of $58.19 trillion.	https://finance.yahoo.com/news/bloomberg-500-b500-index-adds-133000071.html?.tsrc=rss
2026-03-05	Yahoo	0.18	NVIDIA Ties US$4b Optics Deals To AI RAN And 6G Ambitions	NVIDIA (NasdaqGS:NVDA) plans to invest US$2b each in Lumentum and Coherent, for a total of US$4b focused on advanced optical technologies. The agreements include multibillion dollar purchase commitments and access rights aimed at securing future supply for AI data centers and high bandwidth connectivity. At MWC 2026, NVIDIA and partners highlighted real world deployments of GPU accelerated, AI driven Radio Access Networks across global telecom networks. The company is positioning these moves...	https://finance.yahoo.com/news/nvidia-ties-us-4b-optics-141440129.html?.tsrc=rss
