Metric	Value
52WeekChange	1.8819401
SandP52WeekChange	0.19895875
address1	375 Saxonburg Boulevard
allTimeHigh	440.0
allTimeLow	0.101563
ask	330.11
askSize	40
auditRisk	5
averageAnalystRating	1.7 - Buy
averageDailyVolume10Day	7260170
averageDailyVolume3Month	5744940
averageVolume	5744940
averageVolume10days	7260170
beta	2.107
bid	328.85
bidSize	160
boardRisk	4
bookValue	54.601
city	Saxonburg
companyOfficers	[{'maxAge': 1, 'name': 'Mr. James Robert Anderson', 'age': 53, 'title': 'CEO, President & Employee Director', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 3722935, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sherri R. Luther CPA', 'age': 59, 'title': 'CFO & Treasurer', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 1826612, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Julie Sheridan Eng', 'age': 58, 'title': 'Executive VP of Optical Components & CTO', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 1221775, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Rob  Beard', 'age': 46, 'title': 'Chief Strategy & Legal Affairs Officer and Corporate Secretary', 'yearBorn': 1979, 'fiscalYear': 2025, 'totalPay': 1597826, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Giovanni  Barbarossa Ph.D.', 'age': 65, 'title': 'Special Advisor to the Chief Executive Officer', 'yearBorn': 1960, 'fiscalYear': 2025, 'totalPay': 1632288, 'exercisedValue': 0, 'unexercisedValue': 2913882}, {'maxAge': 1, 'name': 'Ms. Ilaria  Mocciaro', 'age': 54, 'title': 'Senior VP, Chief Accounting Officer & Corporate Controller', 'yearBorn': 1971, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Paul Jonas Silverstein J.D.', 'title': 'Senior Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Cristina  Rodriguez', 'title': 'Executive Vice President of Communications', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Sanjai  Parthasarathi', 'title': 'Chief Marketing Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Grace G. Lee', 'age': 57, 'title': 'Chief People Officer', 'yearBorn': 1968, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	9
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	328.57
currentRatio	3.05
customPriceAlertConfidence	HIGH
dateShortInterest	1785456000
dayHigh	331.87
dayLow	315.4001
debtToEquity	31.093
displayName	Coherent
earningsCallTimestampEnd	1786564800
earningsCallTimestampStart	1786564800
earningsGrowth	0.73
earningsQuarterlyGrowth	11.183
earningsTimestamp	1786564800
earningsTimestampEnd	1786564800
earningsTimestampStart	1786564800
ebitda	1313731968
ebitdaMargins	0.19899
enterpriseToEbitda	49.95
enterpriseToRevenue	9.939
enterpriseValue	65621299200
epsCurrentYear	5.44892
epsForward	8.37117
epsTrailingTwelveMonths	2.11
esgPopulated	False
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	341.2816
fiftyDayAverageChange	-12.711578
fiftyDayAverageChangePercent	-0.0372466
fiftyTwoWeekChangePercent	188.19402
fiftyTwoWeekHigh	440.0
fiftyTwoWeekHighChange	-111.42999
fiftyTwoWeekHighChangePercent	-0.25324997
fiftyTwoWeekLow	84.35
fiftyTwoWeekLowChange	244.22
fiftyTwoWeekLowChangePercent	2.8953173
fiftyTwoWeekRange	84.35 - 440.0
financialCurrency	USD
firstTradeDateMilliseconds	560179800000
floatShares	191245262
forwardEps	8.37117
forwardPE	39.25019
freeCashflow	-197631744
fullExchangeName	NYSE
fullTimeEmployees	30216
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1785542400
grossMargins	0.36990002
grossProfits	2442114048
hasPrePostMarketData	True
heldPercentInsiders	0.04506
heldPercentInstitutions	0.90478
impliedSharesOutstanding	195639321
industry	Scientific & Technical Instruments
industryDisp	Scientific & Technical Instruments
industryKey	scientific-technical-instruments
irWebsite	http://www.ii-vi.com/investors
isEarningsDateEstimate	False
language	en-US
lastFiscalYearEnd	1751241600
lastSplitDate	1309132800
lastSplitFactor	2:1
longBusinessSummary	Coherent Corp. develops, manufactures, and markets engineered materials, optoelectronic components and devices, and laser systems for the use in the industrial, communications, electronics, and instrumentation markets worldwide. It operates through three segments: Networking, Materials, and Lasers. The Networking segment offers transceivers, systems, subsystems, modules, components, optics, and semiconductor devices for datacenter and communications applications. The Materials segment provides engineered materials, laser optics, thermoelectric components, and advanced ceramic and metal-matrix composite materials and products; and vertical-cavity surface-emitting laser, edge-emitting laser, pump lasers, high-power lasers for materials processing, and integrated circuit. The Laser segment offers excimer lasers, solid-state lasers, CO2 lasers, and laser systems for various industrial applications, including semiconductor capital equipment, display manufacturing, precision manufacturing, and scientific research; and laser systems and subsystems. It markets its products and services through direct sales force, representatives, and distributors. The company was formerly known as II-VI Incorporated and changed its name to Coherent Corp. in September 2022. Coherent Corp. was incorporated in 1971 and is headquartered in Saxonburg, Pennsylvania.
longName	Coherent Corp.
market	us_market
marketCap	64281214976
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_309779
mostRecentQuarter	1774915200
nameChangeDate	2026-08-11
netIncomeToCommon	400608992
nextFiscalYearEnd	1782777600
nonDilutedMarketCap	63612125223
numberOfAnalystOpinions	21
open	323.86
operatingCashflow	140342000
operatingMargins	0.13572
overallRisk	9
payoutRatio	0.0
pegRatio	0.92
phone	724 352 4455
postMarketChange	9.22998
postMarketChangePercent	2.8091366
postMarketPrice	337.8
postMarketTime	1786492793
prevName	II-VI Incorporated
previousClose	325.15
priceEpsCurrentYear	60.300026
priceHint	2
priceToBook	6.0176554
priceToSalesTrailing12Months	9.736504
profitMargins	0.07102
quickRatio	1.709
quoteSourceName	Nasdaq Real Time Price
