Metric	Value
52WeekChange	-0.17840374
SandP52WeekChange	0.22716212
address1	2200 University Avenue East
allTimeHigh	148.13
allTimeLow	1.140625
ask	3.49
askSize	59000
auditRisk	1
averageDailyVolume10Day	5839910
averageDailyVolume3Month	7781967
averageVolume	7781967
averageVolume10days	5839910
beta	1.301
bid	3.48
bidSize	33300
boardRisk	2
bookValue	1.255
city	Waterloo
companyOfficers	[{'maxAge': 1, 'name': 'Mr. John Joseph Giamatteo', 'age': 58, 'title': 'CEO & Director', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 1417205, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tim  Foote', 'title': 'Chief Financial Officer', 'fiscalYear': 2025, 'totalPay': 804826, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Philip  Kurtz CFA', 'title': 'Chief Legal Officer & Head of Government Affairs', 'fiscalYear': 2025, 'totalPay': 744268, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jennifer  Armstrong-Owen', 'title': 'Chief People Officer', 'fiscalYear': 2025, 'totalPay': 725881, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jesse  Harold', 'title': 'Senior VP & Chief Information and Information Security Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Martha  Gonder', 'title': 'Director of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Sean  Smyth', 'title': 'VP of Strategy & Corporate Development', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John  Wall', 'title': 'President of QNX Division', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John  Dimitropoulos', 'title': 'Senior VP & Chief Strategy Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Fraser  Deziel', 'title': 'Corporate Controller', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	5
corporateActions	[]
country	Canada
cryptoTradeable	False
currency	USD
currentPrice	3.5
currentRatio	2.144
customPriceAlertConfidence	HIGH
dateShortInterest	1772150400
dayHigh	3.5285
dayLow	3.42
debtToEquity	30.819
displayName	BlackBerry
earningsCallTimestampEnd	1766097000
earningsCallTimestampStart	1766097000
earningsTimestamp	1766091600
earningsTimestampEnd	1775764800
earningsTimestampStart	1775764800
ebitda	70000000
ebitdaMargins	0.13089
enterpriseToEbitda	28.425
enterpriseToRevenue	3.72
enterpriseValue	1989716480
epsCurrentYear	0.14571
epsForward	0.16429
epsTrailingTwelveMonths	0.04
esgPopulated	False
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	3.6236
fiftyDayAverageChange	-0.123600006
fiftyDayAverageChangePercent	-0.034109727
fiftyTwoWeekChangePercent	-17.840374
fiftyTwoWeekHigh	5.32
fiftyTwoWeekHighChange	-1.8200002
fiftyTwoWeekHighChangePercent	-0.3421053
fiftyTwoWeekLow	2.8
fiftyTwoWeekLowChange	0.70000005
fiftyTwoWeekLowChangePercent	0.25000003
fiftyTwoWeekRange	2.8 - 5.32
financialCurrency	USD
firstTradeDateMilliseconds	918138600000
floatShares	588595462
forwardEps	0.16429
forwardPE	21.303793
freeCashflow	-20662500
fullExchangeName	NYSE
fullTimeEmployees	1820
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1772323200
grossMargins	0.74963
grossProfits	400900000
hasPrePostMarketData	True
heldPercentInsiders	0.00278
heldPercentInstitutions	0.48817003
impliedSharesOutstanding	590147550
industry	Software - Infrastructure
industryDisp	Software - Infrastructure
industryKey	software-infrastructure
irWebsite	http://us.blackberry.com/company/investors.html
isEarningsDateEstimate	True
language	en-US
lastFiscalYearEnd	1740700800
lastSplitDate	1187654400
lastSplitFactor	3:1
