Metric	Value
52WeekChange	0.7143425
SandP52WeekChange	0.276026
address1	1411 Sand Island Parkway
allTimeHigh	177.51
allTimeLow	0.959
ask	173.23
askSize	100
auditRisk	1
averageAnalystRating	1.0 - Strong Buy
averageDailyVolume10Day	218210
averageDailyVolume3Month	309141
averageVolume	309141
averageVolume10days	218210
beta	1.331
bid	172.87
bidSize	400
boardRisk	2
bookValue	90.757
city	Honolulu
