Date	Shares	Amount	BuyFlag
2003-10-29	97635.0	1867094.34	0
2003-11-04	7622.0	145746.42	0
2003-11-05	3000.0	57301.0	0
2004-03-31	6000.0	111300.0	0
2004-08-10	1738.0	32849.579999999994	0
2004-11-08	7502.0	149178.15999999997	0
2006-05-09	14501.0	290745.05000000005	0
2006-05-24	1617.0	31369.8	0
2006-11-21	3500.0	95305.0	0
2006-12-04	29800.0	846652.24	0
2007-03-05	9000.0	257850.0	0
2007-03-06	7500.0	217560.0	0
2007-03-13	5000.0	150000.0	0
2007-03-26	7500.0	241262.17	0
2007-05-10	61916.0	2000211.8032	0
2007-05-11	79212.0	2562777.0656000003	0
2007-05-14	50000.0	1617770.0000000002	0
2008-04-03	1614.0	40947.18	0
2008-04-07	2500.0	63925.0	0
2008-05-22	1000.0	25999.0	1
2008-11-24	4366.0	100543.72	0
2009-08-05	5000.0	117500.0	0
2009-08-25	8900.0	218050.0	0
2009-11-12	1971.0	46283.022	0
2009-11-13	1972.0	46144.8	0
2009-11-19	2500.0	59850.0	0
2009-11-25	2500.0	61250.0	0
2009-12-16	2680.0	69680.0	0
2009-12-17	6320.0	164320.0	0
2010-03-03	4000.0	104640.0	1
2010-05-25	50.0	1259.5	1
2010-12-02	5000.0	158767.15	0
2011-01-03	2500.0	80125.0	0
2011-03-09	2500.0	86806.0	0
2011-08-10	2500.0	79156.0	0
2011-08-12	9900.0	323219.29	0
2011-09-02	1000.0	34176.0	0
2011-11-10	2500.0	85150.0	0
2011-11-11	1321.0	46211.7504	0
2012-03-15	7500.0	274545.0	0
2012-03-16	35924.0	1308617.328	0
2012-03-19	15000.0	548205.0	0
2012-05-14	22336.0	807357.056	0
2012-05-15	750.0	26896.95	0
2012-08-10	10000.0	394200.0	0
2012-10-17	515826.0	20395426.3528	0
2012-10-18	188718.0	7458720.3858	0
2012-11-26	2370.0	90082.041	0
2012-12-03	5000.0	193127.0	0
2013-03-05	100000.0	4211710.0	0
2013-03-07	16060.0	683778.5900000001	0
2013-03-19	76386.0	3232930.5096	0
2013-03-20	186014.0	7947689.9682	0
2013-08-28	2747.0	113735.6892	0
2013-09-06	2433.0	98302.7541	0
2013-11-13	21000.0	878455.2000000001	0
2013-11-27	5500.0	226328.85	0
2013-12-05	2134.0	87584.26819999999	0
2014-01-21	479755.0	20645285.7086	0
2014-02-14	1459.0	65529.526000000005	0
