Metric	Value
52WeekChange	-0.058482826
SandP52WeekChange	0.23713183
address1	241 18th Street South
address2	Suite 650
allTimeHigh	417.86
allTimeLow	16.98
ask	218.99
askSize	2
auditRisk	5
averageAnalystRating	1.6 - Buy
averageDailyVolume10Day	1219960
averageDailyVolume3Month	1231712
averageVolume	1231712
averageVolume10days	1219960
beta	1.361
bid	131.04
bidSize	2
boardRisk	6
bookValue	85.937
city	Arlington
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Wahid  Nawabi', 'age': 56, 'title': 'Chairman of the Board, President & CEO', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 1910595, 'exercisedValue': 7311599, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Melissa Ann Brown J.D.', 'age': 47, 'title': 'Executive VP, Chief Legal & Compliance Officer and Corporate Secretary', 'yearBorn': 1978, 'fiscalYear': 2025, 'totalPay': 885352, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kevin Patrick McDonnell', 'age': 63, 'title': 'Advisor', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 957344, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Trace E. Stevenson', 'age': 51, 'title': 'President of Autonomous Systems', 'yearBorn': 1974, 'fiscalYear': 2025, 'totalPay': 749398, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sean T. Woodward', 'title': 'Executive VP & CFO', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Robert F. Smith Ph.D.', 'age': 52, 'title': 'Executive VP & COO', 'yearBorn': 1973, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Brian Charles Shackley CPA', 'age': 47, 'title': 'VP & Chief Accounting Officer', 'yearBorn': 1978, 'fiscalYear': 2025, 'totalPay': 371888, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Scott  Bowman', 'title': 'CTO & Senior VP of Global Engineering', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Aniket  Majumder', 'title': 'Chief Information Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Denise  Pacioni', 'title': 'Director of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	4
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	170.58
currentRatio	5.51
customPriceAlertConfidence	HIGH
dateShortInterest	1780012800
dayHigh	183.62
dayLow	170.2
debtToEquity	19.335
displayName	AeroVironment
earningsCallTimestampEnd	1773174600
earningsCallTimestampStart	1773174600
earningsTimestamp	1782763200
earningsTimestampEnd	1782763200
earningsTimestampStart	1782763200
ebitda	151164992
ebitdaMargins	0.09388
enterpriseToEbitda	61.989
enterpriseToRevenue	5.819
enterpriseValue	9370573824
epsCurrentYear	2.88073
epsForward	4.03311
epsTrailingTwelveMonths	-4.35
esgPopulated	False
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	184.5948
fiftyDayAverageChange	-14.014801
fiftyDayAverageChangePercent	-0.07592197
fiftyTwoWeekChangePercent	-5.848283
fiftyTwoWeekHigh	417.86
fiftyTwoWeekHighChange	-247.27998
fiftyTwoWeekHighChangePercent	-0.59177715
fiftyTwoWeekLow	156.0
fiftyTwoWeekLowChange	14.580002
fiftyTwoWeekLowChangePercent	0.09346155
fiftyTwoWeekRange	156.0 - 417.86
financialCurrency	USD
firstTradeDateMilliseconds	1169562600000
floatShares	37413664
forwardEps	4.03311
forwardPE	42.294903
freeCashflow	-304053504
fullExchangeName	NasdaqGS
fullTimeEmployees	1456
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1780531200
grossMargins	0.25004998
grossProfits	402648992
hasPrePostMarketData	True
heldPercentInsiders	0.0076599997
heldPercentInstitutions	0.89275
impliedSharesOutstanding	50605071
industry	Aerospace & Defense
industryDisp	Aerospace & Defense
industryKey	aerospace-defense
isEarningsDateEstimate	False
language	en-US
lastFiscalYearEnd	1745971200
longBusinessSummary	AeroVironment, Inc. designs, develops, produces, delivers, and supports a portfolio of robotic systems and related services for government agencies and businesses in the United States and internationally. It operates in two segments, Autonomous Systems; and Space, Cyber and Directed Energy. The company provides uncrewed aircraft systems (UAS), which include small and medium UAS, and kinesis command and control software; and counter-UAS and precision strike, a loitering munitions solution that deliver actionable intelligence and precision firepower modern warfighters, including precision strike, radio frequency and kinetic C-UAS, and electronic warfare systems. It also offers autonomy, AI, and platform technologies; unmanned maritime; uncrewed ground systems; and high-altitude pseudo-satellites. The company provides digital beamforming technology, a multi-band/beam software defined antenna tile that allows simultaneous communication with multiple satellites; laser communications, a data transmission systems for space operations; space-qualified hardware for line of sight stabilization and control electronics in low, medium, and geostationary earth orbit, as well as cislunar orbits; phased array antenna technology to supports hypersonic telemetry and tracking, and other missile testing; and directed energy solution. It also offers cyber solution for national security and defense operations; and HaloCortex OSINT, an AI-powered OSINT analysis platform to provide insights and solve department of defense and commercial challenges. AeroVironment, Inc. was incorporated in 1971 and is headquartered in Arlington, Virginia.
longName	AeroVironment, Inc.
market	us_market
marketCap	8632213504
marketState	POST
maxAge	86400
messageBoardId	finmb_1674636
mostRecentQuarter	1769817600
netIncomeToCommon	-224360000
nextFiscalYearEnd	1777507200
nonDilutedMarketCap	9296657593
numberOfAnalystOpinions	17
open	183.62
operatingCashflow	-174180992
operatingMargins	-0.051149998
overallRisk	4
payoutRatio	0.0
pegRatio	1.57
phone	703 418 2828
postMarketChange	0.58999634
postMarketChangePercent	0.3458766
postMarketPrice	171.17
postMarketTime	1781307179
previousClose	183.69
priceEpsCurrentYear	59.21416
priceHint	2
priceToBook	1.9849426
priceToSalesTrailing12Months	5.3606944
profitMargins	-0.13933
quickRatio	4.396
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	buy
recommendationMean	1.63158
region	US
regularMarketChange	-13.110001
regularMarketChangePercent	-7.1370244
regularMarketDayHigh	183.62
regularMarketDayLow	170.2
regularMarketDayRange	170.2 - 183.62
regularMarketOpen	183.62
regularMarketPreviousClose	183.69
regularMarketPrice	170.58
regularMarketTime	1781294401
regularMarketVolume	1045419
returnOnAssets	-0.012619999
returnOnEquity	-0.08741
revenueGrowth	1.434
revenuePerShare	36.942
sector	Industrials
sectorDisp	Industrials
sectorKey	industrials
shareHolderRightsRisk	4
sharesOutstanding	50605071
sharesPercentSharesOut	0.0911
sharesShort	4609551
sharesShortPreviousMonthDate	1777507200
sharesShortPriorMonth	4515039
shortName	AeroVironment, Inc.
shortPercentOfFloat	0.120699994
shortRatio	3.48
sourceInterval	15
state	VA
symbol	AVAV
targetHighPrice	450.0
targetLowPrice	235.0
targetMeanPrice	309.87708
targetMedianPrice	305.0
totalCash	587137024
totalCashPerShare	11.811
totalDebt	826012992
totalRevenue	1610279040
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingEps	-4.35
trailingPegRatio	None
triggerable	True
twoHundredDayAverage	260.0023
twoHundredDayAverageChange	-89.42229
twoHundredDayAverageChangePercent	-0.34392884
typeDisp	Equity
volume	1045419
website	https://www.avinc.com
zip	22202
