Date	Shares	Amount	BuyFlag
2025-12-10	2008.0	186422.72	0
2026-01-21	5830.0	699600.0	0
2026-02-02	65250.0	7804351.46	0
2026-02-12	30474.0	3981313.4	0
2026-02-20	14682.0	1970683.56	0
2026-02-24	59516.0	8270040.949999999	0
2026-02-25	50322.0	6914967.04	0
2026-04-07	1867.0	215769.19	0
2026-04-14	17396.0	2439267.12	0
2026-04-17	44138.0	6373968.58	0
2026-05-14	14156.0	2009638.5	0
2026-05-15	19893.0	2642598.33	0
2026-05-27	6848.0	1021927.04	0
2026-06-03	3569.0	512472.71	0
2026-08-11	2062.0	308310.24	0
2026-08-13	3916.0	644103.68	0
