Metric	Value
52WeekChange	-0.45063025
SandP52WeekChange	0.27449715
address1	555 Forge River Road
address2	Unit 100
allTimeHigh	43.92
allTimeLow	0.8
ask	4.63
askSize	1700
auditRisk	10
averageAnalystRating	1.0 - Strong Buy
averageDailyVolume10Day	3725990
averageDailyVolume3Month	1937169
averageVolume	1937169
averageVolume10days	3725990
beta	2.003
bid	4.46
bidSize	600
boardRisk	10
bookValue	2.045
city	Webster
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Michael  Mo', 'age': 53, 'title': 'Co-Founder, Chairman & CEO', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 542979, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. William Quinn Walker Ph.D.', 'age': 34, 'title': 'Chief Technology Officer', 'yearBorn': 1991, 'fiscalYear': 2025, 'totalPay': 317330, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mitchell  Miller', 'title': 'Vice President of Operations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jay K. Yamamoto Esq.', 'age': 45, 'title': 'General Counsel & Secretary', 'yearBorn': 1980, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Derek  Newton', 'title': 'Head of Media Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jeong  Song', 'title': 'Vice President of Sales & Marketing', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	8
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	4.55
currentRatio	1.688
customPriceAlertConfidence	HIGH
dateShortInterest	1778803200
dayHigh	5.18
dayLow	4.54
debtToEquity	6.722
displayName	KULR Technology
earningsCallTimestampEnd	1778790600
earningsCallTimestampStart	1778790600
earningsTimestamp	1778788800
earningsTimestampEnd	1786651200
earningsTimestampStart	1786651200
ebitda	-38569312
ebitdaMargins	-2.07717
enterpriseToEbitda	-6.235
enterpriseToRevenue	12.952
enterpriseValue	240491792
epsCurrentYear	-0.32
epsForward	0.0
epsTrailingTwelveMonths	-1.63
esgPopulated	False
exchange	ASE
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	2.9936
fiftyDayAverageChange	1.5564003
fiftyDayAverageChangePercent	0.51990926
fiftyTwoWeekChangePercent	-45.063026
fiftyTwoWeekHigh	10.56
fiftyTwoWeekHighChange	-6.01
fiftyTwoWeekHighChangePercent	-0.5691288
fiftyTwoWeekLow	1.94
fiftyTwoWeekLowChange	2.6100001
fiftyTwoWeekLowChangePercent	1.3453609
fiftyTwoWeekRange	1.94 - 10.56
financialCurrency	USD
firstTradeDateMilliseconds	1532007000000
floatShares	44190258
forwardEps	0.0
forwardPE	Infinity
freeCashflow	-23502010
fullExchangeName	NYSE American
fullTimeEmployees	47
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1780272000
grossMargins	-0.00784
grossProfits	-145646
hasPrePostMarketData	True
heldPercentInsiders	0.07748
heldPercentInstitutions	0.22552
impliedSharesOutstanding	46257165
industry	Electronic Components
industryDisp	Electronic Components
industryKey	electronic-components
isEarningsDateEstimate	True
language	en-US
lastFiscalYearEnd	1767139200
lastSplitDate	1750636800
lastSplitFactor	1:8
longBusinessSummary	KULR Technology Group, Inc., through its subsidiary, KULR Technology Corporation, designs and builds advanced battery systems for autonomous platforms, digital infrastructure, and e-mobility and space. It provides battery production, internal short circuit battery cells and devices, patented thermal runaway shield technology (TRS), phase change material (PCM) heatsinks, and KULR SafeCases, and exoskeleton devices. The company also offers space batteries; air batteries; custom battery design; battery solutions, including trigger cells and ISC-D and SafeX Safe storage solutions; thermal solutions, including fiber thermal interface and cathodes; and testing solutions that include cell screening and cycling, module cycling, thermal desktop and SINDA/FLUINT, and abuse testing and calorimetry. Additionally, the company provides KULR VIBE, a software-driven precision balancing and vibration reduction solution designed for rotary systems and Xero VibeFan, an ultimate cooling solution for AI farms, data centres, and server environments. Its technologies are used in space, aerospace, defence, telecom, and other critical infrastructure. KULR Technology Group, Inc. has a strategic collaboration with Robinson Helicopter Company, Inc. to develop battery system for an eR66 battery-electric helicopter demonstrator. The company was formerly known as KT High-Tech Marketing, Inc. and changed its name to KULR Technology Group, Inc. in August 2018. The company was founded in 2013 and is headquartered in Webster, Texas.
longName	KULR Technology Group, Inc.
market	us_market
marketCap	210470112
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_328671450
mostRecentQuarter	1774915200
netIncomeToCommon	-71212968
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	212782959
numberOfAnalystOpinions	1
open	5.14
operatingCashflow	-43962404
operatingMargins	-1.5238401
overallRisk	10
payoutRatio	0.0
phone	408 663 5247
postMarketChange	-0.16000032
postMarketChangePercent	-3.5164905
postMarketPrice	4.39
postMarketTime	1780531197
previousClose	5.23
priceEpsCurrentYear	-8.671876
priceHint	4
priceToBook	2.2249389
priceToSalesTrailing12Months	11.334959
profitMargins	0.0
quickRatio	1.305
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	strong_buy
recommendationMean	1.0
region	US
regularMarketChange	-0.68
regularMarketChangePercent	-13.0019
regularMarketDayHigh	5.18
regularMarketDayLow	4.54
regularMarketDayRange	4.54 - 5.18
regularMarketOpen	5.14
regularMarketPreviousClose	5.23
regularMarketPrice	4.55
regularMarketTime	1780516800
regularMarketVolume	2869278
returnOnAssets	-0.25074
returnOnEquity	-0.77298
revenueGrowth	0.979
revenuePerShare	0.436
sector	Technology
sectorDisp	Technology
sectorKey	technology
shareHolderRightsRisk	9
sharesOutstanding	46257165
sharesPercentSharesOut	0.2159
sharesShort	9989158
sharesShortPreviousMonthDate	1776211200
sharesShortPriorMonth	8953622
shortName	KULR Technology Group, Inc.
shortPercentOfFloat	0.2308
shortRatio	5.21
sourceInterval	15
state	TX
symbol	KULR
syntheticPEG	inf
targetHighPrice	8.0
targetLowPrice	8.0
targetMeanPrice	8.0
targetMedianPrice	8.0
totalCash	7676308
totalCashPerShare	0.166
totalDebt	6357675
totalRevenue	18568228
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingEps	-1.63
trailingPegRatio	None
triggerable	True
twoHundredDayAverage	3.5237
twoHundredDayAverageChange	1.0263002
twoHundredDayAverageChangePercent	0.2912564
typeDisp	Equity
volume	2869278
website	https://kulr.ai
zip	77598
