Date	Sentiment_Daily	News_Volume
2025-07-24	-0.1250	1
2025-09-15	0.0000	1
2025-09-17	0.1500	1
2025-09-18	0.0000	1
2025-09-29	0.4000	1
2025-10-07	0.0000	1
2025-10-09	0.1670	1
2025-10-21	0.0000	1
2025-10-23	0.3750	1
2025-10-30	0.0000	1
2025-11-07	0.0000	1
2025-11-10	0.0000	1
2025-11-13	0.2800	1
2025-11-19	0.3000	1
2025-11-27	0.0000	1
2025-11-28	0.0000	2
2025-12-01	0.0000	1
2025-12-02	0.0000	1
2025-12-03	0.0910	1
2025-12-05	0.0357	3
2025-12-08	0.0000	1
2025-12-11	0.0000	1
2025-12-12	0.0000	1
2025-12-15	0.0000	1
2025-12-17	0.3330	1
2025-12-22	0.0000	1
2025-12-24	0.0000	1
2025-12-25	0.2000	1
2026-01-02	0.2000	1
2026-01-03	0.0000	1
2026-01-05	0.0835	2
2026-01-07	0.0000	1
2026-01-08	0.0000	1
2026-01-12	0.5330	1
2026-01-13	0.4000	1
2026-01-14	0.1190	1
2026-01-15	-0.0670	1
2026-01-16	0.0477	3
2026-01-20	0.0000	1
2026-01-21	0.0860	3
2026-01-22	0.1480	5
2026-01-23	-0.2223	3
2026-01-24	0.0000	1
2026-01-26	0.0000	1
2026-01-27	0.0000	1
2026-01-28	0.1515	2
2026-01-29	0.3330	1
2026-01-30	0.1000	2
2026-02-02	0.0000	1
2026-02-03	0.0000	2
2026-02-04	0.0680	1
2026-02-05	0.0000	1
2026-02-06	0.0000	1
2026-02-09	0.0000	1
2026-02-10	0.0000	2
2026-02-12	0.0875	2
2026-02-13	0.0000	2
2026-02-14	0.0000	2
2026-02-15	0.0000	1
2026-02-16	0.1260	24
2026-02-17	0.1213	29
2026-02-18	-0.0224	21
2026-02-19	0.1366	14
2026-02-20	0.1250	16
2026-02-21	0.0115	4
2026-02-22	0.1213	25
2026-02-23	0.0188	13
2026-02-24	0.1598	15
2026-02-25	-0.0020	5
2026-02-26	0.1153	15
2026-02-27	0.1671	8
2026-02-28	0.1936	11
2026-03-01	0.0000	1
2026-03-02	0.0584	34
2026-03-03	0.1127	3
2026-03-04	0.0994	48
2026-03-05	0.0434	36
2026-03-06	0.1333	3
