Metric	Value
allTimeHigh	75.72
allTimeLow	7.45
ask	46.47
askSize	40400
averageDailyVolume10Day	31213800
averageDailyVolume3Month	23202561
averageVolume	23202561
averageVolume10days	31213800
beta3Year	0.78
bid	46.3
bidSize	26300
bookValue	63.99
category	Utilities
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	46.485
dayLow	45.88
dividendYield	2.67
epsTrailingTwelveMonths	2.0297227
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EST
executiveTeam	[]
fiftyDayAverage	43.3486
fiftyDayAverageChange	2.9814034
fiftyDayAverageChangePercent	0.06877739
fiftyTwoWeekChangePercent	16.013527
fiftyTwoWeekHigh	47.08
fiftyTwoWeekHighChange	-0.75
fiftyTwoWeekHighChangePercent	-0.01593033
fiftyTwoWeekLow	35.51
fiftyTwoWeekLowChange	10.8200035
fiftyTwoWeekLowChangePercent	0.30470303
fiftyTwoWeekRange	35.51 - 47.08
financialCurrency	USD
firstTradeDateMilliseconds	914337000000
fiveYearAverageReturn	0.119183
fullExchangeName	NYSEArca
fundFamily	State Street Investment Management
fundInceptionDate	913766400
gmtOffSetMilliseconds	-18000000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	In seeking to track the performance of the index, the fund employs a replication strategy. It generally invests substantially all, but at least 95%, of its total assets in the securities comprising the index. The index includes securities of companies from the following industries: electric utilities; water utilities; multi-utilities; independent power and renewable electricity producers; and gas utilities. The fund is non-diversified.
longName	State Street Utilities Select Sector SPDR ETF
market	us_market
marketCap	7564484608
marketState	CLOSED
maxAge	86400
messageBoardId	finmb_8795452
navPrice	46.33362
netAssets	22197571600.0
netExpenseRatio	0.08
open	46.3
postMarketChange	0.05499649
postMarketChangePercent	0.118705995
postMarketPrice	46.385
postMarketTime	1771635555
previousClose	46.11
priceHint	2
priceToBook	0.7240194
quoteSourceName	Nasdaq Real Time Price
quoteType	ETF
region	US
regularMarketChange	0.220001
regularMarketChangePercent	0.477123
regularMarketDayHigh	46.485
regularMarketDayLow	45.88
regularMarketDayRange	45.88 - 46.485
regularMarketOpen	46.3
regularMarketPreviousClose	46.11
regularMarketPrice	46.33
regularMarketTime	1771621200
regularMarketVolume	21589507
sharesOutstanding	163274000
shortName	State Street Utilities Select S
sourceInterval	15
symbol	XLU
threeYearAverageReturn	0.1404514
totalAssets	22197571584
tradeable	False
trailingAnnualDividendRate	1.95
trailingAnnualDividendYield	0.042290177
trailingPE	22.825779
trailingPegRatio	None
trailingThreeMonthNavReturns	-2.12464
trailingThreeMonthReturns	-2.12464
triggerable	True
twoHundredDayAverage	42.816277
twoHundredDayAverageChange	3.5137253
twoHundredDayAverageChangePercent	0.08206518
typeDisp	ETF
volume	21589507
yield	0.026700001
ytdReturn	1.36013
