Date	Open	High	Low	Close	Volume
2018-01-02	68.21	68.21	67.5	61.65	877800
2018-01-03	67.99	68.91	67.97	62.4	778800
2018-01-04	69.03	69.64	69.03	62.81	796500
2018-01-05	69.5	69.54	69.04	62.7	666800
2018-01-08	69.2	69.59	68.85	62.92	554700
2018-01-09	69.56	69.87	69.38	62.94	687600
2018-01-10	69.31	69.4	68.65	62.49	784900
2018-01-11	68.82	69.98	68.6	63.37	880900
2018-01-12	70.11	70.79	70.05	63.81	847700
2018-01-16	70.88	71.49	70.12	63.88	940100
2018-01-17	71.0	71.24	70.7	64.32	957200
2018-01-18	70.84	71.28	70.74	64.4	1022100
2018-01-19	71.54	75.16	71.23	65.12	1222000
2018-01-22	71.95	72.66	71.5	65.79	794700
2018-01-23	72.5	72.77	72.19	65.76	856000
2018-01-24	72.75	73.15	72.12	65.72	620100
2018-01-25	72.92	73.55	72.36	66.33	709400
2018-01-26	73.5	74.44	73.38	67.39	804400
2018-01-29	74.07	74.48	73.23	66.48	791500
2018-01-30	72.84	73.52	72.6	66.17	835900
2018-01-31	73.26	73.99	72.09	65.44	1638300
2018-02-01	72.5	75.68	72.5	67.78	1817600
2018-02-02	74.95	76.81	74.65	68.52	2171800
2018-02-05	75.22	76.17	72.61	65.8	2214300
2018-02-06	71.65	71.85	69.69	64.6	2295200
2018-02-07	71.27	72.86	71.12	65.02	1748800
2018-02-08	71.74	72.15	70.21	63.61	1495000
2018-02-09	70.98	71.3	68.38	64.14	1725200
2018-02-12	71.27	72.6	71.0	65.14	1040500
2018-02-13	71.45	72.95	71.43	65.9	987200
2018-02-14	72.17	73.51	71.96	66.58	1369000
2018-02-15	73.89	74.83	73.18	67.87	1302700
2018-02-16	74.54	75.9	74.37	68.33	955500
2018-02-20	75.03	75.91	74.51	67.87	1170000
2018-02-21	75.02	76.35	74.9	68.28	1011400
2018-02-22	75.57	76.04	74.87	68.16	704600
2018-02-23	75.13	75.96	74.8	68.96	443500
2018-02-26	76.25	76.61	75.55	69.26	1014100
2018-02-27	76.37	76.62	75.73	68.8	813700
2018-02-28	75.78	76.68	74.56	67.74	1001300
2018-03-01	74.5	74.71	72.44	66.55	1520100
2018-03-02	72.75	73.75	72.28	66.77	910100
2018-03-05	73.21	74.09	72.55	67.08	1023100
2018-03-06	74.24	75.36	74.23	68.37	907500
2018-03-07	74.45	76.54	74.36	69.37	1229500
2018-03-08	76.79	77.26	75.82	70.11	1092900
2018-03-09	77.7	79.52	77.59	72.19	1202300
2018-03-12	79.5	79.67	77.81	70.93	882900
2018-03-13	78.35	79.03	77.69	70.83	700400
2018-03-14	78.43	78.43	76.98	70.04	831800
2018-03-15	77.43	78.08	77.06	70.52	628200
2018-03-16	77.93	78.69	77.67	71.25	1056500
2018-03-19	78.02	78.5	77.41	71.0	878000
2018-03-20	78.31	79.45	78.19	71.77	671000
2018-03-21	79.04	79.83	78.72	72.06	845000
2018-03-22	78.62	79.3	77.29	70.28	839800
2018-03-23	77.57	78.03	75.53	68.75	981700
2018-03-26	76.74	77.95	76.24	70.73	927800
2018-03-27	78.14	78.55	75.96	69.32	789100
2018-03-28	76.53	76.91	75.34	68.85	949600
2018-03-29	76.34	77.53	76.04	69.86	894800
2018-04-02	76.92	77.16	74.41	68.21	944100
2018-04-03	75.26	76.8	74.67	69.66	1245500
2018-04-04	75.42	76.82	75.04	69.72	1022500
2018-04-05	77.16	78.12	77.06	70.48	839900
2018-04-06	76.9	77.26	74.57	68.48	1176500
2018-04-09	75.86	76.98	75.61	68.76	567200
2018-04-10	76.67	77.3	76.26	69.74	832100
2018-04-11	76.09	76.71	75.73	69.2	982700
2018-04-12	76.64	77.39	76.51	70.04	747100
2018-04-13	77.5	77.78	76.44	69.78	625000
2018-04-16	77.5	77.99	77.08	70.65	719300
2018-04-17	78.42	79.31	78.24	71.64	1003500
2018-04-18	79.08	79.62	78.59	71.95	1067100
2018-04-19	78.99	79.37	78.4	71.53	1156000
2018-04-20	78.8	79.43	78.56	72.0	679000
2018-04-23	79.28	79.79	78.18	71.31	857300
2018-04-24	78.81	79.38	74.66	68.56	1252700
2018-04-25	75.55	75.92	74.8	68.6	1089800
2018-04-26	75.59	75.59	74.09	67.87	1265200
2018-04-27	74.68	74.77	73.27	66.95	1545500
2018-04-30	73.97	74.29	72.79	66.21	1823500
2018-05-01	72.09	72.13	68.13	63.91	2955600
2018-05-02	69.94	70.73	68.69	62.56	1953300
2018-05-03	68.43	70.1	68.09	63.24	2118400
2018-05-04	69.22	70.34	68.76	63.65	1044900
2018-05-07	70.08	70.68	69.8	63.6	943800
2018-05-08	69.75	71.01	69.75	64.35	1530700
2018-05-09	71.29	72.06	70.67	65.32	1538300
2018-05-10	72.2	73.03	72.08	65.95	1150000
2018-05-11	72.8	73.6	72.78	66.78	1737100
2018-05-14	73.81	74.1	73.02	66.73	1828500
2018-05-15	72.98	73.18	71.56	65.46	1365300
2018-05-16	72.08	72.34	71.21	64.89	1238100
2018-05-17	71.31	71.98	71.23	64.91	1026100
2018-05-18	71.42	72.13	71.42	65.07	3018700
2018-05-21	72.06	73.13	72.06	66.33	886000
2018-05-22	73.08	73.09	72.01	65.49	746300
2018-05-23	71.75	71.95	71.01	65.18	838300
2018-05-24	71.4	72.04	71.02	65.59	652500
2018-05-25	71.66	72.04	71.13	65.04	732800
2018-05-29	70.82	71.35	69.96	64.26	1012900
2018-05-30	70.91	71.87	70.7	65.12	793700
2018-05-31	71.55	71.55	70.21	64.13	1303200
