Date	Sentiment_Daily	News_Volume
2025-05-29	0.0000	1
2025-05-30	0.0000	1
2025-06-12	0.0000	1
2025-06-18	0.0000	1
2025-06-19	0.0000	1
2025-06-25	0.0000	1
2025-06-26	0.0000	1
2025-06-27	-0.1000	1
2025-07-16	0.0000	1
2025-07-17	0.0000	1
2025-07-22	0.0000	1
2025-07-30	0.0000	1
2025-08-07	0.1000	1
2025-08-09	0.0000	1
2025-08-12	0.0000	1
2025-08-13	0.0000	1
2025-08-15	0.0000	1
2025-08-29	0.0000	2
2025-09-03	0.0000	1
2025-09-04	0.0000	1
2025-09-09	0.0000	2
2025-09-16	0.5000	1
2025-09-18	0.0000	1
2025-09-20	0.0000	1
2025-09-25	0.0000	1
2025-09-29	0.0000	1
2025-10-06	0.0000	1
2025-10-13	0.0000	1
2025-10-14	0.0680	1
2025-10-16	0.0000	1
2025-10-23	0.0000	1
2025-10-27	-0.1400	1
2025-10-30	-0.0500	1
2025-11-03	0.1250	2
2025-11-13	-0.0620	1
2025-11-17	0.0000	1
2025-11-18	0.0000	1
2025-11-19	0.0170	4
2025-11-20	0.0000	2
2025-11-21	0.0000	1
2025-11-24	0.1340	4
2025-11-25	0.0259	9
2025-11-26	-0.0173	9
2025-11-27	0.0300	5
2025-11-28	-0.0500	2
2025-12-01	0.0000	1
2025-12-02	0.0140	4
2025-12-03	0.0000	1
2025-12-05	-0.0500	2
2025-12-08	0.0700	5
2025-12-09	0.0000	2
2025-12-10	0.1667	3
2025-12-11	0.0000	1
2025-12-12	0.0000	3
2025-12-15	0.0000	1
2025-12-16	0.0500	2
2025-12-17	0.0680	2
2025-12-18	0.1800	2
2025-12-19	0.2500	2
2025-12-22	0.0000	1
2025-12-23	0.1000	1
2026-01-03	0.0000	1
2026-01-04	0.0000	1
2026-01-07	0.0000	2
2026-01-09	0.0000	1
2026-01-12	0.0000	1
2026-01-13	0.0000	2
2026-01-15	0.2140	1
2026-01-16	0.0000	1
2026-01-23	0.0000	1
2026-01-28	0.1670	1
2026-01-29	0.2250	1
2026-02-02	0.0000	1
2026-02-06	0.0000	1
2026-02-07	0.0000	2
2026-02-09	0.0000	1
2026-02-10	0.0000	1
2026-02-11	0.0000	2
2026-02-12	0.0000	2
2026-02-14	0.0000	1
2026-02-16	0.0000	2
2026-02-17	0.0000	1
2026-02-20	0.0000	2
2026-02-21	0.0680	1
2026-02-25	0.0000	1
2026-02-26	-0.1070	2
2026-02-28	-0.0670	1
2026-03-01	0.1220	1
2026-03-02	-0.0165	2
2026-03-05	0.0000	1
2026-03-06	0.1360	1
2026-03-08	0.0000	2
2026-03-12	0.0000	1
2026-03-16	0.5000	1
2026-03-18	0.0830	1
2026-03-23	0.0453	3
2026-03-24	0.3333	3
2026-04-01	0.0000	1
2026-04-07	0.0000	1
2026-04-13	0.0000	3
2026-04-16	0.0000	1
2026-04-17	0.0000	2
2026-04-22	0.0835	2
2026-04-24	0.0000	1
2026-04-27	0.2500	2
2026-04-30	0.0000	1
2026-05-03	0.0000	1
2026-05-05	0.0833	3
2026-05-08	0.0000	1
2026-05-11	-0.3330	1
2026-05-12	0.0000	2
2026-05-15	0.1360	1
2026-05-16	0.0000	1
2026-05-17	0.0000	1
2026-05-18	0.0000	4
2026-05-20	0.0010	4
2026-05-24	0.0000	1
2026-05-25	-0.1670	1
2026-05-27	0.2500	2
2026-05-30	0.0000	1
2026-05-31	0.0000	1
2026-06-01	0.0000	1
2026-06-02	0.0000	1
2026-06-03	0.0000	1
2026-06-07	-0.3750	1
2026-06-08	0.0000	1
2026-06-10	-0.0500	1
2026-06-11	0.0000	1
2026-06-15	0.0000	1
2026-06-17	0.0000	2
2026-06-18	0.0000	1
2026-06-19	0.0000	1
2026-06-22	0.0000	1
2026-06-24	0.0000	1
2026-06-29	0.0000	2
2026-07-04	0.0000	1
2026-07-06	0.1250	1
2026-07-10	-0.1330	1
2026-07-17	0.0000	1
2026-07-24	0.0000	1
2026-07-28	0.0000	1
2026-07-31	0.0000	1
2026-08-02	0.0000	1
2026-08-06	0.0000	1
2026-08-07	0.0000	1
2026-08-09	0.0000	1
2026-08-12	0.0000	1
2026-08-13	0.0000	1
2026-08-18	0.0000	1
2026-08-24	0.1000	1
2026-09-03	0.0000	1
