Metric	Value
allTimeHigh	220.89
allTimeLow	10.32
ask	191.1
askSize	500
averageDailyVolume10Day	11633530
averageDailyVolume3Month	20589327
averageVolume	20589327
averageVolume10days	11633530
beta3Year	2.5
bid	190.73
bidSize	700
bookValue	88.201
category	Focused Region
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	193.93
dayLow	189.52
dividendYield	1.12
epsTrailingTwelveMonths	17.378836
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	174.3892
fiftyDayAverageChange	16.390793
fiftyDayAverageChangePercent	0.09398972
fiftyTwoWeekChangePercent	147.76256
fiftyTwoWeekHigh	220.89
fiftyTwoWeekHighChange	-30.11
fiftyTwoWeekHighChangePercent	-0.1363122
fiftyTwoWeekLow	76.33
fiftyTwoWeekLowChange	114.45
fiftyTwoWeekLowChangePercent	1.4994104
fiftyTwoWeekRange	76.33 - 220.89
financialCurrency	USD
firstTradeDateMilliseconds	958138200000
fiveYearAverageReturn	0.1941501
fullExchangeName	NYSEArca
fulldayChange	0.8699951
fulldayChangePercent	0.45810914
fulldayPrice	190.8
fundFamily	iShares
fundInceptionDate	957830400
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The fund generally will invest at least 80% of its assets in the component securities of its underlying index and in investments that have economic characteristics that are substantially identical to the component securities of its underlying index. The index is a free float-adjusted market capitalization-weighted index that is designed to measure the performance of the large- and mid-capitalization segments of the equity market in Korea. The fund is non-diversified.
longName	iShares MSCI South Korea ETF
market	us_market
marketState	POST
maxAge	86400
messageBoardId	finmb_6456995
navPrice	185.51372
netAssets	27722782700.0
netExpenseRatio	0.59
open	190.67
postMarketChange	0.020004272
postMarketChangePercent	0.010485519
postMarketPrice	190.8
postMarketTime	1788995824
previousClose	189.91
priceHint	2
priceToBook	2.1630142
quoteSourceName	Nasdaq Real Time Price
quoteType	ETF
region	US
regularMarketChange	0.869995
regularMarketChangePercent	0.458109
regularMarketDayHigh	193.93
regularMarketDayLow	189.52
regularMarketDayRange	189.52 - 193.93
regularMarketOpen	190.67
regularMarketPreviousClose	189.91
regularMarketPrice	190.78
regularMarketTime	1788984000
regularMarketVolume	11026516
sharesOutstanding	75600000
shortName	iShares MSCI South Korea ETF
sourceInterval	15
symbol	EWY
threeYearAverageReturn	0.4870543
totalAssets	27722782720
tradeable	False
trailingAnnualDividendRate	0.63
trailingAnnualDividendYield	0.0033173608
trailingPE	10.97772
trailingPegRatio	None
trailingThreeMonthNavReturns	-11.7088
trailingThreeMonthReturns	-11.7088
triggerable	True
twoHundredDayAverage	147.9311
twoHundredDayAverageChange	42.848892
twoHundredDayAverageChangePercent	0.28965437
typeDisp	ETF
volume	11026516
yield	0.0112
ytdReturn	84.8441
