Earnings Date	EPS Estimate	Reported EPS	Surprise(%)
2026-05-19 08:00:00-04:00	3.52		
2026-03-17 02:00:00-04:00	3.14	3.56	13.4
2025-11-18 01:00:00-05:00	2.73	3.35	22.86
2025-08-13 01:00:00-04:00	2.57	3.23	25.68
2025-04-29 01:00:00-04:00	2.06	2.57	24.76
2025-03-18 02:00:00-04:00	1.95	2.66	36.41
2024-11-19 01:00:00-05:00	1.86	2.21	18.82
2024-08-14 01:00:00-04:00	1.77	2.08	17.51
2024-05-28 03:00:00-04:00	1.6	1.81	13.13
2024-03-26 02:00:00-04:00	1.38	1.56	13.04
2023-11-28 01:00:00-05:00	1.7	1.65	-2.94
2023-08-15 01:00:00-04:00	1.65	1.57	-4.85
2023-05-30 01:00:00-04:00	1.73	1.7	-1.73
2023-03-28 02:00:00-04:00	1.86	1.68	-9.68
2022-11-29 02:00:00-05:00	2.11	1.4	-33.65
2022-08-16 04:00:00-04:00	2.09	1.73	-17.22
2022-05-24 02:00:00-04:00	1.9	1.22	-35.79
2022-03-29 02:00:00-04:00	2.18	2.14	-1.83
2021-11-23 03:00:00-05:00	1.85	2.33	25.95
2021-08-12 03:00:00-04:00	1.52	2.11	38.82
2021-05-25 06:00:00-04:00	1.41	1.72	21.99
2021-03-24 05:00:00-04:00	2.04	2.38	16.67
2020-11-24 04:00:00-05:00	1.82	1.64	-9.89
2020-08-13 04:00:00-04:00	1.66	1.56	-6.02
2020-05-26 03:00:00-04:00	1.75	1.63	-6.86
