Metric	Value
allTimeHigh	168.12
allTimeLow	27.72
ask	146.36
askSize	500
averageDailyVolume10Day	393210
averageDailyVolume3Month	568091
averageVolume	568091
averageVolume10days	393210
beta3Year	1.31
bid	145.05
bidSize	200
category	Natural Resources
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	147.145
dayLow	144.2001
dividendYield	2.4
epsTrailingTwelveMonths	4.820133
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	140.2486
fiftyDayAverageChange	5.2014008
fiftyDayAverageChangePercent	0.03708701
fiftyTwoWeekChangePercent	93.718254
fiftyTwoWeekHigh	168.12
fiftyTwoWeekHighChange	-22.669998
fiftyTwoWeekHighChangePercent	-0.13484415
fiftyTwoWeekLow	71.19
fiftyTwoWeekLowChange	74.259995
fiftyTwoWeekLowChangePercent	1.043124
fiftyTwoWeekRange	71.19 - 168.12
firstTradeDateMilliseconds	1187184600000
fiveYearAverageReturn	0.24970329
fullExchangeName	NYSEArca
fundFamily	VanEck
fundInceptionDate	1186963200
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The fund normally invests at least 80% of its total assets in securities that comprise the fund's benchmark index. The index includes equity securities and depositary receipts issued by companies involved in uranium and nuclear energy. The fund is non-diversified.
longName	VanEck Uranium and Nuclear ETF
market	us_market
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_36373120
navPrice	144.06
netAssets	4567823900.0
netExpenseRatio	0.56
open	146.57
phone	888-658-8287
postMarketChange	0.55000305
postMarketChangePercent	0.37813893
postMarketPrice	146.0
postMarketTime	1776383708
previousClose	144.94
priceHint	2
quoteSourceName	Delayed Quote
quoteType	ETF
region	US
regularMarketChange	0.509995
regularMarketChangePercent	0.351866
regularMarketDayHigh	147.145
regularMarketDayLow	144.2001
regularMarketDayRange	144.2001 - 147.145
regularMarketOpen	146.57
regularMarketPreviousClose	144.94
regularMarketPrice	145.45
regularMarketTime	1776369600
regularMarketVolume	377904
shortName	VanEck Uranium and Nuclear ETF
sourceInterval	15
symbol	NLR
threeYearAverageReturn	0.4071391
totalAssets	4567823872
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingPE	30.175514
trailingPegRatio	None
trailingThreeMonthNavReturns	6.72976
trailingThreeMonthReturns	6.72976
triggerable	True
twoHundredDayAverage	133.10954
twoHundredDayAverageChange	12.340454
twoHundredDayAverageChangePercent	0.09270901
typeDisp	ETF
volume	377904
yield	0.024
ytdReturn	6.72976
