Metric	Value
52WeekChange	0.8853934
SandP52WeekChange	0.17909956
address1	5205 N. O'Connor Boulevard
address2	Suite 100
allTimeHigh	1073.46
allTimeLow	1.229167
ask	801.0
askSize	120
auditRisk	4
averageAnalystRating	2.1 - Buy
averageDailyVolume10Day	2356000
averageDailyVolume3Month	3193719
averageVolume	3193719
averageVolume10days	2356000
beta	1.605
bid	791.0
bidSize	120
boardRisk	4
bookValue	42.193
city	Irving
