Metric	Value
52WeekChange	-0.2569418
SandP52WeekChange	0.19179821
address1	Tencent Binhai Towers
address2	No. 33 Haitian 2nd Road Nanshan District
allTimeHigh	99.4
allTimeLow	3.182
ask	58.18
askSize	100
averageAnalystRating	1.7 - Buy
averageDailyVolume10Day	3554140
averageDailyVolume3Month	3984383
averageVolume	3984383
averageVolume10days	3554140
beta	0.745
bid	58.17
bidSize	315
bookValue	18.500343
city	Shenzhen
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Huateng  Ma', 'age': 53, 'title': 'Co-Founder, Chairman & CEO', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 7217728, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Chi Ping  Lau', 'age': 52, 'title': 'President', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 2467643, 'exercisedValue': 0, 'unexercisedValue': 142108512}, {'maxAge': 1, 'name': 'Mr. Liqing  Zeng', 'age': 55, 'title': 'Co-Founder & Advisor Emeritus', 'yearBorn': 1970, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Chenye  Xu', 'age': 54, 'title': 'Co-Founder & Chief Information Officer', 'yearBorn': 1971, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Zhidong  Zhang', 'age': 53, 'title': 'Co-Founder & Advisor Emeritus', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 2399762, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Yidan  Chen', 'age': 54, 'title': 'Co-Founder & Advisor Emeritus', 'yearBorn': 1971, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Weibiao  Zhan', 'age': 52, 'title': 'Managing Director', 'yearBorn': 1973, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Shek Hon  Lo CPA', 'age': 56, 'title': 'CFO & Senior VP', 'yearBorn': 1969, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Yuxin  Ren', 'age': 49, 'title': 'COO and President of Platform & Content Group & Interactive Entertainment Group', 'yearBorn': 1976, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Shan  Lu', 'age': 50, 'title': 'Senior EVP and President of Technology & Engineering Group', 'yearBorn': 1975, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
corporateActions	[]
country	China
cryptoTradeable	False
currency	USD
currentPrice	58.07
currentRatio	1.287
customPriceAlertConfidence	LOW
dayHigh	58.67
dayLow	57.98
debtToEquity	38.595
discount_to_intrinsic_value	65.69
displayName	Tencent
dividendDate	1782086400
dividendRate	0.67
dividendYield	1.16
earningsCallTimestampEnd	1786536000
earningsCallTimestampStart	1786536000
earningsGrowth	0.018
earningsQuarterlyGrowth	0.007
earningsTimestamp	1786537800
earningsTimestampEnd	1794486600
earningsTimestampStart	1794486600
ebitda	297101000704
ebitdaMargins	0.3768
enterpriseToEbitda	2.099
enterpriseToRevenue	0.791
enterpriseValue	623665741824
epsCurrentYear	28.8
epsForward	4.16247
epsTrailingTwelveMonths	3.72
eps_normalized_growth	0.19996856652171324
esgPopulated	False
exDividendDate	1779062400
exchange	PNK
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	57.9884
fiftyDayAverageChange	0.08160019
fiftyDayAverageChangePercent	0.0014071813
fiftyTwoWeekChangePercent	-25.69418
fiftyTwoWeekHigh	87.68
fiftyTwoWeekHighChange	-29.61
fiftyTwoWeekHighChangePercent	-0.33770528
fiftyTwoWeekLow	52.84
fiftyTwoWeekLowChange	5.2299995
fiftyTwoWeekLowChangePercent	0.098978035
fiftyTwoWeekRange	52.84 - 87.68
financialCurrency	CNY
firstTradeDateMilliseconds	1262701800000
fiveYearAvgDividendYield	0.7
floatShares	6220391000
forwardEps	4.16247
forwardPE	13.950851
freeCashflow	130099748864
fullExchangeName	OTC Markets OTCPK
fullTimeEmployees	115927
fulldayPrice	58.07
gmtOffSetMilliseconds	-14400000
graham_intrinsic_value	169.24
grossMargins	0.56699
grossProfits	447062016000
hasPrePostMarketData	False
heldPercentInsiders	0.0
heldPercentInstitutions	0.0017299999
impliedSharesOutstanding	9011552578
industry	Internet Content & Information
industryDisp	Internet Content & Information
industryKey	internet-content-information
isEarningsDateEstimate	True
language	en-US
lastDividendDate	1779062400
lastDividendValue	0.677
lastFiscalYearEnd	1767139200
lastSplitDate	1400544000
lastSplitFactor	5:1
longBusinessSummary	Tencent Holdings Limited, an investment holding company, provides value-added services, marketing services, fintech, and business services in Mainland China and internationally. The company's consumers business includes communications and social services, such as instant messaging and social networks; digital content, including online games, videos, live streaming, news, music, and literature; fintech services, which include mobile payment, wealth management, consumer loans, and securities trading; and various tools comprising network security management, browsing, navigation, application management, email, etc. Its enterprise business comprises marketing solutions, which offer digital tools, including user insight, creative management, placement strategy, and digital assets management; and cloud services, such as cloud computing, big data analytics, artificial intelligence, Internet of Things, and security and other technologies for financial services, education, healthcare, retail, industry, transport, energy, and radio and television industries. The company also invests in, produces, and distributes films and television programs; offers copyrights licensing and merchandise sales and other services; provides internet advertisement services; and offers software development, and information technology and system integration services, as well as develops and operates mobile games. The company was formerly known as Tencent (BVI) Limited and changed its name to Tencent Holdings Limited in February 2004. Tencent Holdings Limited was founded in 1998 and is headquartered in Shenzhen, the People's Republic of China.
longName	Tencent Holdings Limited
market	us_market
marketCap	523300831232
marketState	CLOSED
maxAge	86400
messageBoardId	finmb_11042136
mostRecentQuarter	1782777600
netIncomeToCommon	235508006912
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	525031588762
numberOfAnalystOpinions	3
open	58.2
operatingCashflow	305847992320
operatingMargins	0.32852
payoutRatio	0.17950001
pegRatio	1.46
phone	86 755 8601 3388
previousClose	57.17
priceEpsCurrentYear	2.0163195
priceHint	2
priceToBook	3.1388607
priceToSalesTrailing12Months	0.66368055
profitMargins	0.29868
quickRatio	0.998
quoteSourceName	Delayed Quote
quoteType	EQUITY
recommendationKey	buy
recommendationMean	1.66667
region	US
regularMarketChange	0.9000015
regularMarketChangePercent	1.574255
regularMarketDayHigh	58.67
regularMarketDayLow	57.98
regularMarketDayRange	57.98 - 58.67
regularMarketOpen	58.2
regularMarketPreviousClose	57.17
regularMarketPrice	58.07
regularMarketTime	1787342400
regularMarketVolume	671437
returnOnAssets	0.07867
returnOnEquity	0.19906001
revenueGrowth	0.11
revenuePerShare	87.135
sector	Communication Services
sectorDisp	Communication Services
sectorKey	communication-services
sharesOutstanding	9011552578
shortName	Tencent Holding Ltd.
sourceInterval	15
symbol	TCEHY
targetHighPrice	106.50377
targetLowPrice	84.39927
targetMeanPrice	96.791176
targetMedianPrice	99.47048
totalCash	458904010752
totalCashPerShare	50.848
totalDebt	471828004864
totalRevenue	788483014656
tradeable	False
trailingAnnualDividendRate	4.763
trailingAnnualDividendYield	0.08331293
trailingEps	3.72
trailingPE	15.610215
trailingPegRatio	1.4638
triggerable	False
twoHundredDayAverage	66.8984
twoHundredDayAverageChange	-8.8284
twoHundredDayAverageChangePercent	-0.13196728
typeDisp	Equity
volume	671437
website	https://www.tencent.com
zip	518054
