Metric	Value
52WeekChange	1.013593
SandP52WeekChange	0.16670573
address1	One Technology Drive
allTimeHigh	1693.35
allTimeLow	0.604167
ask	1466.03
askSize	1
auditRisk	3
averageAnalystRating	1.9 - Buy
averageDailyVolume10Day	867070
averageDailyVolume3Month	1066023
averageVolume	1066023
averageVolume10days	867070
beta	1.448
bid	1477.42
bidSize	1
boardRisk	3
bookValue	41.678
city	Milpitas
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Richard P. Wallace', 'age': 65, 'title': 'President, CEO & Executive Director', 'yearBorn': 1960, 'fiscalYear': 2025, 'totalPay': 4944883, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Bren D. Higgins', 'age': 55, 'title': 'Executive VP & CFO', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 2218065, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Mary Beth Wilkinson', 'age': 52, 'title': 'Executive VP, Chief Legal Officer & Corporate Secretary', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 1205871, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ahmad A. Khan', 'age': 51, 'title': 'President of Semiconductor Products & Customers', 'yearBorn': 1974, 'fiscalYear': 2025, 'totalPay': 2215707, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Brian W. Lorig', 'age': 51, 'title': 'Executive Vice President of KLA Global Services', 'yearBorn': 1974, 'fiscalYear': 2025, 'totalPay': 1332995, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Virendra A. Kirloskar', 'age': 62, 'title': 'Senior VP & Chief Accounting Officer', 'yearBorn': 1963, 'fiscalYear': 2025, 'totalPay': 455182, 'exercisedValue': 3040, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Ben Bin-Ming Tsai', 'age': 66, 'title': 'CTO & Executive VP of Corporate Alliances', 'yearBorn': 1959, 'fiscalYear': 2025, 'totalPay': 998019, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kevin M. Kessel C.F.A.', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Randi  Polanich', 'title': 'Senior VP & Chief Communications Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John  Van Camp', 'title': 'Executive VP & Chief Human Resources Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	4
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	1469.635
currentRatio	2.828
customPriceAlertConfidence	HIGH
dateShortInterest	1770940800
dayHigh	1488.91
dayLow	1449.03
debtToEquity	111.778
discount_to_intrinsic_value	33.92
displayName	KLA
dividendDate	1772496000
dividendRate	7.6
dividendYield	0.53
earningsCallTimestampEnd	1769724000
earningsCallTimestampStart	1769724000
earningsGrowth	0.409
earningsQuarterlyGrowth	0.39
earningsTimestamp	1769720400
earningsTimestampEnd	1777496400
earningsTimestampStart	1777496400
ebitda	5742102016
ebitdaMargins	0.45055
enterpriseToEbitda	33.059
enterpriseToRevenue	14.895
enterpriseValue	189829283840
epsCurrentYear	36.44505
epsForward	46.27381
epsTrailingTwelveMonths	34.3
eps_normalized_growth	0.33738108356858154
esgPopulated	False
exDividendDate	1771286400
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EST
executiveTeam	[]
fax	408 875 4875
fiftyDayAverage	1426.3008
fiftyDayAverageChange	43.33423
fiftyDayAverageChangePercent	0.030382251
fiftyTwoWeekChangePercent	101.3593
fiftyTwoWeekHigh	1693.35
fiftyTwoWeekHighChange	-223.71497
fiftyTwoWeekHighChangePercent	-0.13211384
fiftyTwoWeekLow	551.33
fiftyTwoWeekLowChange	918.305
fiftyTwoWeekLowChangePercent	1.6656176
fiftyTwoWeekRange	551.33 - 1693.35
financialCurrency	USD
firstTradeDateMilliseconds	339859800000
fiveYearAvgDividendYield	0.98
