Metric	Value
52WeekChange	3.8860736
SandP52WeekChange	0.15336108
address1	1001 Ridder Park Drive
allTimeHigh	1085.68
allTimeLow	13.97
ask	880.0
askSize	1
auditRisk	4
averageAnalystRating	1.5 - Strong Buy
averageDailyVolume10Day	4088730
averageDailyVolume3Month	4773993
averageVolume	4773993
averageVolume10days	4088730
beta	1.541
bid	835.03
bidSize	1
boardRisk	6
bookValue	52.414
city	San Jose
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Michael E.  Hurlston', 'age': 58, 'title': 'President, CEO & Director', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 2929931, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Wajid  Ali B.A., C.M.A., M.A., M.B.A.', 'age': 52, 'title': 'Executive VP & CFO', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 720701, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jae  Kim Esq.', 'age': 54, 'title': 'Senior VP, General Counsel & Secretary', 'yearBorn': 1971, 'fiscalYear': 2025, 'totalPay': 726607, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Vincent  Retort', 'age': 71, 'title': 'Executive VP of Module Business Unit, R&D and Product Development', 'yearBorn': 1954, 'fiscalYear': 2025, 'totalPay': 759381, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Wupen  Yuen Ph.D.', 'age': 55, 'title': 'President of Global Business Units', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 1003466, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Eric  Chang CPA', 'age': 51, 'title': 'Chief Accounting Officer', 'yearBorn': 1974, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kathryn  Ta', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Rafik  Ward', 'title': 'Senior VP, Chief Strategy Officer & Chief Marketing Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Heather  Paschall', 'title': 'Senior VP & CHRO', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John  Bagatelos', 'title': 'Senior Vice President of Worldwide Sales', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	9
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	838.96
currentRatio	1.678
customPriceAlertConfidence	HIGH
dateShortInterest	1788134400
dayHigh	855.9999
dayLow	832.16
debtToEquity	35.987
displayName	Lumentum
earningsCallTimestampEnd	1786482000
earningsCallTimestampStart	1786482000
earningsTimestamp	1786478400
earningsTimestampEnd	1793908800
earningsTimestampStart	1793908800
ebitda	800700032
ebitdaMargins	0.26566
enterpriseToEbitda	92.653
enterpriseToRevenue	24.614
enterpriseValue	74187513856
epsCurrentYear	21.6705
epsForward	39.7
epsTrailingTwelveMonths	-92.94
eps_normalized_growth	0.910093179509853
esgPopulated	False
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	828.5753
fiftyDayAverageChange	10.384705
fiftyDayAverageChangePercent	0.012533206
fiftyTwoWeekChangePercent	388.60736
fiftyTwoWeekHigh	1085.68
fiftyTwoWeekHighChange	-246.72003
fiftyTwoWeekHighChangePercent	-0.2272493
fiftyTwoWeekLow	144.52
fiftyTwoWeekLowChange	694.44
fiftyTwoWeekLowChangePercent	4.805148
fiftyTwoWeekRange	144.52 - 1085.68
financialCurrency	USD
firstTradeDateMilliseconds	1437658200000
floatShares	89058645
forwardEps	39.7
forwardPE	21.132494
freeCashflow	224700000
fullExchangeName	NasdaqGS
fullTimeEmployees	13757
fulldayChange	2.9699707
fulldayChangePercent	0.35567233
fulldayPrice	838.0
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1788220800
grossMargins	0.44244
grossProfits	1333500032
hasPrePostMarketData	True
heldPercentInsiders	0.00601
heldPercentInstitutions	0.94206
impliedSharesOutstanding	89700000
industry	Communication Equipment
industryDisp	Communication Equipment
industryKey	communication-equipment
isEarningsDateEstimate	False
language	en-US
lastFiscalYearEnd	1782518400
longBusinessSummary	Lumentum Holdings Inc. manufactures and sells optical and photonic products in the Americas, the Asia-Pacific, Europe, the Middle East, and Africa. It offers component products, including semiconductor laser chips, laser sub-assemblies, line subsystems, and wavelength management systems. The company also offers system products, such as optical modules, optical circuit switches, and industrial lasers, including short-pulse solid-state lasers and kilowatt-class fiber lasers. Its products and solutions are used in cloud, artificial intelligence and machine learning (AI/ML), telecommunications, consumer, and industrial end-market applications. The company was incorporated in 2015 and is headquartered in San Jose, California.
longName	Lumentum Holdings Inc.
market	us_market
marketCap	75254710272
marketState	POST
maxAge	86400
messageBoardId	finmb_272054403
mostRecentQuarter	1782518400
netIncomeToCommon	-6935099904
nextFiscalYearEnd	1814054400
nonDilutedMarketCap	74902191000
numberOfAnalystOpinions	26
open	841.51
operatingCashflow	751400000
operatingMargins	0.27954
overallRisk	9
payoutRatio	0.0
pegRatio	0.63
phone	408 546 5483
postMarketChange	-0.960022
postMarketChangePercent	-0.11443
postMarketPrice	838.0
postMarketTime	1789514580
previousClose	835.03
priceEpsCurrentYear	38.714382
priceHint	2
priceToBook	16.00641
priceToSalesTrailing12Months	24.968384
profitMargins	-2.3009598
quickRatio	1.318
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	strong_buy
recommendationMean	1.5
region	US
regularMarketChange	3.9299927
regularMarketChangePercent	0.4706409
regularMarketDayHigh	855.9999
regularMarketDayLow	832.16
regularMarketDayRange	832.16 - 855.9999
regularMarketOpen	841.51
regularMarketPreviousClose	835.03
regularMarketPrice	838.96
regularMarketTime	1789502401
regularMarketVolume	2854628
returnOnAssets	0.05815
returnOnEquity	-2.40027
revenueGrowth	1.093
revenuePerShare	40.402
sector	Technology
sectorDisp	Technology
sectorKey	technology
shareHolderRightsRisk	7
sharesOutstanding	89700000
sharesPercentSharesOut	0.0794
sharesShort	7122028
sharesShortPreviousMonthDate	1785456000
sharesShortPriorMonth	8551325
shortName	Lumentum Holdings Inc.
shortPercentOfFloat	0.0866
shortRatio	1.45
sourceInterval	15
state	CA
symbol	LITE
targetHighPrice	1400.0
targetLowPrice	820.0
targetMeanPrice	1149.3789
targetMedianPrice	1168.0
totalCash	2738400000
totalCashPerShare	30.528
totalDebt	1671200000
totalRevenue	3014000128
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingEps	-92.94
trailingPegRatio	None
triggerable	True
twoHundredDayAverage	702.02655
twoHundredDayAverageChange	136.93347
twoHundredDayAverageChangePercent	0.19505455
typeDisp	Equity
volume	2854628
website	https://www.lumentum.com
zip	95131
