Metric	Value
52WeekChange	0.36732924
SandP52WeekChange	0.20365608
address1	12500 TI Boulevard
allTimeHigh	334.03
allTimeLow	1.21875
ask	324.3
askSize	1
auditRisk	8
averageAnalystRating	2.2 - Buy
averageDailyVolume10Day	8190600
averageDailyVolume3Month	9027280
averageVolume	9027280
averageVolume10days	8190600
beta	1.31
bid	293.66
bidSize	1
boardRisk	7
bookValue	18.437
city	Dallas
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Haviv  Ilan', 'age': 56, 'title': 'President, CEO & Chairman', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 4669421, 'exercisedValue': 0, 'unexercisedValue': 17467992}, {'maxAge': 1, 'name': 'Mr. Rafael R. Lizardi', 'age': 52, 'title': 'Senior VP & CFO', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 2312941, 'exercisedValue': 0, 'unexercisedValue': 3042759}, {'maxAge': 1, 'name': 'Mr. Hagop H. Kozanian', 'age': 42, 'title': 'Senior Vice President of Analog Signal Chain', 'yearBorn': 1983, 'fiscalYear': 2025, 'totalPay': 2397946, 'exercisedValue': 0, 'unexercisedValue': 2345311}, {'maxAge': 1, 'name': 'Mr. Amichai  Ron', 'age': 47, 'title': 'Senior Vice President of Embedded Processing & DLP® Products', 'yearBorn': 1978, 'fiscalYear': 2025, 'totalPay': 2328645, 'exercisedValue': 0, 'unexercisedValue': 3036744}, {'maxAge': 1, 'name': 'Ms. Julie C. Knecht', 'age': 53, 'title': 'VP & Chief Accounting Officer', 'yearBorn': 1972, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Ahmad R. S.  Bahai Ph.D.', 'age': 62, 'title': 'Senior VP & CTO', 'yearBorn': 1963, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Krunali  Patel', 'title': 'Senior VP & Chief Information Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mike  Beckman', 'title': 'VP & Head of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Katharine  Kane', 'age': 40, 'title': 'Senior VP, General Counsel, Legal, Chief Compliance Officer & Secretary', 'yearBorn': 1985, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Christine A. Witzsche', 'age': 40, 'title': 'Senior Vice President of Communications & Investor Relations', 'yearBorn': 1985, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	9
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	305.55
currentRatio	4.456
customPriceAlertConfidence	HIGH
dateShortInterest	1782777600
dayHigh	310.565
dayLow	301.885
debtToEquity	83.741
discount_to_intrinsic_value	-17.55
dividendDate	1779148800
dividendRate	5.68
dividendYield	1.9
earningsCallTimestampEnd	1784750400
earningsCallTimestampStart	1784750400
earningsGrowth	0.313
earningsQuarterlyGrowth	0.31
earningsTimestamp	1784750400
earningsTimestampEnd	1784750400
earningsTimestampStart	1784750400
ebitda	8664999936
ebitdaMargins	0.46995
enterpriseToEbitda	32.392
enterpriseToRevenue	15.223
enterpriseValue	280673419264
epsCurrentYear	7.8
epsForward	9.57335
epsTrailingTwelveMonths	5.85
eps_normalized_growth	0.1907738752784034
esgPopulated	False
exDividendDate	1777939200
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	300.172
fiftyDayAverageChange	5.3779907
fiftyDayAverageChangePercent	0.017916365
fiftyTwoWeekChangePercent	36.732925
fiftyTwoWeekHigh	334.03
fiftyTwoWeekHighChange	-28.480011
fiftyTwoWeekHighChangePercent	-0.08526184
fiftyTwoWeekLow	152.73
fiftyTwoWeekLowChange	152.81999
fiftyTwoWeekLowChangePercent	1.0005893
fiftyTwoWeekRange	152.73 - 334.03
financialCurrency	USD
firstTradeDateMilliseconds	76253400000
fiveYearAvgDividendYield	2.71
floatShares	907899467
forwardEps	9.57335
forwardPE	31.916725
freeCashflow	1068249984
fullExchangeName	NasdaqGS
fullTimeEmployees	33000
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1782864000
graham_intrinsic_value	259.93
grossMargins	0.57322
grossProfits	10568999936
hasPrePostMarketData	True
heldPercentInsiders	0.00279
heldPercentInstitutions	0.92642
impliedSharesOutstanding	910092791
industry	Semiconductors
industryDisp	Semiconductors
industryKey	semiconductors
irWebsite	http://investor.ti.com/
isEarningsDateEstimate	False
language	en-US
lastDividendDate	1777939200
lastDividendValue	1.42
lastFiscalYearEnd	1767139200
lastSplitDate	959040000
lastSplitFactor	2:1
longBusinessSummary	Texas Instruments Incorporated designs, manufactures, and sells semiconductors to electronics designers and manufacturers in the United States, China, the rest of Asia, Europe, the Middle East, Africa, Japan, and internationally. It operates through Analog and Embedded Processing segments. The Analog segment offers power products to manage power requirements across various voltage levels, including battery-management solutions, DC/DC switching regulators, AC/DC and isolated controllers and converters, power switches, linear regulators, voltage references, multiphase controllers and power stages, and lighting products. This segment also provides signal chain products that sense, condition, and measure real-world signals and convert them into data to be transferred or converted for further processing and control, such as amplifiers, data converters, interface products, motor drives, clocks, and logic and sensing products. The Embedded Processing segment offers microcontrollers, processors, wireless connectivity, and radar products; and applications processors for specific computing activity. It also provides DLP products primarily for use in projecting high-definition images; calculators; and application-specific integrated circuits. Its products are used in various markets, such as industrial, automotive, personal electronics, communications equipment, enterprise systems, calculators, and others. The company markets and sells its semiconductor products through direct sales and distributors, as well as through its website. Texas Instruments Incorporated was founded in 1930 and is headquartered in Dallas, Texas.
longName	Texas Instruments Incorporated
market	us_market
marketCap	278078849024
marketState	POST
maxAge	86400
messageBoardId	finmb_140283
mostRecentQuarter	1774915200
netIncomeToCommon	5336000000
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	271726404608
numberOfAnalystOpinions	32
open	309.02
operatingCashflow	7824000000
operatingMargins	0.37824002
overallRisk	8
payoutRatio	0.9504
pegRatio	1.49
phone	214 479 3773
postMarketChange	1.2200012
postMarketChangePercent	0.3992804
postMarketPrice	306.77
postMarketTime	1784066679
