Date	Source	Sentiment	Headline	Summary	URL
2026-02-26	Google	0.25	Rivian Automotive (NASDAQ:RIVN) Trading 2.4% Higher - Here's Why - MarketBeat		https://news.google.com/rss/articles/CBMirwFBVV95cUxNakxQRDR4bTJPLTQ5Q0xpRmR0NWMzblc5WGZFelJXZUVoY0hzbHM1Y3poZnZwQ0xvT04wMHY5RFVVck5nLWxYMFpjQjNqdGpmNGltdmtkb3hXbURtNlhGU1g2SnlqWm9UMGd1RV9NdDVyYldSNjcxSTRXMGNQc0VJR1hiYnltcWR4ajVYX3FtV0M4ODRZWXBZLVNtN1V6UlZYcHQtdnRyUXNCTWhyNFIw?oc=5
2026-02-26	Yahoo	0.2	Inc. Founders House Returns to SXSW With Mark Cuban, Paramore’s Hayley Williams, Alexis Ohanian, Emma Grede, and Founders from Dear Media, Ben & Jerry’s, Rivian, Poppi, and More	The three-day gathering unites powerhouse founders and CEOs for candid conversations and high-impact networking in the heart of SXSWAustin, TX, Feb. 26, 2026 (GLOBE NEWSWIRE) -- Inc., the leading media brand and playbook for the entrepreneurs and business leaders shaping our future, will host its sixth annual Inc. Founders House at SXSW March 13-15, at Foxy’s Proper Pub (201 Brazos Street). Over three days, Inc. Founders House SXSW offers a one-of-a-kind hub for the driven people starting, runni	https://finance.yahoo.com/news/inc-founders-house-returns-sxsw-140000616.html?.tsrc=rss
2026-02-26	Yahoo	0.021	Rivian EnergyHub Deal Links EV Growth Story To Grid Services Potential	Rivian Automotive has partnered with EnergyHub to enable utility managed charging for its EVs across North America. The collaboration is intended to let Rivian vehicles act as active grid resources within participating utility programs. The partnership aims to give Rivian drivers access to cost focused charging options that are aligned with grid needs. Rivian Automotive (NasdaqGS:RIVN), currently trading at $15.25, is adding a new angle to its EV story by linking its vehicles directly to...	https://finance.yahoo.com/news/rivian-energyhub-deal-links-ev-211128932.html?.tsrc=rss
2026-02-26	Google	0.0	Will Rivian’s (RIVN) EnergyHub Charging Deal Reshape Its Grid-Services Narrative? - simplywall.st		https://news.google.com/rss/articles/CBMi1gFBVV95cUxOMXhJU1dqNnhaQ2Q4ekNHMTRDOW1UQVV1UUEtTUkzb2xMQ1doYXY1SHAxbWxUSHVPR1Z6LXN3MmdfbEtobU1mUjZGWjd3UmVFT2FjZVFjc05wYWpWbjNqTzIyWk00WkpnOG9ha0pjcmgxVVljNU9iOHNKbWd4Q3AyOVpiWmxrQ2hqQ19aMTVnMnZicC1nbzlPa080Zk5aNy1NMVR6aEQwOV8ycU9jNjZXRGZ1em90TC1reGRETFZHRDl1MVFQWXZpWEVNTHQ3ODdIZkI5V3lB0gHbAUFVX3lxTE1HN0hHRUxERWRSS3Q5T050UFBnR1l3YjZyc2JkVllEblZqcVNoSElld0Qwc3NjQmhRVU1VbURWOTJNVUtXZDNvd01CWUkyQVhpcFRwR2RFSW1xWmxWbFhNczMzVVVGVGxxakMxZlZhVHU2U0tlRkV2eHJ6bFJmaU5ieFpBUld6RlR5QjVOdUsyaEdJMU80Z1BqMWxKTzBHQXFaUTF4c0tmWE9Ud1QtdVhRWnRwRE0xYkZQZ2gwdjJzREVyN0dNbjRKTUQwNnpkTHc1UHNYd19DYkZwbw?oc=5
2026-02-25	Yahoo	0.1	Rivian and EnergyHub team up on utility EV charging programmes	The collaboration links Rivian’s direct engagement with vehicle owners to EnergyHub’s managed charging technology.	https://www.just-auto.com/news/rivian-energyhub-utility-ev-charging-programmes/?.tsrc=rss
2026-02-25	Yahoo	0.0	Albermarle and Upstart have been highlighted as Zacks Bull and Bear of the Day	Albemarle rides EV and lithium demand as Upstart faces loan headwinds, earning Zacks' Bull and Bear of the Day spotlight.	https://finance.yahoo.com/news/albermarle-upstart-highlighted-zacks-bull-150000825.html?.tsrc=rss
2026-02-25	Yahoo	-0.052	RIVN Stock 2026 Forecast: What to Expect as Rivian Sees ‘Inflection Year’	While Rivian's stock outperformed last year, it is down 21% this year. What's RIVN's 2026 forecast as the company prepares to launch its R2 vehicles later this year?	https://www.barchart.com/story/news/421540/rivn-stock-2026-forecast-what-to-expect-as-rivian-sees-inflection-year?.tsrc=rss
2026-02-25	Yahoo	-0.6	Prediction: Rivian Stock Is a Buy Before 2027	Rivian is investing heavily in artificial intelligence (AI).	https://www.fool.com/investing/2026/02/25/prediction-rivian-stock-is-a-buy-before-2027/?.tsrc=rss
2026-02-24	Yahoo	0.183	Rivian partners with EnergyHub on managed EV charging	Rivian drivers will be able to participate in passive and active managed utility charging programs, company officials told Utility Dive.	https://www.utilitydive.com/news/rivian-partners-with-energyhub-on-managed-ev-charging/812988/?.tsrc=rss
2026-02-24	Yahoo	0.068	EnergyHub and Rivian Partner to Bring the Benefits of EV Managed Charging to Drivers Nationwide	NEW YORK, February 24, 2026--EnergyHub, a leading provider of grid-edge flexibility solutions, and Rivian, the American electric vehicle manufacturer, today announced a partnership to expand access to utility EV programs for Rivian drivers across North America.	https://finance.yahoo.com/news/energyhub-rivian-partner-bring-benefits-140000125.html?.tsrc=rss
2026-02-24	Google	0.002	Rivian Stock Is Down 34% From Its 52-Week High. Here’s What Drove the Selloff - TIKR.com		https://news.google.com/rss/articles/CBMiogFBVV95cUxPU1lsc3kxTTNBdy00Mlp6eDRFODk1cUZMUkVkY1M0Tm5sRGI0cXAzbWxFQUtQd3otY2MtQ2pBWTNWVEQtVmFsY0xTdWVKMGRyYUxXcjFVa0hrTXZJVjNkU1NxbHNTeE5NVGQ3anpQZ3FlcWJLVG9rZUlvdm5mRHZQUU1MS1lpbm1GVjRDWHFtN1loOGw5LVZCQ3Zlbk9OSzROdWc?oc=5
