Metric	Value
52WeekChange	0.15602839
SandP52WeekChange	0.27697718
address1	14600 Myford Road
allTimeHigh	179.47
allTimeLow	8.26
ask	17.5
askSize	1
auditRisk	6
averageAnalystRating	2.6 - Hold
averageDailyVolume10Day	33835650
averageDailyVolume3Month	28467938
averageVolume	28467938
averageVolume10days	33835650
beta	1.645
bid	15.66
bidSize	2
boardRisk	9
bookValue	3.494
city	Irvine
companyOfficers	[{'maxAge': 1, 'name': 'Dr. Robert Joseph Scaringe Ph.D.', 'age': 41, 'title': 'Founder, CEO & Chairman of the Board', 'yearBorn': 1984, 'fiscalYear': 2025, 'totalPay': 2536810, 'exercisedValue': 5851678, 'unexercisedValue': 71651376}, {'maxAge': 1, 'name': 'Ms. Claire Rauh McDonough', 'age': 43, 'title': 'Chief Financial Officer', 'yearBorn': 1982, 'fiscalYear': 2025, 'totalPay': 925340, 'exercisedValue': 0, 'unexercisedValue': 727054}, {'maxAge': 1, 'name': 'Mr. Michael J. Callahan', 'age': 56, 'title': 'Chief Administrative Officer & Secretary', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 922840, 'exercisedValue': 0, 'unexercisedValue': 4010658}, {'maxAge': 1, 'name': 'Mr. Javier  Varela', 'age': 61, 'title': 'Chief Operations Officer', 'yearBorn': 1964, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sreela  Venkataratnam', 'title': 'Chief Accounting Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Marina  Hoffmann', 'title': 'Chief Communications Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert Scott Griffin', 'age': 60, 'title': 'Chief People Officer', 'yearBorn': 1965, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jeff  Hammoud', 'title': 'Chief Design Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jimmy  Knauf', 'title': 'Executive Vice President of Facilities', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Anisa Kamadoli Costa', 'title': 'Chief Sustainability Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	7
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	16.95
currentRatio	2.101
customPriceAlertConfidence	HIGH
dateShortInterest	1778803200
dayHigh	17.2
dayLow	15.9
debtToEquity	118.153
displayName	Rivian Automotive
earningsCallTimestampEnd	1777582800
earningsCallTimestampStart	1777582800
earningsTimestamp	1777579200
earningsTimestampEnd	1777579200
earningsTimestampStart	1777579200
ebitda	-3032999936
ebitdaMargins	-0.54866004
enterpriseToEbitda	-6.915
enterpriseToRevenue	3.794
enterpriseValue	20973809664
epsCurrentYear	-2.42264
epsForward	-1.89023
epsTrailingTwelveMonths	-2.92
esgPopulated	False
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	15.275
fiftyDayAverageChange	1.6750011
fiftyDayAverageChangePercent	0.10965638
fiftyTwoWeekChangePercent	15.6028385
fiftyTwoWeekHigh	22.69
fiftyTwoWeekHighChange	-5.74
fiftyTwoWeekHighChangePercent	-0.25297487
fiftyTwoWeekLow	11.57
fiftyTwoWeekLowChange	5.380001
fiftyTwoWeekLowChangePercent	0.46499577
fiftyTwoWeekRange	11.57 - 22.69
financialCurrency	USD
firstTradeDateMilliseconds	1636554600000
floatShares	784408410
forwardEps	-1.89023
forwardPE	-8.967163
freeCashflow	-1302749952
fullExchangeName	NasdaqGS
fullTimeEmployees	15232
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1780272000
grossMargins	0.01031
grossProfits	57000000
hasPrePostMarketData	True
heldPercentInsiders	0.37561
heldPercentInstitutions	0.41943002
impliedSharesOutstanding	1342866407
industry	Auto Manufacturers
industryDisp	Auto Manufacturers
industryKey	auto-manufacturers
ipoExpectedDate	2021-11-10
isEarningsDateEstimate	False
language	en-US
lastFiscalYearEnd	1767139200
longBusinessSummary	Rivian Automotive, Inc., together with its subsidiaries, develops, manufactures, and sells category-defining electric vehicles. It operates through two segments, Automotive, and Software and Services. The company offers consumer vehicles, including a two-row, five-passenger pickup truck under the R1T brand; and a three-row, seven-passenger sport utility vehicle under the R1S name. It also provides software and services, such as vehicle electrical architecture and software development, as well as Autonomy+, remarketing, vehicle repair and maintenance services, software subscriptions, vehicle accessories, financing, insurance, and other services. In addition, the company designs, develops, and manufactures the Rivian Adventure Network Direct Current fast chargers; and FleetOS, a proprietary, end-to-end centralized fleet management subscription platform. Further, it offers Rivian Commercial Van platform for Electric Delivery Van with collaboration with Amazon.com, Inc. Rivian Automotive, Inc. was founded in 2009 and is based in Irvine, California.
longName	Rivian Automotive, Inc.
market	us_market
marketCap	22761586688
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_144746614
mostRecentQuarter	1774915200
netIncomeToCommon	-3516999936
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	21888722434
numberOfAnalystOpinions	26
open	16.1
operatingCashflow	-1294000000
operatingMargins	-0.63794
overallRisk	9
payoutRatio	0.0
phone	888 748 4261
postMarketChange	-0.12000084
postMarketChangePercent	-0.70796955
postMarketPrice	16.83
postMarketTime	1780358391
previousClose	16.3
priceEpsCurrentYear	-6.9964995
priceHint	2
priceToBook	4.851174
priceToSalesTrailing12Months	4.1175084
profitMargins	-0.63622004
quickRatio	1.542
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	hold
recommendationMean	2.57692
region	US
regularMarketChange	0.650002
regularMarketChangePercent	3.98774
regularMarketDayHigh	17.2
regularMarketDayLow	15.9
regularMarketDayRange	15.9 - 17.2
regularMarketOpen	16.1
regularMarketPreviousClose	16.3
regularMarketPrice	16.95
regularMarketTime	1780344000
regularMarketVolume	42751741
returnOnAssets	-0.16018999
returnOnEquity	-0.65691
revenueGrowth	0.114
revenuePerShare	4.554
sector	Consumer Cyclical
sectorDisp	Consumer Cyclical
sectorKey	consumer-cyclical
shareHolderRightsRisk	10
sharesOutstanding	1338953907
sharesPercentSharesOut	0.1082
sharesShort	145307835
sharesShortPreviousMonthDate	1776211200
sharesShortPriorMonth	143466528
shortName	Rivian Automotive, Inc.
shortPercentOfFloat	0.14109999
shortRatio	5.23
sourceInterval	15
state	CA
symbol	RIVN
syntheticPEG	-0.786593245614035
targetHighPrice	25.0
targetLowPrice	9.0
targetMeanPrice	18.15385
targetMedianPrice	18.0
totalCash	4830000128
totalCashPerShare	3.832
totalDebt	5232999936
totalRevenue	5528000000
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingEps	-2.92
trailingPegRatio	None
triggerable	True
twoHundredDayAverage	15.4322
twoHundredDayAverageChange	1.5178003
twoHundredDayAverageChangePercent	0.09835281
typeDisp	Equity
volume	42751741
website	https://www.rivian.com
zip	92606
