Metric	Value
52WeekChange	1.1778917
SandP52WeekChange	0.20045388
address1	4101 Washington Avenue
allTimeHigh	460.0
allTimeLow	22.62
ask	427.6
askSize	160
auditRisk	7
averageAnalystRating	2.4 - Buy
averageDailyVolume10Day	457420
averageDailyVolume3Month	574854
averageVolume	574854
averageVolume10days	457420
beta	0.28
bid	426.67
bidSize	80
boardRisk	7
bookValue	129.276
city	Newport News
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Christopher Douglas Kastner', 'age': 61, 'title': 'President, CEO & Director', 'yearBorn': 1964, 'fiscalYear': 2024, 'totalPay': 2737757, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Thomas E. Stiehle', 'age': 58, 'title': 'Executive VP & CFO', 'yearBorn': 1967, 'fiscalYear': 2024, 'totalPay': 976475, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Chad N. Boudreaux J.D.', 'age': 50, 'title': 'Executive VP & Chief Legal Officer', 'yearBorn': 1975, 'fiscalYear': 2024, 'totalPay': 1097511, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Edgar Andy Green III', 'age': 59, 'title': 'Executive VP & President of Mission Technologies', 'yearBorn': 1966, 'fiscalYear': 2024, 'totalPay': 1651370, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Garry  Schwartz', 'title': 'Chief Operating Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Nicolas G. Schuck', 'age': 51, 'title': 'Corporate VP, Chief Accounting Officer & Controller', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tim  Taylor', 'title': 'Vice President of Engineering, Technology & Design', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christopher W. Soong', 'age': 52, 'title': 'Executive VP & Chief Information Officer', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Christie  Thomas', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Paul Clinton Harris Sr.', 'age': 59, 'title': 'Executive VP and Chief Sustainability & Compliance Officer', 'yearBorn': 1966, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1735603200
compensationRisk	5
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	426.885
currentRatio	1.133
customPriceAlertConfidence	HIGH
dateShortInterest	1770940800
dayHigh	428.11
dayLow	417.85
debtToEquity	58.762
discount_to_intrinsic_value	48.45
displayName	Huntington Ingalls Industries
dividendDate	1773360000
dividendRate	5.52
dividendYield	1.29
earningsCallTimestampEnd	1770300000
earningsCallTimestampStart	1770300000
earningsGrowth	0.281
earningsQuarterlyGrowth	0.293
earningsTimestamp	1770298200
earningsTimestampEnd	1777552200
earningsTimestampStart	1777552200
ebitda	1130000000
ebitdaMargins	0.09052
enterpriseToEbitda	16.855
enterpriseToRevenue	1.526
enterpriseValue	19046430720
epsCurrentYear	17.34608
epsForward	20.31308
epsTrailingTwelveMonths	15.41
eps_normalized_growth	0.2096798262726518
esgPopulated	False
exDividendDate	1772150400
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	406.4008
fiftyDayAverageChange	20.484222
fiftyDayAverageChangePercent	0.050403994
fiftyTwoWeekChangePercent	117.78917
fiftyTwoWeekHigh	460.0
fiftyTwoWeekHighChange	-33.11499
fiftyTwoWeekHighChangePercent	-0.07198911
fiftyTwoWeekLow	177.42
fiftyTwoWeekLowChange	249.46501
fiftyTwoWeekLowChangePercent	1.4060705
fiftyTwoWeekRange	177.42 - 460.0
financialCurrency	USD
firstTradeDateMilliseconds	1300800600000
fiveYearAvgDividendYield	2.15
floatShares	38916581
forwardEps	20.31308
forwardPE	21.015278
freeCashflow	686000000
fullExchangeName	NYSE
fullTimeEmployees	44000
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1772323200
graham_intrinsic_value	828.03
grossMargins	0.12696
grossProfits	1584999936
hasPrePostMarketData	True
