Date	Shares	Amount	BuyFlag
2013-03-05	5000.0	238381.0	0
2013-03-07	4000.0	195880.0	0
2013-03-11	4500.0	228150.0	0
2013-03-15	4436.0	238834.24	0
2013-05-10	2000.0	107200.0	0
2013-05-15	3664.0	200127.68	0
2013-08-23	25566.0	1671196.6094	0
2013-11-11	3989.0	304791.512	0
2013-11-12	30705.0	2357069.325	0
2013-11-14	27000.0	2130657.0	0
2014-05-19	28671.0	2764386.618	0
2014-05-20	18030.0	1721598.85	0
2014-05-22	12231.0	1187387.508	0
2014-05-27	31424.0	3098066.112	0
2014-05-28	3000.0	300480.0	0
2014-05-30	22715.0	2258597.88	0
2014-06-02	2000.0	200580.0	0
2014-06-03	5000.0	505040.0	0
2014-06-05	9794.0	996738.3182	0
2014-08-25	1300.0	134940.0	0
2014-10-31	570.0	59850.0	0
2014-11-10	5293.0	573454.961	0
2014-12-01	570.0	61571.4	0
2015-02-23	500.0	70312.5	0
2015-03-02	5463.0	766622.79	0
2015-03-04	5000.0	711765.0	0
2015-03-12	8260.0	1161524.0	0
2015-03-25	625.0	88900.0	0
2015-04-13	10000.0	1413910.0	0
2015-08-06	625.0	75000.0	0
2015-10-07	625.0	68750.0	0
2015-11-05	10000.0	1250000.0	0
2015-11-20	800.0	107938.4	0
2015-12-02	10000.0	1319314.0	0
2016-01-04	750.0	93750.0	0
2016-01-08	20261.0	2633930.0	0
2016-04-01	750.0	102000.0	0
2016-05-09	10170.0	1566842.1830000002	0
2016-07-01	750.0	127005.0	0
2016-08-08	800.0	135200.0	0
2016-10-03	625.0	95781.25	0
2016-11-09	2000.0	331790.0	0
2016-11-11	681.0	117689.739	0
2016-11-29	8000.0	1443880.0	0
2017-01-03	776.0	143560.0	0
2017-02-27	3381.0	730228.38	0
2017-03-03	1647.0	359214.96	0
2017-03-07	5000.0	1094595.0	0
2017-03-24	4137.0	858386.13	0
2017-04-03	3280.0	656000.0	0
2017-05-04	12665.0	2398977.02	0
2017-05-16	850.0	167960.0	0
2017-05-24	4183.0	792260.2000000001	1
2017-07-03	776.0	144475.68	0
2017-07-12	2362.0	462952.0	0
2017-08-11	800.0	171864.0	0
2017-08-14	2985.0	642075.8200000001	0
2017-11-13	800.0	192264.0	0
2017-11-24	2200.0	515042.00000000006	1
2018-02-22	4000.0	1060548.0	1
2018-02-26	1800.0	479126.44000000006	1
2018-02-26	2616.0	699780.0	0
2018-03-02	2858.0	733390.7479999999	0
2018-03-05	1000.0	254500.0	1
2018-03-06	5816.0	1510038.205	0
2018-03-08	1689.0	438020.193	0
2018-05-07	920.0	199142.142	1
2018-05-11	1000.0	220982.0	1
2018-05-14	1000.0	215352.3	1
2018-05-30	1000.0	222666.0	0
2018-07-10	270.0	60750.0	0
2018-10-01	271.0	69874.64	0
2019-02-20	1800.0	397192.8000000001	0
2019-03-01	3543.0	745411.7699999999	0
2019-03-05	9939.0	2053765.435	0
2019-03-06	1581.0	327267.0	0
2019-03-08	2647.0	528497.373	0
2019-04-23	542.0	121950.0	0
2019-05-14	500.0	102830.0	0
2019-05-21	1863.0	394119.513	0
2019-05-30	500.0	102230.5	0
2019-05-31	1345.0	275169.515	0
2019-07-08	1874.0	428546.32	0
2019-10-08	1874.0	384170.0	0
2019-11-11	950.0	237986.2	0
2020-01-08	1874.0	503525.06	0
2020-02-25	1150.0	270606.5	0
2020-03-02	2014.0	418066.12000000005	0
2020-03-02	4000.0	831664.9	1
2020-03-03	1564.0	336280.332	0
2020-03-05	650.0	139501.69999999998	0
2020-03-06	500.0	101900.0	1
2020-04-13	3117.0	600864.0900000001	1
2020-04-15	526.0	99940.0	1
2020-04-21	540.0	99900.0	1
2020-05-26	3194.0	611938.46	0
2020-05-27	2625.0	538125.0	0
2020-08-14	543.0	91336.944	0
2020-11-12	460.0	72203.44	0
2021-02-19	7000.0	1255310.0	0
2021-02-23	550.0	105253.5	0
2021-02-24	1995.0	375012.12	0
2021-03-02	467.0	83873.2	0
2021-03-05	1939.0	350881.44	0
2021-05-10	6726.186	1502078.96105	0
2021-06-02	15809.0	3440076.011	0
2021-06-03	500.0	108150.5	0
2021-06-10	125.0	27925.0	0
2021-07-29	125.0	26000.0	0
2021-08-10	125.0	26000.0	0
2021-09-07	999.0	200290.509	0
2021-12-06	275.0	50956.125	0
2022-02-24	550.0	102060.75	0
2022-02-28	13050.042	2656279.350386	0
2022-03-01	1028.0	208036.36	0
2022-03-03	776.0	164240.4	0
2022-06-01	4222.0	878126.534	0
2022-06-11	2614.0	598606.0	0
2022-09-02	400.0	91900.0	0
2022-09-07	38.12	8815.6312	1
2022-12-07	39.277	9311.39839	1
2023-02-21	4162.0	926402.744	0
2023-02-27	1545.0	338677.98	0
2023-03-01	1717.0	369086.05	0
2023-03-02	1118.4	242871.744	0
2023-03-08	44.05	9359.744	1
2023-05-12	500.0	99065.0	0
2023-06-07	10.421	2243.74551	1
2023-08-14	500.0	113595.0	0
2023-09-01	1370.0	304140.0	0
2023-09-05	1612.0	350416.0764	0
2023-11-08	320.0	73130.24	0
2023-11-22	567.0	135513.0	0
2024-02-05	900.0	237320.1	0
2024-02-09	2176.0	592555.9168	0
2024-02-21	500.0	144282.5	0
2024-03-01	4896.421	1424314.70478	0
2024-05-10	1042.88	262837.04640000005	0
2024-05-20	1500.0	384102.0	0
2024-11-05	550.0	103900.5	1
2024-11-11	400.0	82096.0	0
2025-02-13	2120.0	349426.032	1
2025-02-26	1000.0	174923.69999999998	1
2025-02-27	575.0	99831.5	1
2025-03-06	750.0	142166.25	0
2025-05-06	1960.0	455856.8000000001	0
2025-05-07	1300.0	301483.0	0
2025-06-03	1965.0	449873.388	0
