Date	Open	High	Low	Close	Volume
2018-01-02	235.46	235.46	225.77	193.3	9026900
2018-01-03	229.02	230.22	226.42	194.47	1108400
2018-01-04	230.5	233.48	229.41	197.24	673600
2018-01-05	233.3	235.43	232.64	198.17	570100
2018-01-08	233.6	236.64	232.37	200.11	353000
2018-01-09	236.68	240.13	236.34	202.79	513600
2018-01-10	238.06	238.52	236.01	201.2	729900
2018-01-11	237.52	239.87	236.28	202.85	482000
2018-01-12	240.98	248.0	240.97	209.77	423700
2018-01-16	247.6	248.37	235.0	199.36	701900
2018-01-17	237.03	237.52	235.52	201.13	427300
2018-01-18	237.91	238.21	236.31	200.82	329100
2018-01-19	237.97	243.22	236.82	205.26	469500
2018-01-22	241.49	241.76	237.16	202.52	292700
2018-01-23	239.32	239.32	234.41	199.26	382600
2018-01-24	234.99	239.53	234.99	201.89	483300
2018-01-25	238.48	242.66	238.29	204.53	293700
2018-01-26	241.77	248.15	239.0	210.05	395200
2018-01-29	247.17	249.38	246.69	209.99	1065400
2018-01-30	246.94	246.94	241.98	207.53	684400
2018-01-31	246.2	246.2	237.4	201.38	576000
2018-02-01	237.63	243.72	237.63	204.71	465800
2018-02-02	243.7	245.38	241.18	206.66	514400
2018-02-05	241.67	242.06	226.03	193.81	676700
2018-02-06	223.09	229.62	221.71	193.01	713700
2018-02-07	227.67	238.44	227.41	199.08	364600
2018-02-08	234.65	236.22	225.32	191.06	330200
2018-02-09	227.62	232.3	222.56	195.25	499600
2018-02-12	231.33	237.44	228.11	199.17	438800
2018-02-13	233.37	238.28	232.45	201.31	746500
2018-02-14	236.67	242.47	236.36	204.65	492100
2018-02-15	244.06	255.48	244.06	216.51	1055700
2018-02-16	258.53	267.23	258.53	225.26	980900
2018-02-20	265.33	269.88	261.73	225.6	782400
2018-02-21	266.55	276.69	265.74	229.65	848500
2018-02-22	271.31	272.05	261.79	223.42	514100
2018-02-23	263.66	265.22	259.7	225.28	503200
2018-02-26	267.14	267.89	264.09	226.25	757800
2018-02-27	266.66	270.56	262.46	223.36	539500
2018-02-28	263.88	266.53	261.91	222.72	1095900
2018-03-01	262.96	266.8	258.55	221.27	631500
2018-03-02	258.8	262.44	255.19	221.73	478000
2018-03-05	260.13	261.27	253.37	221.08	597100
2018-03-06	260.35	261.54	257.34	219.84	435200
2018-03-07	255.93	260.13	253.91	220.63	516300
2018-03-08	261.17	262.16	258.12	221.82	393800
2018-03-09	262.0	264.39	260.58	224.44	309200
2018-03-12	264.02	264.26	257.48	219.45	513100
2018-03-13	260.01	260.7	257.68	219.88	481900
2018-03-14	259.34	259.99	254.68	217.19	671600
2018-03-15	256.22	256.25	252.56	215.8	510900
2018-03-16	253.16	255.83	252.03	215.99	1103600
2018-03-19	254.0	255.2	252.09	215.91	476700
2018-03-20	254.1	258.04	254.1	218.05	734300
2018-03-21	257.2	259.84	255.53	217.33	316900
2018-03-22	253.38	254.97	248.74	211.79	370200
2018-03-23	249.65	258.96	249.11	215.89	529300
2018-03-26	259.01	262.8	256.81	222.91	470700
2018-03-27	263.79	264.53	253.11	216.57	587000
2018-03-28	255.89	256.63	251.29	215.21	479400
2018-03-29	255.65	259.33	253.96	219.11	368800
2018-04-02	257.88	258.29	250.15	215.41	512600
2018-04-03	253.79	259.27	253.79	220.27	476700
2018-04-04	254.8	260.12	253.3	220.93	418400
2018-04-05	261.18	263.1	259.0	221.85	284200
2018-04-06	258.36	260.63	254.4	217.87	595000
2018-04-09	257.9	260.39	256.57	218.58	256800
2018-04-10	260.0	260.45	254.46	216.59	349800
2018-04-11	253.85	257.49	253.43	216.35	290000
2018-04-12	255.73	259.67	254.87	218.64	362700
2018-04-13	258.58	258.58	254.61	218.18	414500
2018-04-16	258.32	259.64	257.21	219.91	211800
2018-04-17	259.85	263.65	259.85	221.85	338900
2018-04-18	262.7	264.5	262.09	224.24	281700
2018-04-19	263.87	266.34	262.29	225.76	258400
2018-04-20	265.91	266.06	261.8	224.04	215800
2018-04-23	263.91	265.5	262.89	225.23	190100
2018-04-24	266.55	267.73	252.78	217.42	290300
2018-04-25	255.78	256.9	248.42	214.63	357200
2018-04-26	252.85	253.35	249.37	213.78	226100
