Metric	Value
52WeekChange	-0.13630044
SandP52WeekChange	0.1835649
address1	1310 Point Street
allTimeHigh	412.7
allTimeLow	38.0
ask	271.73
askSize	1
auditRisk	4
averageAnalystRating	1.5 - Buy
averageDailyVolume10Day	2515120
averageDailyVolume3Month	3446242
averageVolume	3446242
averageVolume10days	2515120
beta	1.118
bid	263.14
bidSize	2
boardRisk	5
bookValue	89.999
city	Baltimore
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Joseph  Dominguez', 'age': 61, 'title': 'President, CEO & Chairman', 'yearBorn': 1964, 'fiscalYear': 2025, 'totalPay': 4509312, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Bryan Craig Hanson', 'age': 59, 'title': 'Senior Executive VP & Chief Generation Officer', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 2010791, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Daniel L. Eggers C.F.A.', 'age': 49, 'title': 'Senior Executive Vice President of Finance & Data Economy', 'yearBorn': 1976, 'fiscalYear': 2025, 'totalPay': 1695562, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. James  McHugh', 'age': 53, 'title': 'Senior Executive VP & Chief Commercial Officer', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 1551328, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Shane P. Smith', 'age': 45, 'title': 'Executive VP & CFO', 'yearBorn': 1980, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael R. Koehler', 'age': 58, 'title': 'Executive VP & Chief Administration Officer', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 2129471, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Tim  Flottemesch', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Matthew  Price', 'title': 'Executive VP, Chief Legal Officer & General Counsel', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Susie  Kutansky', 'title': 'Executive VP & Chief Human Resources Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christopher H. Mudrick', 'title': 'Chief Nuclear Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	3
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	278.42
currentRatio	1.455
customPriceAlertConfidence	HIGH
dateShortInterest	1785456000
dayHigh	279.92
dayLow	272.65
debtToEquity	76.419
discount_to_intrinsic_value	-242.02
displayName	Constellation Energy
dividendDate	1788480000
dividendRate	1.71
dividendYield	0.62
earningsCallTimestampEnd	1786024800
earningsCallTimestampStart	1786024800
earningsGrowth	-0.468
earningsQuarterlyGrowth	-0.389
earningsTimestamp	1786019400
earningsTimestampEnd	1794227400
earningsTimestampStart	1794227400
ebitda	7952000000
ebitdaMargins	0.2543
enterpriseToEbitda	15.245
enterpriseToRevenue	3.877
enterpriseValue	121226264576
epsCurrentYear	12.11777
epsForward	13.34165
epsTrailingTwelveMonths	10.23
eps_normalized_growth	-0.28905877662691604
esgPopulated	False
exDividendDate	1787011200
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	263.6501
fiftyDayAverageChange	14.769928
fiftyDayAverageChangePercent	0.05602095
fiftyTwoWeekChangePercent	-13.630045
fiftyTwoWeekHigh	412.7
fiftyTwoWeekHighChange	-134.28
