Metric	Value
52WeekChange	0.9949354
SandP52WeekChange	0.12811458
address1	2727 North Loop West
allTimeHigh	583.73
allTimeLow	1.75
ask	564.99
askSize	120
auditRisk	7
averageAnalystRating	1.8 - Buy
averageDailyVolume10Day	1212340
averageDailyVolume3Month	1058481
averageVolume	1058481
averageVolume10days	1212340
beta	1.109
bid	559.26
bidSize	160
boardRisk	1
bookValue	59.757
city	Houston
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Earl C. Austin Jr.', 'age': 55, 'title': 'President, CEO & Director and principal Operationg officer', 'yearBorn': 1970, 'fiscalYear': 2024, 'totalPay': 3253955, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jayshree S. Desai', 'age': 53, 'title': 'Chief Financial Officer', 'yearBorn': 1972, 'fiscalYear': 2024, 'totalPay': 1594003, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gerald A. Ducey Jr.', 'age': 49, 'title': 'President of Strategic Operations', 'yearBorn': 1976, 'fiscalYear': 2024, 'totalPay': 1402771, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Karl W. Studer', 'age': 43, 'title': 'President of Electric Power', 'yearBorn': 1982, 'fiscalYear': 2024, 'totalPay': 1686831, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Paul M. Nobel', 'age': 57, 'title': 'Senior VP & Chief Accounting Officer', 'yearBorn': 1968, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kip A. Rupp C.F.A.', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Donald C. Wayne J.D.', 'age': 58, 'title': 'Executive VP & General Counsel', 'yearBorn': 1967, 'fiscalYear': 2024, 'totalPay': 1500416, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kimberly A. Riddle', 'age': 59, 'title': 'Vice President of Human Resources', 'yearBorn': 1966, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Scot  Fluharty', 'title': 'President of Underground Utilities & Industrial', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Matthew C. Compher CHST, CUSP, OHST', 'title': 'Senior Vice President of Safety, Health & Environmental', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1735603200
compensationRisk	1
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	555.39
currentRatio	1.136
customPriceAlertConfidence	HIGH
dateShortInterest	1772150400
dayHigh	582.48
dayLow	551.08
debtToEquity	71.102
discount_to_intrinsic_value	-35.25
displayName	Quanta Services
dividendDate	1775779200
dividendRate	0.44
dividendYield	0.08
earningsCallTimestampEnd	1771509600
earningsCallTimestampStart	1771509600
earningsGrowth	0.026
earningsQuarterlyGrowth	0.034
earningsTimestamp	1771507800
earningsTimestampEnd	1777552200
earningsTimestampStart	1777552200
ebitda	2497410048
ebitdaMargins	0.08769
enterpriseToEbitda	35.703
enterpriseToRevenue	3.131
enterpriseValue	89166209024
epsCurrentYear	13.1143
epsForward	15.40478
epsTrailingTwelveMonths	6.78
eps_normalized_growth	0.4348200374858089
esgPopulated	False
exDividendDate	1767312000
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	515.322
fiftyDayAverageChange	40.067993
fiftyDayAverageChangePercent	0.07775331
fiftyTwoWeekChangePercent	99.49354
fiftyTwoWeekHigh	583.73
fiftyTwoWeekHighChange	-28.339966
fiftyTwoWeekHighChangePercent	-0.048549786
fiftyTwoWeekLow	227.08
fiftyTwoWeekLowChange	328.31
fiftyTwoWeekLowChangePercent	1.44579
fiftyTwoWeekRange	227.08 - 583.73
financialCurrency	USD
firstTradeDateMilliseconds	887293800000
fiveYearAvgDividendYield	0.16
floatShares	148094806
forwardEps	15.40478
forwardPE	36.053097
freeCashflow	819692032
fullExchangeName	NYSE
fullTimeEmployees	69500
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1772323200
graham_intrinsic_value	410.63
grossMargins	0.15010999
grossProfits	4275080960
hasPrePostMarketData	True
heldPercentInsiders	0.009380001
heldPercentInstitutions	0.95857
impliedSharesOutstanding	149619428
industry	Engineering & Construction
industryDisp	Engineering & Construction
industryKey	engineering-construction
isEarningsDateEstimate	True
language	en-US
lastDividendDate	1767312000
lastDividendValue	0.11
lastFiscalYearEnd	1767139200
lastSplitDate	955324800
lastSplitFactor	3:2
longBusinessSummary	Quanta Services, Inc. offers infrastructure solutions for the electric and gas utility, power generation, load center, manufacturing, communications, pipeline, and energy industries. The company's Electric Infrastructure Solutions segment engages in the design, procurement, construction, upgrade, repair, and maintenance of electric power transmission and distribution infrastructure and substation facilities; installation, maintenance, and upgrade of electric power infrastructure projects; installation of smart grid technologies on electric power networks; and design, installation, maintenance, and repair of commercial and industrial wirings. This segment offers aviation; emergency aerial firefighting services; emergency restoration; and other engineering and technical services; design and construction solutions to wireline and wireless communications, cable multi-system operators, technology companies, and other customers; engineering, procurement, new construction, and repair and maintenance services for renewable generation facilities; and training for electric workers, as well as training for the gas distribution and communications industries. Its Underground Utility and Infrastructure Solutions segment is involved in the transportation, distribution, storage, development, and processing of natural gas, oil, and other products, as well as owns and operates large load centers. This segment also engages in the design, engineering, procurement, construction, upgrade, and repair and maintenance services for natural gas systems; pipeline protection, integrity testing, rehabilitation, and replacement services; and catalyst replacement, high-pressure and critical-path turnaround, instrumentation and electrical, piping, fabrication, and storage tank services. The company was formerly known as Fabal Construction, Inc. and changed its name to Quanta Services, Inc. in November 1997. The company was incorporated in 1997 and is headquartered in Houston, Texas.
longName	Quanta Services, Inc.
market	us_market
marketCap	83097133056
marketState	CLOSED
maxAge	86400
messageBoardId	finmb_33509
mostRecentQuarter	1767139200
netIncomeToCommon	1028377984
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	83097134116
numberOfAnalystOpinions	26
open	577.59
operatingCashflow	2229969920
operatingMargins	0.05228
overallRisk	1
payoutRatio	0.060300004
phone	713 629 7600
postMarketChange	6.6099854
postMarketChangePercent	1.190152
postMarketPrice	562.0
postMarketTime	1774051187
previousClose	577.95
priceEpsCurrentYear	42.349957
priceHint	2
priceToBook	9.294142
priceToSalesTrailing12Months	2.9177675
profitMargins	0.03611
quickRatio	1.011
quoteSourceName	Delayed Quote
quoteType	EQUITY
recommendationKey	none
recommendationMean	1.8
region	US
regularMarketChange	-22.56
regularMarketChangePercent	-3.90345
regularMarketDayHigh	582.48
regularMarketDayLow	551.08
regularMarketDayRange	551.08 - 582.48
regularMarketOpen	577.59
regularMarketPreviousClose	577.95
regularMarketPrice	555.39
regularMarketTime	1774036802
regularMarketVolume	1024138
returnOnAssets	0.045489997
returnOnEquity	0.12739
revenueGrowth	0.197
revenuePerShare	191.409
sector	Industrials
sectorDisp	Industrials
sectorKey	industrials
shareHolderRightsRisk	5
sharesOutstanding	149619428
sharesPercentSharesOut	0.0306
sharesShort	4575369
sharesShortPreviousMonthDate	1769731200
sharesShortPriorMonth	4911565
shortName	Quanta Services, Inc.
shortPercentOfFloat	0.0346
shortRatio	3.81
sourceInterval	15
state	TX
symbol	PWR
syntheticPEG	13.866575769230769
targetHighPrice	685.0
targetLowPrice	380.0
targetMeanPrice	579.7377
targetMedianPrice	602.0
totalCash	439508000
totalCashPerShare	2.938
totalDebt	6418954240
totalRevenue	28479696896
tradeable	False
trailingAnnualDividendRate	0.41
trailingAnnualDividendYield	0.0007094039
trailingEps	6.78
trailingPE	81.91593
trailingPegRatio	1.8214
triggerable	True
twoHundredDayAverage	435.317
twoHundredDayAverageChange	120.07303
twoHundredDayAverageChangePercent	0.27582896
typeDisp	Equity
volume	1024138
website	https://www.quantaservices.com
zip	77008
