Date	Sentiment_Daily	News_Volume
2025-04-16	-0.1000	1
2025-05-19	0.2560	1
2025-05-20	-0.1725	2
2025-06-04	-0.1120	1
2025-06-06	0.0000	1
2025-06-23	0.5000	1
2025-06-25	0.0000	1
2025-07-02	0.0620	1
2025-07-04	0.0000	1
2025-07-09	-0.2000	1
2025-07-14	0.0000	1
2025-07-15	-0.0130	1
2025-07-29	0.0000	1
2025-08-12	-0.0500	1
2025-08-13	0.0000	2
2025-08-18	0.3670	1
2025-08-20	0.2000	1
2025-09-02	0.0000	1
2025-09-10	0.0000	1
2025-09-16	0.1000	1
2025-09-18	-0.1670	1
2025-09-19	-0.2500	1
2025-09-22	0.3500	1
2025-09-23	0.3800	1
2025-09-25	0.0000	1
2025-09-30	0.0000	1
2025-10-04	0.0380	1
2025-10-10	0.0000	1
2025-10-14	-0.3170	1
2025-10-15	0.0000	1
2025-10-21	0.2000	1
2025-10-22	0.3238	5
2025-10-23	0.0833	3
2025-10-27	0.1415	2
2025-10-28	0.0500	1
2025-10-30	0.1600	1
2025-11-11	0.2000	1
2025-11-14	0.0000	1
2025-11-17	0.0000	1
2025-11-19	0.0000	1
2025-11-24	0.0000	1
2025-11-25	-0.1330	1
2025-11-28	0.0000	1
2025-11-29	0.0000	1
2025-12-03	0.0000	1
2025-12-04	0.3180	1
2025-12-06	0.2500	1
2025-12-09	-0.4380	1
2025-12-11	0.1000	1
2025-12-12	0.1000	1
2025-12-15	0.0870	1
2025-12-16	0.1680	1
2025-12-26	0.0680	1
2025-12-27	0.4330	1
2025-12-29	0.0000	1
2025-12-31	0.3500	1
2026-01-01	0.2000	1
2026-01-04	0.2500	1
2026-01-05	0.0000	1
2026-01-10	-0.1250	1
2026-01-12	-0.1000	1
2026-01-13	0.2250	1
2026-01-15	0.1310	2
2026-01-16	0.0940	2
2026-01-18	0.0000	1
2026-01-19	-0.1250	1
2026-01-20	0.0000	1
2026-01-21	-0.2500	2
2026-01-22	-0.0630	2
2026-01-23	-0.1667	3
2026-01-26	0.2000	1
2026-01-27	0.2500	1
2026-01-28	0.0000	1
2026-01-29	0.2500	1
2026-01-30	0.0000	1
2026-01-31	0.0000	1
2026-02-01	-1.0000	1
2026-02-02	0.0310	1
2026-02-03	0.0000	1
2026-02-07	0.4000	1
2026-02-09	0.0000	1
2026-02-11	0.0273	3
2026-02-12	0.0000	1
2026-02-14	0.0000	1
2026-02-17	0.0000	1
2026-02-18	0.0000	2
2026-02-19	-0.1250	4
2026-02-20	-0.0667	3
2026-02-21	-0.1320	1
2026-02-22	0.1360	1
2026-02-23	0.0000	1
2026-02-24	0.0000	1
2026-02-25	0.0000	1
2026-02-26	0.0000	1
2026-02-27	0.2000	1
2026-03-01	-0.0500	1
2026-03-04	0.0000	1
2026-03-06	0.0000	1
2026-03-07	0.0000	17
2026-03-08	0.0000	19
2026-03-09	0.0067	15
2026-03-10	0.1200	1
2026-03-11	0.0028	9
2026-03-12	0.0266	7
2026-03-13	0.1750	4
2026-03-14	-0.0500	1
2026-03-15	0.0333	3
2026-03-16	-0.0935	17
2026-03-17	0.0833	3
