Date	Shares	Amount	BuyFlag
2021-04-14	12495700.0	4829366512.033999	0
2021-04-15	558387.0	184731412.8328001	0
2021-04-16	69500.0	23443234.0836	0
2021-04-19	60000.0	19949168.5299	0
2021-04-20	70000.0	22582598.685900003	0
2021-04-21	65000.0	20579156.8223	0
2021-04-22	70685.0	20959091.819700003	0
2021-05-24	62419.0	14133910.927400004	0
2021-08-12	750405.0	194799568.0982	0
2021-08-16	10312.0	2659792.6336000003	0
2021-08-23	3446.0	906298.0	0
2021-08-31	46289.0	11991035.3964	0
2021-09-01	89243.0	23881462.254700005	0
2021-09-02	37875.0	10270466.6756	0
2021-09-03	1835.0	507103.867	0
2021-09-22	41288.0	9952495.1325	0
2021-09-23	41287.0	9876316.6608	0
2021-10-05	10450.0	2487559.0	0
2021-10-06	20970.0	5244003.3557	0
2021-10-11	10000.0	2630000.9999999995	0
2021-10-15	87649.0	23988474.3847	0
2021-10-18	10000.0	2950076.0000000005	0
2021-10-19	76405.0	23416686.526	0
2021-10-20	138532.0	43354428.0701	0
2021-10-21	24936.0	7602321.180599999	0
2021-10-25	41105.0	13320609.1721	0
2021-11-01	72886.0	24229219.507100005	0
2021-11-02	45472.0	15382911.1273	0
2021-11-03	5992.0	2061558.9848	0
2021-11-04	187717.0	64638174.8933	0
2021-11-05	2306.0	793948.6514	0
2021-11-08	48413.0	17116362.958899997	0
2021-11-15	108590.0	37590705.59900001	0
2021-11-22	5391.0	1745746.4157000002	0
2021-11-23	2418.0	755625.0	0
2021-11-30	5804.0	1880496.0	0
2021-12-01	65508.0	20515347.727100004	0
2021-12-02	37378.0	10916486.795399996	0
2021-12-15	10312.0	2619109.4142	0
2021-12-23	23628.0	6340316.233200001	0
2022-01-03	796.0	203959.08	0
2022-01-04	10000.0	2534100.0	0
2022-02-25	1207.0	209863.8661	0
2022-05-13	706554.0	50000176.25709999	1
2022-05-17	385260.0	25013664.6856	1
2022-05-23	1090.0	73312.528	0
2022-05-24	30030.0	1819830.012	1
2022-08-11	4512.0	438746.88	0
2022-08-11	3930.0	382153.2	1
2022-08-16	4023.0	364282.65	1
2022-08-23	5177.0	372433.38	1
2022-08-24	2177.0	156744.0	0
2022-08-30	5577.0	378957.15	1
2022-09-07	5894.0	365428.0	1
2022-09-13	4482.0	337897.98	1
2022-09-20	5291.0	360793.29	1
2022-09-27	5941.0	387887.89	1
2022-10-04	5610.0	387594.9	1
2022-10-11	5519.0	373139.59	1
2022-10-18	5349.0	389942.1	1
2022-10-25	5573.0	373168.08	1
2022-11-01	5585.0	385309.15	1
2022-11-08	6495.0	353977.5	1
2022-11-11	29732.0	1625101.5884000002	0
2022-11-15	6952.0	382360.0	1
2022-11-21	14866.0	624361.0841	0
2022-11-22	116608.0	4948198.4986000005	0
2022-11-22	8974.0	380048.9	1
2022-11-23	2175.0	95373.75	0
2022-11-25	1818.0	80692.1118	0
2022-11-29	8704.0	374707.2	1
2022-12-05	14866.0	696684.5605	0
2022-12-06	8043.0	367806.39	1
2022-12-13	92000.0	4168571.722	0
2022-12-13	8685.0	399857.4	1
2022-12-20	14866.0	524979.5946	0
2022-12-20	10520.0	365570.0	1
2022-12-27	94000.0	3180054.1643000003	0
2022-12-28	11332.0	369196.56	1
2023-01-04	14866.0	547707.7626	0
2023-01-04	11012.0	381235.44	1
2023-01-10	88000.0	3390469.32	0
2023-01-10	9668.0	365063.68	1
2023-01-13	58053.0	2906417.6397	0
2023-01-17	31143.0	1644785.3370000003	0
2023-01-18	6834.0	370471.14	1
2023-01-24	6612.0	359560.56	1
2023-01-30	29732.0	1742676.1232000005	0
2023-01-31	6588.0	380127.6	1
2023-02-02	46416.0	3677855.4304	0
2023-02-07	4960.0	361832.0	1
2023-02-14	29732.0	1719338.2237	0
2023-02-22	16215.0	964087.1475	0
2023-02-23	8197.0	509219.7721	0
2023-02-27	2325.0	138150.46120000002	0
2023-03-01	29732.0	1916440.6952	0
2023-03-13	29732.0	1710419.2419	0
2023-03-17	28026.0	2116223.0468	0
2023-03-20	3191.0	242822.6556	0
2023-03-21	840.0	64710.828	0
2023-03-27	29730.0	1868826.4731	0
2023-04-10	29730.0	1860444.3108	0
2023-04-24	29730.0	1649853.5684	0
2023-05-08	29730.0	1681491.0963999997	0
2023-05-09	100000.0	5965114.0	1
2023-05-10	710000.0	44069888.4402	1
2023-05-24	43937.0	2537421.6765	0
2023-05-25	1818.0	103535.5468	0
2023-06-02	2849.0	185185.0	0
2023-06-05	29730.0	1780761.856	0
2023-06-20	29730.0	1664607.8638000002	0
2023-06-27	74375.0	5206250.0	0
2023-07-03	43463.0	3405681.3068000004	0
2023-07-05	44595.0	3480870.0254999995	0
2023-07-10	1145.0	90546.6	0
2023-07-13	49406.0	5059604.3865	0
2023-07-14	8153.0	881737.11	0
2023-07-18	59460.0	6284287.832099999	0
2023-08-01	29725.0	2740708.6097	0
2023-08-17	1145.0	89745.09999999999	0
2023-08-24	1704.0	132503.04	0
2023-08-25	2402.0	177922.8052	0
2023-08-29	2402.0	185035.4278	0
2023-09-01	19814.0	1552201.3844	0
2023-09-21	1145.0	85165.09999999999	0
2023-10-19	1145.0	85119.3	0
2023-11-09	9302.0	920898.0	0
2023-11-15	3447.0	341253.0	0
2023-11-16	19645.0	1894792.719	0
2023-11-20	4625.0	480638.9902999999	0
2023-11-22	81530.0	8718848.3693	0
2023-11-24	40854.0	4651978.9849	0
2023-11-27	29607.0	3479809.4101	0
2023-11-28	66306.0	8335679.765	0
2023-11-29	10000.0	1300859.0	0
2023-12-01	105836.0	13857225.6699	0
2023-12-04	33075.0	4725007.575999999	0
2023-12-07	97836.0	13276105.4865	0
2023-12-11	97836.0	13605629.9489	0
2023-12-12	23075.0	3212136.681	0
2023-12-13	20434.0	3056732.0546	0
