Metric	Value
52WeekChange	-0.3359974
SandP52WeekChange	0.17909956
address1	25 St Stephen’s Green
address2	First Floor Dublin 2
allTimeHigh	212.6
allTimeLow	16.53
ask	94.04
askSize	1
averageAnalystRating	2.0 - Buy
averageDailyVolume10Day	7532050
averageDailyVolume3Month	7128638
averageVolume	7128638
averageVolume10days	7532050
beta	-0.005
bid	70.61
bidSize	1
bookValue	47.36529
city	Dublin
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Lei  Chen', 'age': 45, 'title': 'General Counsel, Co-CEO & Co-Chairman of the Board', 'yearBorn': 1980, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jiazhen  Zhao', 'age': 41, 'title': 'Co-CEO & Co-Chairman of the Board', 'yearBorn': 1984, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jun  Liu', 'age': 42, 'title': 'Vice President of Finance', 'yearBorn': 1983, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Junyun  Xiao', 'age': 45, 'title': 'Senior Vice President of Operation', 'yearBorn': 1980, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Zhenwei  Zheng', 'age': 41, 'title': 'Senior Vice President of Product Development', 'yearBorn': 1984, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mi  Wang', 'title': 'Senior Vice President of Engineering', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'David  Liu', 'title': 'Vice President of Strategy', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Peng  Cheng', 'title': 'IR Director', 'exercisedValue': 0, 'unexercisedValue': 0}]
corporateActions	[]
country	Ireland
cryptoTradeable	False
currency	USD
currentPrice	81.63
currentRatio	2.618
customPriceAlertConfidence	HIGH
dateShortInterest	1786665600
dayHigh	82.46
dayLow	81.27
debtToEquity	1.082
discount_to_intrinsic_value	-13.02
displayName	PDD
earningsCallTimestampEnd	1787571000
earningsCallTimestampStart	1787571000
earningsGrowth	-0.112
earningsQuarterlyGrowth	-0.116
earningsTimestamp	1787574600
earningsTimestampEnd	1795005000
earningsTimestampStart	1795005000
ebitda	99100975104
ebitdaMargins	0.21985
enterpriseToEbitda	-3.389
enterpriseToRevenue	-0.745
enterpriseValue	-335864823808
epsCurrentYear	69.15121
epsForward	12.387133
epsTrailingTwelveMonths	9.25
eps_normalized_growth	-0.20549855708172615
esgPopulated	False
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	85.3116
fiftyDayAverageChange	-3.6816025
fiftyDayAverageChangePercent	-0.04315477
fiftyTwoWeekChangePercent	-33.59974
fiftyTwoWeekHigh	139.41
fiftyTwoWeekHighChange	-57.780006
fiftyTwoWeekHighChangePercent	-0.414461
fiftyTwoWeekLow	71.94
fiftyTwoWeekLowChange	9.689995
fiftyTwoWeekLowChangePercent	0.1346955
fiftyTwoWeekRange	71.94 - 139.41
financialCurrency	CNY
firstTradeDateMilliseconds	1532611800000
floatShares	753947663
forwardEps	12.387133
forwardPE	6.5899024
freeCashflow	74635272192
fullExchangeName	NasdaqGS
fullTimeEmployees	25474
fulldayChange	-0.44999695
fulldayChangePercent	-0.54710877
fulldayPrice	81.94
gmtOffSetMilliseconds	-14400000
graham_intrinsic_value	72.22
grossMargins	0.56318
grossProfits	253868965888
hasPrePostMarketData	True
heldPercentInsiders	0.00708
heldPercentInstitutions	0.31334
impliedSharesOutstanding	1423396462
industry	Internet Retail
industryDisp	Internet Retail
industryKey	internet-retail
isEarningsDateEstimate	True
language	en-US
lastFiscalYearEnd	1767139200
longBusinessSummary	PDD Holdings Inc., a multinational commerce group that owns and operates a portfolio of businesses. The company operates Pinduoduo platform, which provides various product categories and interactive shopping experiences; and Temu, an online platform, which enables merchants to streamline their manufacturing and commercial operations. The company was formerly known as Pinduoduo Inc. and changed its name to PDD Holdings Inc. in February 2023. PDD Holdings Inc. was incorporated in 2015 and is based in Dublin, Ireland.
longName	PDD Holdings Inc.
market	us_market
marketCap	116191854592
marketState	POST
maxAge	86400
messageBoardId	finmb_572577901
mostRecentQuarter	1782777600
nameChangeDate	2026-08-19
netIncomeToCommon	92075540480
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	117074358999
numberOfAnalystOpinions	34
open	82.25
operatingCashflow	111894691840
operatingMargins	0.2471
payoutRatio	0.0
pegRatio	0.73
phone	353 1 539 7938
postMarketChange	0.3100052
postMarketChangePercent	0.3797687
postMarketPrice	81.94
postMarketTime	1788474132
prevName	Pinduoduo Inc.
previousClose	82.25
priceEpsCurrentYear	1.1804566
priceHint	2
priceToBook	1.7234138
priceToSalesTrailing12Months	0.25775978
profitMargins	0.20426
quickRatio	2.214
quoteSourceName	Delayed Quote
quoteType	EQUITY
recommendationKey	buy
recommendationMean	2.0
region	US
regularMarketChange	-0.62000275
regularMarketChangePercent	-0.7538027
regularMarketDayHigh	82.46
regularMarketDayLow	81.27
regularMarketDayRange	81.27 - 82.46
regularMarketOpen	82.25
regularMarketPreviousClose	82.25
regularMarketPrice	81.63
regularMarketTime	1788465601
regularMarketVolume	6220658
returnOnAssets	0.100109994
returnOnEquity	0.22745001
revenueGrowth	0.081
revenuePerShare	321.241
sector	Consumer Cyclical
sectorDisp	Consumer Cyclical
sectorKey	consumer-cyclical
sharesOutstanding	1423396462
sharesPercentSharesOut	0.0212
sharesShort	30134634
sharesShortPreviousMonthDate	1784073600
sharesShortPriorMonth	32783501
shortName	PDD Holdings Inc.
shortPercentOfFloat	0.0349
shortRatio	4.91
sourceInterval	15
symbol	PDD
targetHighPrice	171.54936
targetLowPrice	85.06833
targetMeanPrice	116.12624
targetMedianPrice	114.59204
totalCash	456414003200
totalCashPerShare	324.446
totalDebt	4844000256
totalRevenue	450775711744
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingEps	9.25
trailingPE	8.824864
trailingPegRatio	0.7218
triggerable	True
twoHundredDayAverage	98.53
twoHundredDayAverageChange	-16.900002
twoHundredDayAverageChangePercent	-0.17152138
typeDisp	Equity
volume	6220658
website	https://www.pddholdings.com
zip	D02 XF99
