Date	Open	High	Low	Close	Volume
2018-01-02	108.67	109.39	108.22	80.42	1899800
2018-01-03	110.14	111.83	109.82	81.62	3068400
2018-01-04	110.39	111.21	109.75	81.64	2125000
2018-01-05	110.66	112.3	110.12	82.54	2221200
2018-01-08	112.44	113.22	111.65	82.93	1934400
2018-01-09	112.93	113.1	111.54	82.2	1944100
2018-01-10	111.94	113.75	111.86	82.42	4750900
2018-01-11	112.79	115.72	112.46	84.72	3828100
2018-01-12	114.95	116.47	114.79	85.13	2025300
2018-01-16	115.82	116.44	113.08	83.56	4835600
2018-01-17	113.71	114.35	112.14	83.66	3324300
2018-01-18	113.36	115.16	112.82	84.18	4564600
2018-01-19	113.95	114.76	113.47	84.28	2920600
2018-01-22	114.53	116.86	114.41	86.08	2233200
2018-01-23	117.05	118.6	116.88	86.83	3150700
2018-01-24	117.99	118.9	117.2	87.3	2463900
2018-01-25	118.92	119.0	117.03	86.55	2061200
2018-01-26	117.06	118.06	116.8	86.78	2170900
2018-01-29	117.12	118.13	116.42	85.91	1584900
2018-01-30	115.98	115.98	113.9	84.87	3589100
2018-01-31	115.32	115.73	114.43	84.74	2409800
2018-02-01	115.28	116.57	114.58	85.86	2507600
2018-02-02	115.01	115.19	112.41	83.14	2549400
2018-02-05	111.7	113.88	109.0	80.73	3175900
2018-02-06	107.76	110.9	106.09	79.78	4635500
2018-02-07	108.42	109.71	105.76	77.95	4666000
2018-02-08	106.02	106.5	100.98	74.45	4675600
2018-02-09	101.89	102.6	96.54	73.74	5335700
2018-02-12	101.54	104.03	101.33	76.0	3551500
2018-02-13	102.49	103.24	101.61	75.51	1735300
2018-02-14	101.58	107.06	101.5	78.67	4089200
2018-02-15	106.6	108.06	105.01	79.36	3495500
2018-02-16	107.14	108.74	106.6	79.32	2973500
2018-02-20	107.78	109.03	106.15	79.55	3381600
2018-02-21	107.65	108.74	105.78	77.97	4119300
2018-02-22	106.7	109.11	105.94	78.91	3165900
