Metric	Value
52WeekChange	0.05767536
SandP52WeekChange	0.21965265
address1	1111 Bagby Street
address2	Sky Lobby 2
allTimeHigh	150.88
allTimeLow	2.03125
ask	128.24
askSize	300
auditRisk	8
averageAnalystRating	2.2 - Buy
averageDailyVolume10Day	6907310
averageDailyVolume3Month	4979977
averageVolume	4979977
averageVolume10days	6907310
beta	0.427
bid	128.2
bidSize	300
boardRisk	6
bookValue	55.486
city	Houston
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Ezra Y. Yacob', 'age': 47, 'title': 'CEO & Chairman', 'yearBorn': 1978, 'fiscalYear': 2024, 'totalPay': 4775308, 'exercisedValue': 1765165, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Ann D. Janssen', 'age': 60, 'title': 'Executive VP & CFO', 'yearBorn': 1965, 'fiscalYear': 2024, 'totalPay': 1584151, 'exercisedValue': 233553, 'unexercisedValue': 1623891}, {'maxAge': 1, 'name': 'Mr. Jeffrey R. Leitzell', 'age': 45, 'title': 'Executive VP & COO', 'yearBorn': 1980, 'fiscalYear': 2024, 'totalPay': 1773888, 'exercisedValue': 207194, 'unexercisedValue': 1405302}, {'maxAge': 1, 'name': 'Mr. Michael P. Donaldson', 'age': 62, 'title': 'Executive VP & Chief Legal Officer', 'yearBorn': 1963, 'fiscalYear': 2024, 'totalPay': 2046055, 'exercisedValue': 798492, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Laura B. Distefano', 'title': 'VP & Chief Accounting Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sandeep  Bhakhri', 'title': 'Senior VP and Chief Information & Technology Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Pearce Wheless Hammond Jr., C.F.A.', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Michele L. Hatz', 'title': 'Senior VP & Chief Human Resources Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John J. Boyd III', 'title': 'Senior Vice President of Operations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Keith P. Trasko', 'title': 'Senior Vice President of Exploration & Production', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1735603200
compensationRisk	4
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	127.89
currentRatio	1.632
customPriceAlertConfidence	HIGH
dateShortInterest	1770940800
dayHigh	130.8625
dayLow	126.94
debtToEquity	30.62
discount_to_intrinsic_value	-54.85
displayName	EOG Resources
dividendDate	1777507200
dividendRate	4.08
dividendYield	3.1
earningsCallTimestampEnd	1772031600
earningsCallTimestampStart	1772031600
earningsGrowth	-0.417
earningsQuarterlyGrowth	-0.44
earningsTimestamp	1771966800
earningsTimestampEnd	1777579200
earningsTimestampStart	1777579200
ebitda	11724000256
ebitdaMargins	0.51752
enterpriseToEbitda	6.515
enterpriseToRevenue	3.372
enterpriseValue	76378832896
epsCurrentYear	9.65659
epsForward	11.15896
epsTrailingTwelveMonths	9.12
eps_normalized_growth	-0.3454453250830447
esgPopulated	False
exDividendDate	1776297600
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fax	713 651 6995
fiftyDayAverage	113.9286
fiftyDayAverageChange	13.961403
fiftyDayAverageChangePercent	0.122545205
fiftyTwoWeekChangePercent	5.767536
fiftyTwoWeekHigh	134.36
fiftyTwoWeekHighChange	-6.470001
fiftyTwoWeekHighChangePercent	-0.04815422
fiftyTwoWeekLow	101.59
fiftyTwoWeekLowChange	26.300003
fiftyTwoWeekLowChangePercent	0.25888377
fiftyTwoWeekRange	101.59 - 134.36
financialCurrency	USD
firstTradeDateMilliseconds	623511000000
fiveYearAvgDividendYield	2.6
floatShares	534533299
forwardEps	11.15896
forwardPE	11.460745
freeCashflow	2327249920
fullExchangeName	NYSE
fullTimeEmployees	3400
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1772323200
graham_intrinsic_value	82.59
grossMargins	0.6202
grossProfits	14049999872
hasPrePostMarketData	True
heldPercentInsiders	0.0030899998
heldPercentInstitutions	0.95175004
impliedSharesOutstanding	542598458
industry	Oil & Gas E&P
industryDisp	Oil & Gas E&P
industryKey	oil-gas-e-p
isEarningsDateEstimate	True
language	en-US
lastDividendDate	1768521600
lastDividendValue	1.02
lastFiscalYearEnd	1767139200
lastSplitDate	1396310400
lastSplitFactor	2:1
longBusinessSummary	EOG Resources, Inc., together with its subsidiaries, explores for, develops, produces, and markets crude oil, natural gas liquids, and natural gas in producing basins in the United States, the Republic of Trinidad and Tobago, and internationally. The company also offers crude oil and condensate, and gathering, processing and marketing. The company was formerly known as Enron Oil & Gas Company. EOG Resources, Inc. was incorporated in 1985 and is headquartered in Houston, Texas.
longName	EOG Resources, Inc.
market	us_market
marketCap	69392916480
marketState	POST
maxAge	86400
messageBoardId	finmb_269660
mostRecentQuarter	1767139200
netIncomeToCommon	4979999744
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	70639834883
numberOfAnalystOpinions	29
open	130.19
operatingCashflow	10044000256
operatingMargins	0.1694
overallRisk	4
payoutRatio	0.4326
phone	713 651 7000
postMarketChange	0.80000305
postMarketChangePercent	0.62553996
postMarketPrice	128.69
postMarketTime	1773185462
previousClose	131.67
priceEpsCurrentYear	13.243805
priceHint	2
priceToBook	2.3049057
priceToSalesTrailing12Months	3.063164
profitMargins	0.21982999
quickRatio	1.295
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	buy
recommendationMean	2.22581
region	US
regularMarketChange	-3.78
regularMarketChangePercent	-2.87081
regularMarketDayHigh	130.8625
regularMarketDayLow	126.94
regularMarketDayRange	126.94 - 130.8625
regularMarketOpen	130.19
regularMarketPreviousClose	131.67
regularMarketPrice	127.89
regularMarketTime	1773172802
regularMarketVolume	6664638
returnOnAssets	0.08199
returnOnEquity	0.16829
revenueGrowth	0.0
revenuePerShare	41.72
sector	Energy
sectorDisp	Energy
sectorKey	energy
shareHolderRightsRisk	2
sharesOutstanding	536491493
sharesPercentSharesOut	0.0287
sharesShort	15380148
sharesShortPreviousMonthDate	1768435200
sharesShortPriorMonth	14116656
shortName	EOG Resources, Inc.
shortPercentOfFloat	0.0287
shortRatio	2.95
sourceInterval	15
state	TX
symbol	EOG
syntheticPEG	-0.2748380095923261
targetHighPrice	160.0
targetLowPrice	110.0
targetMeanPrice	135.58621
targetMedianPrice	135.0
totalCash	3396000000
totalCashPerShare	6.33
totalDebt	9134999552
totalRevenue	22653999104
tradeable	False
trailingAnnualDividendRate	3.99
trailingAnnualDividendYield	0.030303031
trailingEps	9.12
trailingPE	14.023026
trailingPegRatio	3.323
triggerable	True
twoHundredDayAverage	114.1621
twoHundredDayAverageChange	13.727898
twoHundredDayAverageChangePercent	0.12024917
typeDisp	Equity
volume	6664638
website	https://www.eogresources.com
zip	77002
