Metric	Value
52WeekChange	-0.31782252
SandP52WeekChange	0.22716212
address1	8283 Greensboro Drive
allTimeHigh	190.59
allTimeLow	11.85
ask	78.0
askSize	200
auditRisk	2
averageAnalystRating	3.0 - Hold
averageDailyVolume10Day	2987910
averageDailyVolume3Month	2784084
averageVolume	2784084
averageVolume10days	2987910
beta	0.359
bid	75.94
bidSize	100
boardRisk	3
bookValue	8.481
city	McLean
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Horacio D. Rozanski', 'age': 57, 'title': 'Chair, CEO & President', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 3447804, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kristine Martin Anderson', 'age': 56, 'title': 'COO & Interim CFO', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 1757893, 'exercisedValue': 0, 'unexercisedValue': 2856673}, {'maxAge': 1, 'name': 'Mr. Richard C. Crowe', 'age': 57, 'title': 'Executive VP & President of Civil Services Sector', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 1365892, 'exercisedValue': 0, 'unexercisedValue': 968401}, {'maxAge': 1, 'name': 'Mr. Dennis  Metzfield', 'age': 45, 'title': 'Controller & Chief Accounting Officer', 'yearBorn': 1980, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. William  Vass', 'title': 'Chief Technology Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jennifer  Wagner', 'title': 'Chief Administrative Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dustin T. Darensbourg', 'title': 'Director & Head of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Josh  Petty', 'title': 'Executive VP & General Counsel', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Aimee George Leary', 'title': 'Chief People Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gary D. Labovich', 'age': 65, 'title': 'Executive Vice President', 'yearBorn': 1960, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	1
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	75.94
currentRatio	1.807
customPriceAlertConfidence	HIGH
dateShortInterest	1772150400
dayHigh	77.95
dayLow	75.73
debtToEquity	403.61
discount_to_intrinsic_value	46.58
displayName	Booz Allen Hamilton Holding
dividendDate	1772409600
dividendRate	2.36
dividendYield	3.04
earningsCallTimestampEnd	1769173200
earningsCallTimestampStart	1769173200
earningsGrowth	0.124
earningsQuarterlyGrowth	0.07
earningsTimestamp	1769175000
earningsTimestampEnd	1779453000
earningsTimestampStart	1779453000
ebitda	1263000064
ebitdaMargins	0.1107
enterpriseToEbitda	9.828
enterpriseToRevenue	1.088
enterpriseValue	12412938240
epsCurrentYear	6.06032
epsForward	6.29228
epsTrailingTwelveMonths	6.6
eps_normalized_growth	0.06520098469112567
esgPopulated	False
exDividendDate	1770940800
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
