Metric	Value
allTimeHigh	59.09
allTimeLow	18.5
ask	54.74
askSize	6000
averageDailyVolume10Day	16542050
averageDailyVolume3Month	13032494
averageVolume	13032494
averageVolume10days	16542050
beta3Year	0.79
bid	54.74
bidSize	7100
bookValue	48.146
category	Diversified Emerging Mkts
companyOfficers	[]
corporateActions	[]
cryptoTradeable	False
currency	USD
customPriceAlertConfidence	HIGH
dayHigh	55.1
dayLow	54.73
dividendYield	2.58
epsTrailingTwelveMonths	3.329471
esgPopulated	False
exchange	PCX
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	56.5328
fiftyDayAverageChange	-1.7229004
fiftyDayAverageChangePercent	-0.030476121
fiftyTwoWeekChangePercent	15.649748
fiftyTwoWeekHigh	59.09
fiftyTwoWeekHighChange	-4.280102
fiftyTwoWeekHighChangePercent	-0.072433606
fiftyTwoWeekLow	39.53
fiftyTwoWeekLowChange	15.2799
fiftyTwoWeekLowChangePercent	0.38653934
fiftyTwoWeekRange	39.53 - 59.09
financialCurrency	USD
firstTradeDateMilliseconds	1110465000000
fiveYearAverageReturn	0.037214402
fullExchangeName	NYSEArca
fundFamily	Vanguard
fundInceptionDate	1109894400
gmtOffSetMilliseconds	-14400000
hasPrePostMarketData	True
language	en-US
legalType	Exchange Traded Fund
longBusinessSummary	The index measures the investment return of stocks issued by companies located in emerging market countries. The fund employs an indexing investment approach designed to track the performance of the FTSE Emerging Markets All Cap China A Inclusion Index. It invests by sampling the index, meaning that it holds a broadly diversified collection of securities that, in the aggregate, approximates the index in terms of key characteristics.
longName	Vanguard Emerging Markets Stock Index Fund
market	us_market
marketCap	77727006720
marketState	REGULAR
maxAge	86400
messageBoardId	finmb_20936186
navPrice	54.11
netAssets	158398923000.0
netExpenseRatio	0.06
open	54.8
postMarketChange	0.08300018
postMarketChangePercent	0.1528267
postMarketPrice	54.393
postMarketTime	1773359937
previousClose	54.02
priceHint	2
priceToBook	1.1384102
quoteSourceName	Nasdaq Real Time Price
quoteType	ETF
region	US
regularMarketChange	0.7898979
regularMarketChangePercent	1.4622324
regularMarketDayHigh	55.1
regularMarketDayLow	54.73
regularMarketDayRange	54.73 - 55.1
regularMarketOpen	54.8
regularMarketPreviousClose	54.02
regularMarketPrice	54.8099
regularMarketTime	1773679720
regularMarketVolume	5084760
sharesOutstanding	1418119936
shortName	Vanguard FTSE Emerging Markets 
sourceInterval	15
symbol	VWO
threeYearAverageReturn	0.1499749
totalAssets	158398922752
tradeable	False
trailingAnnualDividendRate	1.122
trailingAnnualDividendYield	0.020770084
trailingPE	16.462044
trailingPegRatio	None
trailingThreeMonthNavReturns	9.32976
trailingThreeMonthReturns	9.32976
triggerable	True
twoHundredDayAverage	53.2951
twoHundredDayAverageChange	1.5147972
twoHundredDayAverageChangePercent	0.028422823
typeDisp	ETF
volume	5084760
yield	0.025799999
ytdReturn	8.01641
