Metric	Value
52WeekChange	1.4116931
SandP52WeekChange	0.21843708
address1	110 Yonge Street
address2	Suite 1601
allTimeHigh	10.0
allTimeLow	0.214
ask	2.0
askSize	753
auditRisk	10
averageAnalystRating	1.4 - Strong Buy
averageDailyVolume10Day	37787600
averageDailyVolume3Month	36599149
averageVolume	36599149
averageVolume10days	37787600
beta	4.094
bid	1.95
bidSize	379
boardRisk	4
bookValue	1.086
city	Toronto
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Benjamin J. Gagnon', 'title': 'CEO & Director', 'fiscalYear': 2024, 'totalPay': 453466, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Philippe  Fortier CPA', 'title': 'Executive Vice President of Corporate Development', 'fiscalYear': 2024, 'totalPay': 293623, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1735603200
compensationRisk	10
corporateActions	[]
country	Canada
cryptoTradeable	False
currency	USD
currentPrice	1.98
currentRatio	3.201
customPriceAlertConfidence	HIGH
dateShortInterest	1773360000
dayHigh	2.03
dayLow	1.93
debtToEquity	12.053
displayName	Bitfarms
earningsCallTimestampEnd	1774958400
earningsCallTimestampStart	1774958400
earningsTimestamp	1774960200
earningsTimestampEnd	1778675400
earningsTimestampStart	1778675400
ebitda	32035634
ebitdaMargins	0.13972999
enterpriseToEbitda	36.296
enterpriseToRevenue	3.932
enterpriseValue	1086911232
epsCurrentYear	-0.17
epsForward	-0.01
epsTrailingTwelveMonths	-0.13
esgPopulated	False
exchange	NGM
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	2.2183
fiftyDayAverageChange	-0.23830009
fiftyDayAverageChangePercent	-0.10742464
fiftyTwoWeekChangePercent	141.16931
fiftyTwoWeekHigh	6.6
fiftyTwoWeekHighChange	-4.62
fiftyTwoWeekHighChangePercent	-0.7
fiftyTwoWeekLow	0.673
fiftyTwoWeekLowChange	1.307
fiftyTwoWeekLowChangePercent	1.9420507
fiftyTwoWeekRange	0.673 - 6.6
financialCurrency	USD
firstTradeDateMilliseconds	1565962200000
floatShares	569892833
forwardEps	-0.01
forwardPE	-198.0
freeCashflow	-178397376
fullExchangeName	NasdaqGM
gmtOffSetMilliseconds	-14400000
governanceEpochDate	1775001600
grossMargins	-0.08245
grossProfits	-18904000
hasPrePostMarketData	True
heldPercentInsiders	0.04605
heldPercentInstitutions	0.39953998
impliedSharesOutstanding	602727574
industry	Capital Markets
industryDisp	Capital Markets
industryKey	capital-markets
ipoExpectedDate	2021-06-21
isEarningsDateEstimate	True
language	en-US
lastFiscalYearEnd	1767139200
longBusinessSummary	Bitfarms Ltd. operates integrated bitcoin data centers in Canada, the United States, Paraguay, and Argentina. It primarily owns and operates data centers housing computers to validate transactions on the bitcoin blockchain, as well as sells computational power used for hashing calculations for cryptocurrency mining in multiple jurisdictions. The company also provides electrician services to commercial and residential customers in Quebec, Canada. It also undertakes hosting of third-party mining hardware. The company was formerly known as Bitfarms Technologies Ltd and changed its name to Bitfarms Ltd. in October 2018. The company was founded in 2017 and is based in Toronto, Canada.
longName	Bitfarms Ltd.
market	us_market
marketCap	1193400576
marketState	PREPRE
maxAge	86400
messageBoardId	finmb_546692373
mostRecentQuarter	1767139200
netIncomeToCommon	-208514000
nextFiscalYearEnd	1798675200
nonDilutedMarketCap	1181265597
numberOfAnalystOpinions	7
open	1.99
operatingCashflow	-196346000
operatingMargins	-0.80447996
overallRisk	9
payoutRatio	0.0
phone	647-259-1790
postMarketChange	0.0
postMarketChangePercent	0.0
postMarketPrice	1.98
postMarketTime	1775087975
previousClose	1.95
priceEpsCurrentYear	-11.6470585
priceHint	4
priceToBook	1.8232045
priceToSalesTrailing12Months	5.205083
profitMargins	-1.24105
quickRatio	0.774
quoteSourceName	Nasdaq Real Time Price
quoteType	EQUITY
recommendationKey	strong_buy
recommendationMean	1.375
region	US
regularMarketChange	0.03
regularMarketChangePercent	1.53846
regularMarketDayHigh	2.03
regularMarketDayLow	1.93
regularMarketDayRange	1.93 - 2.03
regularMarketOpen	1.99
regularMarketPreviousClose	1.95
regularMarketPrice	1.98
regularMarketTime	1775073601
regularMarketVolume	42210582
returnOnAssets	-0.08166
returnOnEquity	-0.34201
revenueGrowth	-0.106
revenuePerShare	0.407
sector	Financial Services
sectorDisp	Financial Services
sectorKey	financial-services
shareHolderRightsRisk	8
sharesOutstanding	602727574
sharesPercentSharesOut	0.111899994
sharesShort	67422162
sharesShortPreviousMonthDate	1770940800
sharesShortPriorMonth	63894275
shortName	Bitfarms Ltd.
shortPercentOfFloat	0.1155
shortRatio	2.29
sourceInterval	15
state	ON
symbol	BITF
syntheticPEG	18.67924528301887
targetHighPrice	7.0
targetLowPrice	3.0
targetMeanPrice	5.24286
targetMedianPrice	6.0
totalCash	86952000
totalCashPerShare	0.145
totalDebt	73684000
totalRevenue	229276000
tradeable	False
trailingAnnualDividendRate	0.0
trailingAnnualDividendYield	0.0
trailingEps	-0.13
trailingPegRatio	None
triggerable	True
twoHundredDayAverage	2.35777
twoHundredDayAverageChange	-0.37776995
twoHundredDayAverageChangePercent	-0.16022341
typeDisp	Equity
volume	42210582
website	https://www.bitfarms.com
zip	M5C 1C4
