Metric	Value
52WeekChange	0.8644136
SandP52WeekChange	0.25818658
address1	One Analog Way
allTimeHigh	435.72
allTimeLow	0.592
ask	415.75
askSize	1
auditRisk	4
averageAnalystRating	1.6 - Buy
averageDailyVolume10Day	4064840
averageDailyVolume3Month	3683757
averageVolume	3683757
averageVolume10days	4064840
beta	1.194
bid	410.43
bidSize	1
boardRisk	9
bookValue	69.207
city	Wilmington
