Date	Shares	Amount	BuyFlag
2001-06-04	700.0	31360.0	0
2001-06-07	600.0	29400.0	0
2003-08-18	35000.0	1302700.0	0
2003-08-19	10000.0	385000.0	0
2003-08-20	5000.0	195000.0	0
2003-08-21	61583.0	2461868.72	0
2003-08-22	45000.0	1900700.0	0
2003-08-25	35000.0	1429250.0	0
2003-08-27	5000.0	204800.0	0
2003-08-29	25000.0	1021000.0	0
2003-09-03	5000.0	208500.0	0
2003-09-04	107000.0	4368028.899999999	0
2003-09-05	10000.0	419825.0	0
2003-09-08	14000.0	594418.0	0
2003-09-09	30000.0	1257450.0	0
2003-09-12	10000.0	404483.00000000006	0
2003-09-17	23000.0	947869.9	0
2003-09-18	20000.0	817000.0	0
2003-09-19	7000.0	289851.1	0
2003-09-25	15000.0	600000.0	0
2003-10-02	40000.0	1600000.0	0
2003-10-03	65000.0	2707175.5	0
2003-10-07	35000.0	1491985.0	0
2003-10-08	6334.0	264761.19999999995	0
2003-10-09	30000.0	1287770.0	0
2003-10-10	20000.0	855900.0	0
2003-10-13	10000.0	437540.0	0
2003-11-21	141667.0	6647608.96	0
2003-11-24	73000.0	3516165.0	0
2003-11-25	194136.0	9525374.68	0
2003-11-26	15000.0	747600.0	0
2003-11-28	5000.0	248280.0	0
2003-12-01	60000.0	3005200.0	0
2003-12-03	39000.0	1948740.0	0
2003-12-12	6500.0	306475.0	0
2004-01-05	62000.0	2910319.2	0
2004-01-06	30000.0	1438452.0	0
2004-01-08	15000.0	737883.0	0
2004-01-12	47000.0	2348365.0	0
2004-01-14	15000.0	756976.5	0
2004-01-16	15000.0	757711.5	0
2004-02-17	10000.0	511503.0	0
2004-02-18	22000.0	1133023.1	0
2004-02-19	15000.0	781999.5	0
2004-02-25	25000.0	1254550.0	0
2004-02-26	13600.0	687084.44	0
2004-03-01	28400.0	1440669.52	0
2004-03-02	20000.0	1039250.0	0
2004-03-03	40000.0	2017040.0	0
2004-03-29	15000.0	722992.5	0
2004-03-31	10000.0	482500.0	0
2004-04-01	15000.0	731250.0	0
2004-04-02	45000.0	2269501.5	0
2004-04-05	22900.0	1157661.2200000002	0
2004-04-08	5000.0	251400.0	0
2004-04-12	5000.0	249750.0	0
2004-04-16	4600.0	219766.84	0
2004-05-18	35000.0	1670300.0	0
2004-05-19	15000.0	734125.5	0
2004-05-21	5000.0	240030.0	0
2004-05-24	5000.0	242500.0	0
2004-05-25	20000.0	976174.0	0
2004-05-26	20000.0	978110.0	0
2004-05-27	10000.0	491849.0	0
2004-05-28	5000.0	245350.0	0
2004-06-04	12500.0	601026.25	0
2004-06-07	53000.0	2610300.0	0
2004-06-08	40000.0	1985250.0	0
2004-06-14	50000.0	2403075.0	0
2004-09-13	10000.0	384800.0	0
2004-09-22	3200.0	123168.0	0
2004-12-03	50000.0	1942000.0	0
2004-12-06	15000.0	573300.0	0
2004-12-14	10000.0	377400.0	0
2004-12-15	10000.0	381900.0	0
2004-12-23	28000.0	1026410.0	0
2005-01-07	3000.0	107250.0	0
2005-02-14	10000.0	380000.0	0
2005-02-15	15000.0	570450.0	0
2005-02-22	10000.0	372500.0	0
2005-02-24	15000.0	557550.0	0
2005-02-25	5000.0	188750.0	0
2005-02-28	7000.0	264880.0	0
2005-03-01	10000.0	380000.0	0
2005-03-02	5000.0	191250.0	0
2005-03-08	1134.0	41969.34	0
2005-07-08	2000.0	78240.0	0
2005-08-17	9917.0	367821.53	0
2005-09-15	3668.0	139070.91999999998	0
2005-11-18	46668.0	1725256.12	0
2005-11-21	66334.0	2501504.9	0
2005-12-08	70000.0	2739770.0	0
2006-03-02	2000.0	77788.0	0
2006-03-06	3500.0	134970.0	0
2006-06-29	1000.0	31430.0	0
2006-08-29	1500.0	45105.0	0
2006-11-29	10000.0	321363.0	0
2006-11-30	5000.0	163893.0	0
2007-01-05	54000.0	1779110.0	0
2007-02-27	25000.0	901849.0	0
2007-02-28	30000.0	1088642.0	0
2007-03-09	35000.0	1269313.0	0
2007-03-15	20000.0	704257.15	0
2007-03-21	60000.0	2142778.0	0
2007-04-13	20000.0	720000.0	0
2007-10-01	21000.0	774910.0	0
2007-10-09	5000.0	182550.0	0
2008-01-08	25000.0	715750.0	0
2008-03-05	5000.0	137722.0	1
2008-03-07	2000.0	55280.0	1
2008-03-12	2800.0	78080.0	1
2008-03-13	2200.0	60859.0	1
2008-03-24	2000.0	59000.0	1
2008-06-03	65000.0	2287548.5	0
2008-06-04	25000.0	897375.0	0
2008-06-05	25000.0	901225.0	0
2008-06-12	70000.0	2324000.0	0
2008-06-16	10000.0	343125.0	0
2008-06-30	21000.0	675070.0	0
2008-09-26	25000.0	664725.0	0
2008-12-01	8000.0	131776.0	1
2008-12-03	2000.0	33800.0	0
2008-12-04	4500.0	76673.0	1
2009-11-27	10000.0	297500.0	0
2009-11-30	20000.0	598000.0	0
2009-12-01	28924.0	874056.7392	0
2009-12-02	51500.0	1568265.7800000005	0
2009-12-03	117500.0	3602146.34	0
2009-12-04	115350.0	3520432.83	0
2009-12-07	15100.0	463970.81000000006	0
2009-12-08	3550.0	108365.0	0
2009-12-09	10000.0	303719.6	0
2009-12-11	5000.0	152700.0	0
2009-12-14	5000.0	153200.0	0
2009-12-15	5000.0	153700.0	0
2010-11-26	20000.0	720900.0	0
2010-11-29	3000.0	107709.0	0
2010-12-01	120753.0	4394666.672	0
2010-12-02	110000.0	4092300.0	0
2010-12-03	34000.0	1278784.0	0
2010-12-07	31000.0	1178476.0	0
2010-12-08	5000.0	191250.0	0
2010-12-09	39000.0	1503959.0	0
2010-12-17	5000.0	187565.0	0
2010-12-21	5000.0	190900.0	0
2010-12-28	80000.0	3025344.25	0
2010-12-30	10000.0	380650.0	0
2011-01-03	10000.0	382250.0	0
2011-01-04	5000.0	190750.0	0
2011-01-05	20000.0	750000.0	0
2011-01-07	5000.0	190500.0	0
2011-02-18	81800.0	3359549.084	0
2011-02-25	3500.0	140000.0	0
2011-03-02	10000.0	400000.0	0
2011-03-03	25000.0	1015825.0	0
2011-03-04	5000.0	203595.0	0
2011-05-20	24000.0	1010205.0	0
2011-05-31	15000.0	615391.5	0
2011-06-28	5000.0	191165.0	0
2011-07-01	4545.0	180622.845	0
2011-07-07	300.0	12027.6	0
2011-09-22	5000.0	162410.0	0
2011-12-08	96968.0	3384888.924	0
2012-01-09	1350.0	49211.55	0
2012-01-10	3000.0	110625.0	0
2012-01-13	3000.0	110682.3	0
2012-02-27	41000.0	1599082.0	0
2012-02-28	37000.0	1461024.5	0
2012-02-29	63113.0	2487089.188	0
2012-03-01	16550.0	647444.0	0
2012-03-02	10000.0	391925.0	0
2012-03-07	4000.0	151688.4	0
2012-03-08	5000.0	192200.0	0
2012-03-09	30000.0	1167921.0	0
2012-03-13	10000.0	393200.0	0
2012-03-15	10000.0	396440.0	0
2012-03-16	5000.0	199450.0	0
2012-03-19	30000.0	1201114.0	0
2012-03-20	10000.0	399100.0	0
2012-03-26	10000.0	402881.0	0
2012-03-27	400.0	16240.0	0
2012-03-28	7530.0	303318.581	0
2012-03-30	12500.0	505650.0	0
2012-04-02	1550.0	62604.5	0
2012-05-01	1550.0	60682.5	0
2012-06-19	1550.0	58900.0	0
2012-07-13	9000.0	325548.0	0
2012-07-19	1550.0	58900.0	0
2012-07-27	20000.0	785000.0	0
2012-08-01	1550.0	61116.5	0
2012-08-06	10000.0	400000.0	0
2012-08-24	45500.0	1798334.5	0
2012-08-28	10000.0	396028.0	0
2012-08-29	24000.0	947809.0	0
2012-08-30	70000.0	2751277.0	0
2012-08-31	5000.0	198175.0	0
2012-09-04	1550.0	61380.0	0
2012-09-06	13000.0	518947.0	0
2012-09-10	17726.0	715651.798	0
2012-10-01	5550.0	218724.5	0
2012-10-03	8865.0	351178.11	0
2012-10-12	3000.0	114342.0	0
2012-11-01	1550.0	60574.0	0
2012-11-30	24445.0	989224.585	0
2012-12-03	11550.0	469662.0	0
2012-12-04	15000.0	610050.0	0
2012-12-05	25000.0	1015150.0	0
2012-12-06	5000.0	205000.0	0
2012-12-07	15000.0	616700.0	0
2012-12-11	24000.0	1010195.0	0
2012-12-19	38222.0	1622719.704	0
2012-12-20	5000.0	211550.0	0
2013-01-02	17383.0	757900.522	0
2013-01-10	2500.0	106207.5	0
2013-01-16	40000.0	1679000.0	0
2013-01-17	20000.0	855000.0	0
2013-01-24	10000.0	435000.0	0
2013-01-28	10000.0	440000.0	0
2013-02-01	1550.0	68293.0	0
2013-02-22	24232.0	1095044.08	0
2013-02-25	5000.0	229705.0	0
2013-02-27	18000.0	801702.0	0
2013-02-28	12000.0	546888.0	0
2013-03-01	5000.0	225050.0	0
2013-03-05	17000.0	777375.0	0
2013-03-06	28000.0	1288048.0	0
2013-03-08	515.0	23715.75	0
2013-03-11	33938.0	1563605.6339999998	0
2013-03-12	13333.0	620451.17	0
2013-03-13	5000.0	232500.0	0
2013-03-14	2656.0	123602.448	0
2013-04-01	5000.0	231190.0	0
2013-04-11	382.0	17243.48	0
2013-04-12	3333.0	148108.52099999998	0
2013-05-01	5000.0	220575.0	0
2013-05-24	2500.0	112707.5	0
2013-05-29	278.0	12591.454	0
2013-05-30	39000.0	1794000.0	0
2013-05-31	5000.0	230335.0	0
2013-06-03	5000.0	229650.0	0
2013-06-04	1500.0	70129.5	0
2013-06-18	145000.0	6710030.0	0
2013-06-20	5000.0	226260.0	0
2013-07-01	5000.0	226935.0	0
2013-07-11	18000.0	855810.0	0
2013-07-15	517.0	25074.5	0
2013-08-01	5000.0	248630.0	0
2013-08-23	8180.0	393486.2	0
2013-08-26	4180.0	198550.0	0
2013-09-03	5000.0	235761.5	0
2013-09-13	5000.0	239230.0	0
2013-09-16	5000.0	242850.0	0
2013-09-19	92110.0	4455159.574	0
2013-09-27	18000.0	845028.0	0
2013-10-01	9800.0	461794.8	0
2013-10-04	7143.0	335721.0	0
2013-10-10	118057.0	5457940.216	0
2013-11-01	5000.0	247075.0	0
2013-12-02	5000.0	240135.0	0
2013-12-03	95500.0	4722920.0	0
2013-12-04	35000.0	1713990.0	0
2013-12-05	3000.0	146700.0	0
2013-12-06	3000.0	148170.0	0
2013-12-09	1710.0	84089.25	0
2013-12-10	78754.0	3858516.32	0
2013-12-11	10801.0	529313.03	0
2013-12-12	10000.0	485050.0	0
2013-12-13	10000.0	482660.0	0
2013-12-16	33000.0	1603712.0	0
2013-12-17	20192.0	987287.84	0
2013-12-18	9808.0	480592.0	0
2013-12-19	4500.0	222763.5	0
2013-12-20	42000.0	2103992.0	0
2013-12-23	32000.0	1610016.0	0
2013-12-27	10000.0	507830.0	0
2013-12-30	10000.0	508010.0	0
2014-01-02	5000.0	247955.0	0
2014-01-06	10000.0	493448.0	0
2014-01-10	3000.0	147852.0	0
2014-01-15	4000.0	199000.0	0
2014-02-03	13000.0	622967.0	0
2014-02-18	4000.0	203000.0	0
2014-02-21	100000.0	5135700.0	0
2014-02-24	37082.0	1899191.106	0
2014-02-26	25000.0	1275175.0	0
2014-03-03	13140.0	663327.22	0
2014-03-04	235709.0	12063827.021	0
2014-03-17	4000.0	201040.0	0
2014-04-01	13140.0	702231.36	0
2014-04-15	4000.0	209600.0	0
2014-05-01	13140.0	673751.1799999999	0
2014-05-15	4000.0	203680.0	0
2014-06-02	13140.0	689211.8200000001	0
2014-06-16	4000.0	221960.0	0
2014-06-17	50000.0	2783250.0	0
2014-06-18	49.0	2729.3	0
2014-06-19	16338.0	899145.492	0
2014-06-20	51662.0	2833307.94	0
2014-06-24	17951.0	979280.903	0
2014-07-01	153815.0	8289268.24	0
2014-07-10	50000.0	2713600.0	0
2014-07-15	2616.0	140662.32	0
2014-08-01	8000.0	397512.0	0
2014-08-11	5140.0	255046.8	0
2014-09-02	8000.0	408800.0	0
2014-09-10	5140.0	255535.1	0
2014-10-01	8000.0	392952.0	0
2014-11-03	8000.0	397096.0	0
2014-12-01	11000.0	600793.0	0
2014-12-08	13200.0	752967.6	0
2014-12-09	50000.0	2805750.0	0
2014-12-10	25000.0	1389275.0	0
2014-12-11	40000.0	2250755.0	0
2014-12-18	51800.0	2952600.0	0
2014-12-19	2000.0	113340.0	0
2014-12-22	27500.0	1570852.5	0
2014-12-23	25000.0	1438250.0	0
2015-01-12	3500.0	191170.0	0
2015-02-12	3500.0	197260.0	0
2015-02-20	17948.0	1051449.76	0
2015-02-24	175000.0	10398000.0	0
2015-02-25	15000.0	884445.0	0
2015-03-02	15420.0	920065.14	0
2015-03-12	3500.0	198835.0	0
2015-03-18	9100.0	538783.5	0
2015-03-19	50000.0	3000250.0	0
2015-03-20	32500.0	1975737.5	0
2015-03-23	29310.0	1773444.64	0
2015-03-24	75000.0	4525425.0	0
2015-03-30	75000.0	4817025.0	0
2015-04-08	1940.0	123455.78	0
2015-04-09	15000.0	955155.0	0
2015-04-13	3500.0	224875.0	0
2015-05-12	3500.0	217840.0	0
2015-05-26	10000.0	664050.0	0
2015-05-27	10000.0	673750.0	0
2015-05-28	3372.0	230557.128	0
2015-05-29	13000.0	884000.0	0
2015-06-04	144.0	9659.52	1
2015-06-08	16623.0	1101016.469	0
2015-06-10	7500.0	506895.0	0
2015-06-12	3500.0	233625.0	0
2015-07-02	10000.0	645100.0	0
2015-07-07	32500.0	2028065.0	0
2015-08-05	4000.0	240120.0	0
2015-10-14	30000.0	1891860.0	0
2015-11-02	4000.0	240240.0	0
