Date	Sentiment_Daily	News_Volume
2025-08-25	0.0000	1
2025-09-16	0.0000	1
2025-10-08	0.0000	1
2025-10-21	0.0000	1
2025-10-22	0.0000	1
2025-10-28	0.0000	1
2025-10-30	-0.0500	1
2025-11-08	0.0000	1
2025-11-10	0.0000	2
2025-11-11	0.0000	1
2025-11-13	0.0000	1
2025-11-19	0.0000	1
2025-12-05	-0.2500	1
2025-12-06	0.6000	1
2025-12-07	0.2170	1
2025-12-10	0.0000	1
2025-12-12	0.1360	1
2025-12-13	0.7500	1
2025-12-14	0.0000	1
2025-12-18	0.0000	1
2025-12-19	0.3750	2
2025-12-20	0.0000	1
2025-12-21	0.8000	1
2025-12-22	0.0000	1
2025-12-28	0.0620	1
2026-01-04	0.0000	1
2026-01-05	0.0000	2
2026-01-07	-0.0598	9
2026-01-13	0.2500	2
2026-01-14	0.0000	4
2026-01-15	0.0000	1
2026-01-18	0.1590	2
2026-01-22	0.1100	5
2026-01-23	0.0000	2
2026-01-27	0.3500	2
2026-01-29	0.2500	2
2026-01-30	0.0000	1
2026-02-02	0.0000	2
2026-02-03	0.0000	2
2026-02-04	0.0000	1
2026-02-05	0.0000	1
2026-02-06	0.0860	2
2026-02-07	0.0000	1
2026-02-10	-0.0130	6
2026-02-11	0.0000	1
2026-02-17	0.3000	1
2026-02-19	0.0090	4
2026-02-20	0.2500	2
2026-02-21	0.6000	1
2026-02-22	0.3000	2
2026-02-23	-0.1585	2
2026-02-24	0.2687	6
2026-02-25	0.0000	6
2026-02-26	0.0933	13
2026-02-27	0.0896	11
2026-02-28	0.1095	2
2026-03-01	-0.3000	1
2026-03-02	0.0000	4
2026-03-03	0.0727	6
2026-03-04	0.1437	7
2026-03-05	0.0838	17
2026-03-06	0.0382	16
2026-03-07	0.0485	8
2026-03-08	0.0680	2
2026-03-09	0.0262	9
2026-03-10	0.0912	8
2026-03-11	0.1146	8
2026-03-12	0.1819	18
2026-03-13	0.0071	7
2026-03-14	0.0000	4
2026-03-15	0.0333	3
2026-03-16	0.1287	3
2026-03-17	0.1022	14
2026-03-18	0.0719	33
2026-03-19	0.1474	13
2026-03-20	0.1038	16
2026-03-21	0.2178	10
2026-03-22	0.5000	1
2026-03-23	0.0278	9
2026-03-24	0.0374	16
2026-03-25	0.0707	28
2026-03-26	-0.1046	15
2026-03-27	0.0924	9
2026-03-28	0.0800	4
2026-03-29	0.0018	6
2026-03-30	0.1351	15
2026-03-31	0.0714	20
2026-04-01	0.1124	31
2026-04-02	0.0000	12
2026-04-03	0.0333	3
2026-04-04	0.1545	4
2026-04-05	0.1720	2
2026-04-06	0.0879	16
2026-04-07	0.1100	14
2026-04-08	0.0927	18
2026-04-09	0.1287	15
2026-04-10	0.1060	6
2026-04-11	0.0934	5
2026-04-13	0.0506	10
2026-04-14	0.0568	23
2026-04-15	0.0782	5
2026-04-16	0.0524	26
2026-04-17	0.2136	12
2026-04-18	0.3055	6
2026-04-19	0.0997	6
2026-04-20	0.0979	19
2026-04-21	0.0513	15
2026-04-22	0.0750	6
2026-04-23	0.0850	14
2026-04-24	0.2704	7
2026-04-25	0.0398	5
2026-04-26	0.0417	6
2026-04-27	0.1580	8
2026-04-28	0.1640	5
2026-04-29	0.0337	9
2026-04-30	0.0666	8
2026-05-01	-0.1560	1
2026-05-02	0.2208	6
2026-05-03	0.2918	4
2026-05-04	0.0443	12
2026-05-05	0.0092	12
2026-05-06	0.1286	7
2026-05-07	0.0872	43
2026-05-08	0.1894	36
2026-05-09	0.1413	7
2026-05-10	0.0660	3
2026-05-11	0.0879	39
2026-05-12	0.0767	19
2026-05-13	0.0772	19
2026-05-14	0.1577	19
2026-05-15	0.0034	8
2026-05-16	0.1697	6
2026-05-17	0.2840	2
2026-05-18	0.2098	15
2026-05-19	0.0233	27
2026-05-20	0.0532	21
2026-05-21	0.0654	33
2026-05-22	0.0791	41
2026-05-23	0.1080	4
2026-05-24	0.0500	6
2026-05-25	0.0973	7
2026-05-26	0.0433	34
2026-05-27	0.1120	24
2026-05-28	0.1006	20
2026-05-29	0.0435	40
2026-05-30	0.1320	6
2026-05-31	0.1288	6
2026-06-01	0.0757	33
2026-06-02	0.0418	39
2026-06-03	0.0188	22
2026-06-04	0.1214	21
2026-06-05	0.0407	27
2026-06-06	0.0615	6
2026-06-07	0.1190	8
2026-06-08	0.2022	15
2026-06-09	0.1075	24
2026-06-10	0.0647	6
2026-06-11	0.0034	13
2026-06-12	0.0904	58
2026-06-13	0.2590	3
2026-06-14	0.0430	8
2026-06-15	0.0415	41
2026-06-16	0.1877	30
2026-06-17	0.0497	26
2026-06-18	0.0682	17
2026-06-19	0.2079	7
2026-06-20	0.0444	5
2026-06-21	0.2160	4
2026-06-22	0.0819	24
2026-06-23	-0.1244	9
2026-06-24	0.1030	20
2026-06-25	-0.1000	5
2026-06-26	0.1446	11
2026-06-27	0.0680	4
2026-06-28	0.4812	4
2026-06-29	0.0507	50
2026-06-30	0.0374	9
2026-07-01	0.0929	19
2026-07-02	0.0586	14
2026-07-03	0.1867	18
2026-07-04	0.2602	9
2026-07-05	0.0311	9
2026-07-06	0.0435	14
2026-07-07	0.1126	27
2026-07-08	0.1006	25
2026-07-09	0.0665	17
2026-07-10	0.0539	11
2026-07-11	0.1485	2
2026-07-12	0.5000	2
2026-07-13	0.0768	14
2026-07-14	0.1247	24
2026-07-15	0.0414	11
2026-07-16	0.0370	9
2026-07-17	0.0539	12
2026-07-18	0.0789	9
2026-07-19	0.0667	3
2026-07-20	0.1895	11
2026-07-21	0.0356	10
2026-07-22	0.1393	35
2026-07-23	0.0816	15
2026-07-24	0.0787	19
2026-07-25	0.0000	2
2026-07-26	0.2000	2
2026-07-27	0.1800	10
2026-07-28	-0.0918	8
2026-07-29	-0.1010	9
2026-07-30	0.0842	23
2026-07-31	0.1186	24
2026-08-01	0.2430	2
2026-08-02	0.0530	4
2026-08-03	0.0407	15
2026-08-04	0.1555	17
2026-08-05	0.1029	18
2026-08-06	0.1945	2
2026-08-07	0.3333	3
2026-08-08	0.0433	3
2026-08-09	0.0778	5
2026-08-10	0.1279	30
2026-08-11	0.0530	52
2026-08-12	0.0000	1
2026-08-13	0.1000	17
2026-08-14	0.1696	15
2026-08-15	0.0451	11
2026-08-16	0.1902	4
2026-08-17	0.1167	9
2026-08-18	0.1591	8
2026-08-19	0.0487	12
2026-08-20	0.0596	26
2026-08-21	0.0327	17
2026-08-22	0.0630	11
2026-08-23	0.2327	7
2026-08-24	0.0557	22
2026-08-25	0.0746	20
2026-08-26	0.0806	9
2026-08-27	0.0472	16
2026-08-28	-0.0245	22
2026-08-29	0.0093	7
2026-08-30	0.2107	7
2026-08-31	0.1471	12
2026-09-01	0.0000	2
2026-09-02	0.0601	22
2026-09-03	0.1706	18
2026-09-04	0.0899	27
