Metric	Value
52WeekChange	0.109531045
SandP52WeekChange	0.16653454
address1	925 North Eldridge Parkway
allTimeHigh	138.49
allTimeLow	2.98574
ask	111.65
askSize	200
auditRisk	7
averageAnalystRating	1.8 - Buy
averageDailyVolume10Day	7802000
averageDailyVolume3Month	8020398
averageVolume	8020398
averageVolume10days	7802000
beta	0.291
bid	110.77
bidSize	300
boardRisk	5
bookValue	52.635
city	Houston
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Ryan M. Lance', 'age': 63, 'title': 'Chairman & CEO', 'yearBorn': 1962, 'fiscalYear': 2024, 'totalPay': 5870162, 'exercisedValue': 34395132, 'unexercisedValue': 79193816}, {'maxAge': 1, 'name': "Mr. Andrew M. O'Brien", 'age': 50, 'title': 'Executive VP of Strategy & Commercial and CFO', 'yearBorn': 1975, 'fiscalYear': 2024, 'totalPay': 1593319, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kelly Brunetti Rose J.D.', 'age': 58, 'title': 'Senior VP of Legal, General Counsel & Corporate Secretary', 'yearBorn': 1967, 'fiscalYear': 2024, 'totalPay': 2240042, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Nicholas G. Olds', 'age': 55, 'title': 'Executive Vice President of Lower 48 & Global HSE', 'yearBorn': 1970, 'fiscalYear': 2024, 'totalPay': 2415953, 'exercisedValue': 931756, 'unexercisedValue': 600392}, {'maxAge': 1, 'name': 'Mr. Kirk L. Johnson', 'age': 48, 'title': 'Executive Vice President of Global Operations & Technical Functions', 'yearBorn': 1977, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Guy Allen Baber IV, CPA', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Heather G. Hrap', 'age': 52, 'title': 'Senior Vice President of Human Resources & Real Estate and Facilities Services', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andrew D. Lundquist', 'age': 64, 'title': 'Senior Vice President of Government Affairs', 'yearBorn': 1961, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Dodd W. DeCamp', 'title': 'President-Middle East Russia & Caspian Region', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John David Wright BSc, CFA, P.Eng.', 'age': 65, 'title': 'President of Global Supply', 'yearBorn': 1960, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1735603200
compensationRisk	1
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	110.7
currentRatio	1.297
customPriceAlertConfidence	HIGH
dateShortInterest	1770940800
dayHigh	111.69
dayLow	108.11
debtToEquity	37.828
discount_to_intrinsic_value	-87.14
dividendDate	1772409600
dividendRate	3.36
dividendYield	3.05
earningsCallTimestampEnd	1770310800
earningsCallTimestampStart	1770310800
earningsGrowth	-0.39
earningsQuarterlyGrowth	-0.375
earningsTimestamp	1770298200
earningsTimestampEnd	1778160600
earningsTimestampStart	1778160600
ebitda	24160999424
ebitdaMargins	0.40082002
enterpriseToEbitda	6.321
enterpriseToRevenue	2.534
enterpriseValue	152725946368
epsCurrentYear	4.64098
epsForward	6.77148
epsTrailingTwelveMonths	6.39
eps_normalized_growth	-0.4400161552956736
esgPopulated	False
exDividendDate	1771372800
exchange	NYQ
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EST
executiveTeam	[]
fiftyDayAverage	100.5044
fiftyDayAverageChange	10.195595
fiftyDayAverageChangePercent	0.10144426
fiftyTwoWeekChangePercent	10.953104
fiftyTwoWeekHigh	113.8
fiftyTwoWeekHighChange	-3.100006
fiftyTwoWeekHighChangePercent	-0.027240826
fiftyTwoWeekLow	79.88
fiftyTwoWeekLowChange	30.82
fiftyTwoWeekLowChangePercent	0.38582876
fiftyTwoWeekRange	79.88 - 113.8
financialCurrency	USD
firstTradeDateMilliseconds	378657000000
fiveYearAvgDividendYield	2.51
floatShares	1219686676
forwardEps	6.77148
forwardPE	16.347977
freeCashflow	7486875136
fullExchangeName	NYSE
fullTimeEmployees	9900
gmtOffSetMilliseconds	-18000000
governanceEpochDate	1769904000
graham_intrinsic_value	59.15
grossMargins	0.4618
grossProfits	27836999680
hasPrePostMarketData	True
heldPercentInsiders	0.0029699998
heldPercentInstitutions	0.84787005
impliedSharesOutstanding	1222339152
industry	Oil & Gas E&P
industryDisp	Oil & Gas E&P
industryKey	oil-gas-e-p
irWebsite	http://www.conocophillips.com/investor-relations/Pages/default.aspx
isEarningsDateEstimate	True
language	en-US
lastDividendDate	1771372800
lastDividendValue	0.84
lastFiscalYearEnd	1767139200
lastSplitDate	1335830400
lastSplitFactor	1311791:1000000
longBusinessSummary	ConocoPhillips explores for, produces, transports, and markets crude oil, bitumen, natural gas, liquefied natural gas (LNG), and natural gas liquids. It operates in five segments: Alaska; Lower 48; Canada; Europe, Middle East and North Africa; and Asia Pacific. The company's portfolio includes unconventional plays in North America; conventional assets in North America, Europe, Asia, and Australia; global LNG developments; oil sands assets in Canada; and an inventory of global exploration prospects. It serves in the United States, Canada, China, Equatorial Guinea, Libya, Malaysia, Norway, Singapore, the United Kingdom, and internationally. ConocoPhillips was founded in 1917 and is headquartered in Houston, Texas.
longName	ConocoPhillips
market	us_market
marketCap	135312949248
marketState	POSTPOST
maxAge	86400
messageBoardId	finmb_296527
mostRecentQuarter	1767139200
netIncomeToCommon	7960999936
nextFiscalYearEnd	1798675200
numberOfAnalystOpinions	27
open	109.17
operatingCashflow	19796000768
operatingMargins	0.16299999
overallRisk	6
payoutRatio	0.5008
pegRatio	9.93
phone	281 293 1000
postMarketChange	-0.13999939
postMarketChangePercent	-0.12646738
postMarketPrice	110.56
postMarketTime	1772154000
previousClose	110.01
priceEpsCurrentYear	23.852722
priceHint	2
priceToBook	2.1031632
priceToSalesTrailing12Months	2.2447777
profitMargins	0.13252
quickRatio	1.069
quoteSourceName	Delayed Quote
quoteType	EQUITY
recommendationKey	buy
recommendationMean	1.82143
region	US
regularMarketChange	0.689995
regularMarketChangePercent	0.627211
regularMarketDayHigh	111.69
regularMarketDayLow	108.11
regularMarketDayRange	108.11 - 111.69
regularMarketOpen	109.17
regularMarketPreviousClose	110.01
regularMarketPrice	110.7
regularMarketTime	1772139602
regularMarketVolume	7172681
returnOnAssets	0.06421
returnOnEquity	0.12357
revenueGrowth	-0.068
revenuePerShare	48.145
sector	Energy
sectorDisp	Energy
sectorKey	energy
shareHolderRightsRisk	8
sharesOutstanding	1222339152
sharesPercentSharesOut	0.0166
sharesShort	20337546
sharesShortPreviousMonthDate	1768435200
sharesShortPriorMonth	19567055
shortName	ConocoPhillips
shortPercentOfFloat	0.0167
shortRatio	2.3
sourceInterval	15
state	TX
symbol	COP
syntheticPEG	-0.4191788974358974
targetHighPrice	133.0
