Date	Open	High	Low	Close	Volume
2018-01-02	21.0	21.0	20.3	17.0	857
2018-01-03	20.44	21.7	20.3	17.59	1521
2018-01-04	21.7	21.7	21.0	18.18	4393
2018-01-05	22.4	22.4	21.0	18.76	1786
2018-01-08	22.4	22.4	21.0	18.18	2929
2018-01-09	21.7	22.4	20.3	17.0	2993
2018-01-10	20.3	21.0	19.6	17.0	3307
2018-01-11	20.3	21.7	19.6	17.59	5243
2018-01-12	21.7	21.7	19.6	17.59	13714
2018-01-16	21.0	21.42	20.3	17.0	3443
2018-01-17	20.3	21.0	19.88	16.77	2714
2018-01-18	20.3	21.0	19.6	16.42	3186
2018-01-19	21.0	21.0	20.3	17.0	1293
2018-01-22	20.3	21.0	20.3	17.59	2879
2018-01-23	21.0	21.0	18.9	17.0	22564
2018-01-24	20.3	21.0	19.6	16.42	5343
2018-01-25	21.0	21.0	18.9	16.42	4350
2018-01-26	19.6	20.3	19.6	17.0	1093
2018-01-29	19.6	20.3	19.6	16.42	2343
2018-01-30	20.3	20.3	18.9	16.18	4357
2018-01-31	18.9	19.6	18.2	15.24	8964
2018-02-01	18.2	19.6	18.2	15.83	1950
2018-02-02	18.9	19.6	18.2	16.18	3186
2018-02-05	19.6	19.6	17.5	14.66	7850
2018-02-06	18.9	18.9	17.5	15.24	2371
2018-02-07	18.2	18.9	17.5	15.83	5364
2018-02-08	18.9	18.9	18.2	15.24	1093
2018-02-09	18.9	18.9	18.2	15.24	1964
2018-02-12	18.9	18.9	18.2	15.24	6343
2018-02-13	19.6	19.6	18.2	15.83	4671
2018-02-14	18.9	19.6	18.2	15.83	2436
2018-02-15	18.9	19.6	18.2	15.83	3200
2018-02-16	18.9	19.6	18.2	15.83	2429
2018-02-20	18.9	19.6	18.9	16.18	1300
2018-02-21	18.2	19.6	18.2	15.83	1243
2018-02-22	18.9	19.6	18.9	15.83	2764
2018-02-23	18.9	19.6	18.2	15.83	3400
2018-02-26	19.6	19.6	18.2	15.24	1821
2018-02-27	18.2	18.9	18.2	15.24	457
