Metric	Value
52WeekChange	8.040967
SandP52WeekChange	0.26268482
address1	8000 South Federal Way
allTimeHigh	1097.47
allTimeLow	0.3375
ask	1043.47
askSize	1
auditRisk	1
averageAnalystRating	1.5 - Strong Buy
averageDailyVolume10Day	54825200
averageDailyVolume3Month	51225522
averageVolume	51225522
averageVolume10days	54825200
beta	2.173
bid	1033.0
bidSize	1
boardRisk	7
bookValue	64.237
city	Boise
companyOfficers	[{'maxAge': 1, 'name': 'Mr. Sanjay  Mehrotra', 'age': 66, 'title': 'CEO, President & Chairman', 'yearBorn': 1959, 'fiscalYear': 2025, 'totalPay': 5580117, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mark J. Murphy', 'age': 57, 'title': 'Executive VP & CFO', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 2116665, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Manish H. Bhatia', 'age': 53, 'title': 'Executive Vice President of Global Operations', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 2262010, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. Scott J. DeBoer Ph.D.', 'age': 59, 'title': 'Executive VP and Chief Technology & Products Officer', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 1974634, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sumit  Sadana', 'age': 56, 'title': 'Executive VP & Chief Business Officer', 'yearBorn': 1969, 'fiscalYear': 2025, 'totalPay': 2314316, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Scott R. Allen', 'age': 57, 'title': 'Corporate VP & Chief Accounting Officer', 'yearBorn': 1968, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Anand  Bahl', 'title': 'Corp. VP & Chief Information Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Satya  Kumar', 'title': 'Corporate VP of Investor Relations & Treasurer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael Charles Ray Ph.D.', 'age': 57, 'title': 'Senior VP, Chief Legal Officer & Corporate Secretary', 'yearBorn': 1968, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael D. Cordano', 'age': 61, 'title': 'Executive VP of Worldwide Sales', 'yearBorn': 1964, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]
compensationAsOfEpochDate	1767139200
compensationRisk	6
corporateActions	[]
country	United States
cryptoTradeable	False
currency	USD
currentPrice	1020.76
currentRatio	2.897
customPriceAlertConfidence	HIGH
dateShortInterest	1780012800
dayHigh	1110.3999
dayLow	1020.0
debtToEquity	14.902
discount_to_intrinsic_value	16.28
displayName	Micron Technology
dividendDate	1776211200
dividendRate	0.6
dividendYield	0.06
earningsCallTimestampEnd	1782338400
earningsCallTimestampStart	1782338400
earningsGrowth	7.56
earningsQuarterlyGrowth	7.708
earningsTimestamp	1782331200
earningsTimestampEnd	1782331200
earningsTimestampStart	1782331200
ebitda	36802998272
ebitdaMargins	0.63324
enterpriseToEbitda	33.236
enterpriseToRevenue	21.046
enterpriseValue	1223172423680
epsCurrentYear	60.14048
epsForward	113.81363
epsTrailingTwelveMonths	21.22
eps_normalized_growth	7.411585821340511
esgPopulated	False
exDividendDate	1774828800
exchange	NMS
exchangeDataDelayedBy	0
exchangeTimezoneName	America/New_York
exchangeTimezoneShortName	EDT
executiveTeam	[]
fiftyDayAverage	692.0818
fiftyDayAverageChange	328.67822
fiftyDayAverageChangePercent	0.4749124
fiftyTwoWeekChangePercent	804.0967
fiftyTwoWeekHigh	1110.3999
fiftyTwoWeekHighChange	-89.63989
fiftyTwoWeekHighChangePercent	-0.08072758
fiftyTwoWeekLow	103.38
fiftyTwoWeekLowChange	917.38
fiftyTwoWeekLowChangePercent	8.873864
fiftyTwoWeekRange	103.38 - 1110.3999
