Date	Shares	Amount	BuyFlag
2026-01-06	2000.0	675000.0	0
2026-01-13	11600.0	3910012.0	1
2026-01-14	11600.0	3911711.4	1
2026-01-22	26623.0	10410771.24	0
2026-01-27	12268.0	5025987.4399999995	0
2026-02-02	25000.0	10747266.5	0
2026-04-01	40000.0	13895761.74	0
2026-04-09	3407.0	1433699.67	0
2026-04-10	24000.0	10112400.0	0
2026-04-14	3407.0	1482045.0	0
2026-05-01	47601.0	25511761.79	0
2026-05-11	2000.0	1574070.0	0
2026-05-29	40000.0	38454115.73999999	0
2026-06-26	40000.0	46335292.33999999	0
2026-06-30	1300.0	1495559.0	0
2026-07-01	40000.0	43357473.07999999	0
2026-07-23	879.0	879000.0	0
2026-07-24	40000.0	37290090.64000001	0
2026-08-18	15000.0	14014350.0	0
2026-08-21	40000.0	38756162.13	0
